data;

param n_figures := 100;
param n_points := 4;
param n_dimensions := 3;

param volume := 0.11785113020;
param total_area := 1.7320508076;
param softness := 0.99;


param container_type := 'cylinder';
param geometric_conservation := 'volume & surface';



param coords := [*,*,1]
:         1             2              3            4         :=
1      0.322928    -0.274759      -0.030787      0.658358
2      0.908455    -0.0541324      0.342083      0.604991
3      0.600633     0.244929      -0.161834      0.75566
4     -1.10092     -0.314052      -0.297224     -0.893659
5      0.286396     0.819316      -0.150466      0.124428
6      0.784939     0.158091       0.887943      1.11089
7      0.74616      0.101269      -0.110282     -0.122984
8     -0.777697    -0.0913897      0.185833     -0.125052
9      1.25243      0.801333       1.22292       0.387355
10    -0.493777    -0.822863      -0.0126817     0.0301094
11    -0.233173     0.016351      -0.933817     -0.243686
12    -0.163246    -0.448511      -1.13189      -0.504169
13     1.31415      0.502596       0.408747      0.817308
14     0.381601     0.320243       1.20389       0.76732
15     0.754576     1.30932        0.394284      1.13573
16    -1.08415     -0.974569      -1.32838      -0.367992
17     0.539226    -0.418911      -0.0548089    -0.185289
18    -0.325679     0.663841       0.222647      0.0804176
19     0.871039     0.445247       1.32559       1.26767
20    -1.08504     -1.32667       -0.367016     -0.878517
21    -0.0253875    0.278717       0.951671      0.401667
22     0.845505     0.423153      -0.128786      0.553472
23    -0.326472    -1.22487       -0.486002     -0.446739
24    -0.0334693   -0.652092       0.0177396     0.321456
25     0.0186646    0.0122711     -0.684821      0.262376
26    -1.0981      -0.356943      -1.12565      -1.25969
27     1.3          0.676229       0.875101      0.321217
28     0.471218     0.347484       1.17025       0.286398
29    -0.388658    -0.392184      -1.14716      -1.0397
30    -1.17151     -0.485368      -0.894377     -0.259708
31     1.08844      0.450134       1.30985       1.31732
32    -0.985028    -0.0872745     -0.408985     -0.154662
33    -0.850182    -0.307848      -1.23152      -0.492994
34     1.24299      0.459154       1.33514       1.23329
35     0.53684     -0.0646688      0.437259     -0.320946
36    -1.32576     -1.15436       -0.395394     -0.844959
37    -0.930097    -0.143684      -0.134898     -0.0701375
38    -0.285387     0.54683       -0.131157      0.422879
39     0.137344    -0.663088       0.176985      0.143674
40     0.950942     1.23353        0.424302      1.33528
41     0.604506     1.23426        0.249638      0.755681
42     0.449437     1.30521        1.30787       0.90395
43    -0.900476    -0.110532      -0.402243     -0.962186
44    -0.0396312   -0.903082      -0.0681692    -0.495513
45    -0.272126    -1.07059       -0.46834      -0.150919
46    -1.03578     -1.05698       -0.367382     -0.313538
47     0.876964     0.603484      -0.0724417     0.29683
48     1.32658      1.1466         0.417787      1.18532
49     0.631074     0.145069       1.1199        0.449991
50    -0.320911    -0.111732       0.316559     -0.659246
51    -0.232073    -0.39407        0.514889     -0.236641
52     0.42927     -0.33024       -0.509        -0.0672812
53     0.97941      0.780061       1.3067        0.330588
54     0.282359     0.128399      -0.0543678     0.887494
55    -0.398813    -0.942427      -1.22144      -1.3014
56     0.232621     0.692001       1.23016       0.674663
57    -0.221118    -0.87956       -0.156184     -0.908382
58     0.128658     0.358564       0.76317      -0.208888
59    -0.7007       0.134496      -0.357316      0.135706
60     0.327538     0.756841       0.253457      1.13129
61    -0.319605    -0.542716      -1.12907      -0.215997
62    -1.33146     -1.14731       -1.03986      -0.3927
63     0.639535    -0.234674      -0.171991     -0.10282
64     0.647517     0.313333      -0.0117595    -0.297547
65     0.978652     0.774478       0.328381      0.0841183
66    -0.435076    -1.32174       -1.03617      -1.27801
67    -1.17797     -0.450598      -0.403587     -1.08239
68    -0.234951     0.513377       0.155691     -0.396679
69    -0.474132    -1.33285       -0.818994     -1.28608
70    -1.12188     -0.932363      -1.31022      -0.365526
71     0.0654455    0.944146       0.314423      0.0953507
72    -0.879218    -0.645012      -1.26619      -0.29434
73    -0.31708      0.50024        0.58832       0.212538
74    -0.36648     -1.31024       -0.619625     -0.939667
75     0.682111     1.31333        0.394663      1.07558
76     1.1349       0.447902       1.30736       1.30308
77     0.611347     0.534139       1.30423       0.384049
