tetra,vertex,x,y,z
1,1,20.3634,19.8982,21.2125
1,2,20.7136,20.2834,20.4049
1,3,20.4134,20.9598,21.2125
1,4,21.2125,20.4163,21.2125
2,1,20.3746,20.073,18.7875
2,2,19.705,20.051,19.6542
2,3,20.1612,20.7774,19.4006
2,4,19.4586,20.6739,18.7875
3,1,19.5349,19.9901,19.236
3,2,18.7875,20.2661,19.6425
3,3,19.34,19.3521,19.8861
3,4,19.6027,20.2803,20.2901
4,1,19.458,19.6604,20.8379
4,2,19.4056,19.5645,19.9206
4,3,19.9229,20.3031,20.2247
4,4,20.3088,19.313,20.4871
5,1,20.9938,20.9689,19.484
5,2,20.2202,21.0679,20.1618
5,3,20.5336,20.0569,19.8797
5,4,19.9621,20.603,19.4426
6,1,21.2125,20.2575,21.0468
6,2,21.2125,19.7034,20.1018
6,3,20.4074,19.8693,20.4543
6,4,21.0404,20.7536,20.3228
7,1,21.2125,20.4163,21.2125
7,2,21.2125,21.2125,20.7006
7,3,20.714,20.2834,20.4053
7,4,20.4129,20.9601,21.2124
8,1,20.1192,20.788,19.8085
8,2,20.4025,20.0179,20.2071
8,3,19.9162,19.8766,19.2357
8,4,19.4678,20.2793,20.1505
9,1,19.4979,21.102,19.6532
9,2,18.7875,21.2125,20.1853
9,3,19.5987,20.5685,20.364
9,4,18.8108,20.2638,19.6808
10,1,19.7526,19.6084,20.0158
10,2,19.2489,18.7875,20.5377
10,3,20.1512,18.7875,20.0357
10,4,19.1252,18.7875,19.6519
11,1,19.6368,19.5091,19.28
11,2,19.9895,18.7875,18.8702
11,3,18.9374,18.7934,18.8343
11,4,19.4813,18.7875,19.7851
12,1,19.6318,19.043,19.8816
12,2,19.4446,19.45,18.9771
12,3,18.7875,18.7875,19.4345
12,4,19.0573,19.7899,19.7843
13,1,18.7875,21.2125,18.9292
13,2,19.2942,20.4344,18.8823
13,3,18.7875,20.4027,19.6669
13,4,19.5007,21.1264,19.6671
14,1,21.2125,19.3318,21.0613
14,2,20.3892,19.5654,20.3778
14,3,21.0474,20.2065,20.9742
14,4,21.2125,19.6697,20.0443
15,1,20.2747,19.4878,20.6842
15,2,20.7361,20.3405,20.3738
15,3,20.3642,20.4614,21.1781
15,4,19.8578,20.382,20.21
16,1,19.7808,18.7875,21.2125
16,2,19.2242,18.8204,20.5131
16,3,20.2197,19.231,20.3122
16,4,19.3974,19.6305,20.9001
17,1,19.6029,19.5874,20.667
17,2,18.7875,19.7949,20.3636
17,3,18.7875,18.9583,21.0405
17,4,19.189,18.7875,20.2088
18,1,19.5383,20.031,19.2289
18,2,18.8673,19.3126,19.7123
18,3,18.7875,19.7495,18.7875
18,4,18.7875,20.3746,19.6292
19,1,20.916,19.97,18.8148
19,2,19.991,20.0385,18.7875
19,3,20.4886,19.0626,18.7875
19,4,20.1934,19.7318,19.6029
20,1,21.2125,19.6754,18.7875
20,2,21.089,18.7875,18.7912
20,3,21.2125,19.227,19.787
20,4,20.4234,19.5595,19.1923
21,1,20.3298,18.7875,19.7894
21,2,20.5449,19.4795,19.2309
21,3,19.9588,18.7875,18.7875
21,4,21.0412,18.7875,18.9563
22,1,20.3035,20.8647,19.6098
22,2,20.2513,21.2125,18.7875
22,3,19.5296,20.6885,18.8548
22,4,20.4341,20.1529,18.7875
23,1,20.95,20.3254,20.8863
23,2,21.2125,19.4744,21.1352
23,3,20.407,19.5115,20.3938
23,4,20.1621,19.7754,21.2125
24,1,20.5156,18.7875,19.6789
24,2,21.2125,18.8366,19.0694
24,3,20.4453,19.5885,19.2838
24,4,21.2125,19.3602,20.0316
25,1,19.546,21.2125,20.9074
25,2,20.2684,21.2125,20.1679
25,3,20.5981,21.2125,21.2125
25,4,20.2785,20.5043,20.7695
26,1,19.7808,18.7875,21.2125
26,2,20.234,19.6714,21.2125
26,3,20.219,19.2303,20.3136
26,4,19.397,19.6313,20.8998
27,1,18.7875,18.7875,20.4803
27,2,18.7875,19.786,20.338
27,3,19.5439,19.3331,19.9057
27,4,18.7875,19.0771,19.5028
28,1,20.972,20.3797,19.6354
28,2,20.1188,20.7211,19.4295
28,3,20.2831,20.0003,18.8729
28,4,20.1413,19.6759,19.7569
29,1,19.5562,20.2391,21.2125
29,2,19.5713,21.2125,20.9233
29,3,20.4013,20.9362,21.2125
29,4,19.9629,20.3233,20.4174
30,1,18.9773,20.3577,20.3675
30,2,18.7875,21.0285,21.2125
30,3,19.6059,21.2125,20.6399
30,4,19.5504,20.5216,21.2125
31,1,19.4786,21.2125,19.6508
31,2,19.6316,20.3559,19.9921
31,3,20.305,21.2125,20.1048
31,4,19.6083,21.1586,20.7372
32,1,18.7875,21.0281,21.2125
32,2,18.7875,19.9327,21.2125
32,3,18.7875,20.4479,20.3118
32,4,19.5041,20.3042,20.8273
33,1,20.3047,19.6565,20.8794
33,2,20.6751,18.7875,21.1484
33,3,19.9982,18.7875,20.2871
33,4,19.7808,18.7875,21.2125
34,1,19.4844,18.7875,19.7796
34,2,19.7433,19.6145,19.5583
34,3,19.9802,18.7875,18.8868
34,4,20.3691,18.7875,19.9109
35,1,20.2653,21.2125,20.1436
35,2,19.5701,20.3733,20.0679
35,3,19.6257,21.2125,20.7688
35,4,20.2789,20.4814,20.7897
36,1,18.7875,20.4026,19.6669
36,2,18.7875,19.7495,18.7875
36,3,19.5215,20.1271,19.1696
36,4,18.7875,20.8449,18.7875
37,1,18.7875,21.2125,20.1853
37,2,18.7875,20.3204,19.7255
37,3,18.7875,21.2125,19.0898
37,4,19.511,21.1406,19.6644
