tetra,vertex,x,y,z
1,1,21.2142,20.7428,21.2142
1,2,21.1842,20.0265,20.5176
1,3,20.2495,20.2288,21.2142
1,4,20.4868,20.507,20.3185
2,1,18.7858,19.9276,19.9107
2,2,19.63,20.4888,19.6869
2,3,18.7858,20.4681,18.8582
2,4,18.7858,20.9541,19.4613
3,1,20.3996,20.4519,20.1795
3,2,20.46,21.2142,19.8988
3,3,20.4065,21.2142,21.0808
3,4,21.2142,21.2142,20.5735
4,1,18.7858,19.7699,21.2142
4,2,19.378,19.9722,20.21
4,3,19.052,20.4973,21.2142
4,4,19.6933,19.6045,21.2142
5,1,20.248,18.8412,20.0635
5,2,20.7004,19.7998,19.5377
5,3,19.981,19.0787,18.9356
5,4,20.7162,18.7858,19.4489
6,1,19.7498,19.2381,20.0877
6,2,20.4878,20.0749,20.4817
6,3,19.3852,20.0128,20.4461
6,4,19.6765,19.6479,21.0845
7,1,19.9197,19.9564,20.7113
7,2,19.8297,20.6558,19.7612
7,3,20.2529,21.0608,20.6098
7,4,20.5727,20.1322,20.3337
8,1,21.088,21.0912,19.489
8,2,21.2142,20.2395,19.9145
8,3,20.4008,20.146,19.3035
8,4,20.3987,20.4374,20.1943
9,1,21.2142,20.2384,19.9151
9,2,20.405,20.4414,20.189
9,3,21.2142,21.014,19.543
9,4,21.2142,21.2142,20.5735
10,1,18.7858,19.7699,21.2142
10,2,19.6149,19.6293,21.1803
10,3,18.7858,19.4908,20.3476
10,4,18.7858,18.7858,21.2142
11,1,20.0255,19.5392,20.0596
11,2,20.101,18.7858,19.1504
11,3,19.3367,19.3945,19.4251
11,4,19.1629,18.7858,19.8715
12,1,18.7858,20.3291,21.2142
12,2,19.8187,20.7411,20.8837
12,3,18.7858,20.3712,20.4408
12,4,18.7858,21.2142,21.2142
13,1,21.0941,21.2116,19.6293
13,2,20.316,20.3204,19.6402
13,3,20.9738,20.3907,18.7858
13,4,20.5391,21.208,19.089
14,1,20.1604,19.7115,20.8042
14,2,19.837,20.5145,21.093
14,3,20.8403,19.8991,21.2142
14,4,20.6251,20.4591,20.2546
15,1,19.4577,20.4089,20.6706
15,2,18.7858,20.4792,19.9953
15,3,19.5922,20.2784,19.7319
15,4,18.8309,19.5136,20.2172
16,1,20.2062,18.7858,20.4301
16,2,19.6826,19.1343,19.9779
16,3,19.8937,19.7589,20.9604
16,4,20.7911,19.4379,20.2592
17,1,20.1627,19.5401,20.2166
17,2,19.3526,19.4738,19.3567
17,3,19.4458,19.9127,20.3996
17,4,19.2493,18.8486,19.921
18,1,19.4815,20.4753,19.0216
18,2,19.6929,20.0166,19.7116
18,3,20.2016,19.9843,18.7858
18,4,19.0799,19.6078,18.7858
19,1,21.2142,21.014,19.543
19,2,20.3962,21.2142,19.8417
19,3,20.405,20.4414,20.189
19,4,21.2142,21.2142,20.5735
20,1,21.2142,20.3278,19.5095
20,2,21.2142,19.7107,18.7858
20,3,21.2142,19.4627,19.8485
20,4,20.3677,19.5368,19.2691
21,1,20.0822,19.0614,19.4762
21,2,20.3043,19.8992,18.7858
21,3,19.3626,19.605,19.418
21,4,19.8331,18.8139,18.7858
22,1,18.7858,21.2142,19.7841
22,2,19.6244,21.2142,19.6205
22,3,18.7858,21.2142,18.7858
22,4,19.0692,20.3696,19.0054
23,1,19.4715,19.7026,20.4027
23,2,18.7858,18.7858,20.6465
23,3,19.1092,18.7858,19.7483
23,4,18.7858,19.6658,19.8555
24,1,20.1792,19.6111,18.7858
24,2,21.0271,18.7858,18.7858
24,3,20.7856,18.9055,19.512
24,4,19.844,18.7858,18.8055
25,1,19.6932,20.8616,21.2142
25,2,19.3111,20.1362,20.3611
25,3,20.227,20.8255,20.6541
25,4,20.1164,19.8207,20.8435
26,1,19.394,18.7858,21.1153
26,2,20.4312,18.7936,21.205
26,3,20.0042,18.7858,20.1016
26,4,19.7585,19.4248,20.464
27,1,19.5766,18.7858,20.8119
27,2,19.479,19.708,20.3914
27,3,19.109,18.7858,19.749
27,4,18.7858,18.7858,20.6542
28,1,20.1891,19.1316,19.3886
28,2,20.7979,20.1401,19.4986
28,3,20.1795,20.047,18.7858
28,4,19.9958,20.2665,19.6616
29,1,20.2521,19.7995,20.3531
29,2,19.1116,19.7956,20.0383
29,3,19.5731,20.4921,20.4918
29,4,20.0437,20.4444,19.7065
30,1,18.7858,18.7858,19.6342
30,2,18.7858,19.9493,19.8492
30,3,18.7858,19.4305,18.7858
30,4,19.4139,19.6379,19.1888
31,1,19.7849,20.7486,21.2142
31,2,19.0524,20.4968,21.2142
31,3,19.355,20.0653,20.3491
31,4,19.6952,19.6019,21.2142
32,1,19.1674,20.5517,20.6447
32,2,19.9516,20.3974,20.3732
32,3,19.6898,21.2142,19.9951
32,4,19.6791,21.2142,21.1783
33,1,20.7969,19.8949,21.2142
33,2,19.6617,19.5614,21.2142
33,3,20.5806,19.4348,20.5939
33,4,20.4396,18.7858,21.2142
34,1,18.9031,18.7858,19.8724
34,2,19.2858,19.4641,19.4343
34,3,18.7858,18.7858,18.9147
34,4,19.9168,18.7858,19.2622
35,1,19.8602,18.7858,18.7858
35,2,19.5287,19.4814,19.5183
35,3,18.7858,18.7858,18.9147
35,4,19.0382,19.6369,18.7858
36,1,20.8393,20.3971,20.2628
36,2,20.195,19.6748,20.0535
36,3,20.061,19.6984,20.8161
36,4,21.2142,19.5091,20.6311
37,1,19.8762,19.7891,20.2799
37,2,20.0645,19.0587,19.4737
37,3,19.5827,19.958,19.5832
37,4,20.6349,20.0511,19.6151
38,1,19.8249,21.0408,19.9173
38,2,19.8387,20.2155,19.6375
38,3,18.7865,20.4791,19.9961
38,4,19.3958,20.4185,20.6369
39,1,19.7795,21.1877,19.9936
39,2,20.0791,20.2244,19.517
39,3,20.9035,21.0634,19.6454
39,4,20.3934,20.429,20.1948
40,1,20.3999,20.4862,20.2201
40,2,21.2142,21.2142,20.5735
40,3,20.4065,21.2142,21.0808
40,4,21.2142,20.6106,21.059
41,1,20.5361,21.2142,19.0807
41,2,21.0657,21.1629,19.6437
41,3,19.9282,21.2142,19.9653
41,4,20.2211,20.3424,19.5282
42,1,20.8921,19.6034,20.1119
42,2,21.2142,18.7858,20.031
42,3,20.0372,18.7858,20.0853
42,4,20.3893,18.7858,20.8038
43,1,21.2088,19.5065,19.8525
43,2,20.7241,20.1096,19.5047
43,3,20.2822,19.4777,20.4011
43,4,20.695,18.9267,19.5012
44,1,20.9448,20.4232,18.7865
44,2,20.1266,20.0643,18.7858
44,3,20.2487,20.2383,19.6645
44,4,19.8804,20.9399,18.7858
45,1,21.2142,19.4014,20.4597
45,2,20.462,19.188,20.3942
45,3,20.8403,19.8991,21.2142
45,4,21.2142,18.7858,21.2142
46,1,20.5361,21.2142,19.0807
46,2,20.2143,20.3364,19.5276
46,3,19.9278,21.2142,19.9618
46,4,19.8242,21.1353,18.7858
47,1,20.9124,20.1103,19.3985
47,2,21.2142,20.4178,20.4599
47,3,20.2894,19.7828,20.0838
47,4,21.2142,19.5349,19.8202
48,1,19.1629,18.7858,19.8715
48,2,20.0,18.7858,20.1085
48,3,19.5766,18.7858,20.8119
48,4,19.4789,19.8119,20.3688
49,1,20.4133,21.2142,20.9314
49,2,20.3888,20.3201,20.2353
49,3,20.46,21.2142,19.8988
49,4,19.6898,21.2142,19.9951
50,1,19.9281,21.2142,19.9653
50,2,19.8438,21.2142,19.0584
50,3,19.9632,20.1688,19.5247
50,4,19.2073,20.9352,20.016
51,1,21.2142,19.5211,20.6289
51,2,20.8403,19.8991,21.2142
51,3,20.6334,20.4374,20.2918
51,4,20.0589,19.584,20.8763
52,1,19.6149,19.6293,21.1803
52,2,18.7858,19.4908,20.3476
52,3,18.7858,18.7858,21.2142
52,4,19.4289,18.7858,20.7824
53,1,21.0777,21.1973,19.6007
53,2,21.2142,21.2142,18.7858
53,3,21.0189,20.3414,18.7858
53,4,20.22,21.2142,18.7858
54,1,19.4915,20.4552,19.0532
54,2,18.8453,19.5008,18.7858
54,3,19.551,19.7929,19.5772
54,4,18.7858,19.9537,19.8598
55,1,18.7858,19.9309,19.8458
55,2,18.8646,18.7858,19.5585
55,3,19.3832,19.6559,19.2217
55,4,19.3808,19.558,20.2734
56,1,19.5375,20.3185,18.7858
56,2,18.7858,19.4305,18.7858
56,3,18.7858,20.5053,18.7858
