tetra,vertex,x,y,z
1,1,-0.405009,-0.327492,0.754461
1,2,-0.414147,0.315858,-0.422831
1,3,-0.320246,-0.410763,-0.422841
1,4,0.360615,-0.375819,-0.346213
2,1,-0.414143,0.315859,-0.422836
2,2,-0.499967,-0.145996,0.565946
2,3,-0.0571194,-0.517706,0.565945
2,4,0.382866,-0.353121,-0.422836
3,1,-0.0571104,-0.517706,0.565941
3,2,-0.499969,-0.145988,0.565943
3,3,-0.41414,0.31586,-0.422834
3,4,0.382866,-0.353119,-0.422834
4,1,0.382866,-0.353115,-0.422831
4,2,-0.0570984,-0.517707,0.565935
4,3,-0.414137,0.315861,-0.422832
4,4,-0.499971,-0.145978,0.565939
5,1,-0.414134,0.315863,-0.422829
5,2,-0.0570848,-0.517707,0.565928
5,3,-0.499973,-0.145967,0.565934
5,4,0.382866,-0.353109,-0.422829
6,1,-0.0570713,-0.517708,0.56592
6,2,-0.41413,0.315865,-0.422826
6,3,0.382867,-0.353107,-0.42282
6,4,-0.499974,-0.145961,0.565935
7,1,-0.414126,0.315867,-0.422824
7,2,0.382867,-0.3531,-0.422819
7,3,-0.0570587,-0.517708,0.565914
7,4,-0.499976,-0.14595,0.565929
8,1,-0.0570442,-0.51771,0.565904
8,2,-0.414124,0.315871,-0.422825
8,3,0.38286,-0.353085,-0.42282
8,4,-0.499976,-0.145951,0.565939
9,1,-0.414123,0.315873,-0.422825
9,2,-0.499977,-0.145949,0.565941
9,3,-0.0570356,-0.517711,0.565899
9,4,0.382856,-0.353076,-0.422823
10,1,-0.414126,0.315885,-0.42284
10,2,0.382899,-0.35309,-0.422841
10,3,-0.144296,-0.476661,0.625522
10,4,-0.375881,0.360551,0.21001
11,1,-0.296675,-0.313679,0.733285
11,2,-0.149472,0.498941,-0.32406
11,3,0.382899,-0.353089,-0.42284
11,4,0.207561,-0.477705,0.523694
12,1,-0.508016,0.114904,0.404573
12,2,-0.515308,0.0757714,1.37105
12,3,0.243749,-0.460294,0.474869
12,4,0.21049,-0.476422,1.37105
13,1,0.222513,-0.470926,1.05434
13,2,-0.348221,0.387332,1.37105
13,3,-0.235521,0.464558,0.356569
13,4,-0.505161,0.12687,0.0987644
14,1,0.0389006,-0.319809,0.807836
14,2,0.382902,-0.353086,-0.422841
14,3,-0.168218,0.492929,-0.239331
14,4,-0.235524,0.464555,0.356564
15,1,0.171554,-0.395001,1.08553
15,2,0.354484,-0.374652,-0.158452
15,3,0.00427073,0.189425,-0.107592
15,4,-0.270585,0.431865,0.706313
16,1,-0.212268,0.459949,0.226298
16,2,0.011697,-0.204056,1.36589
16,3,-0.345817,0.384888,1.36714
16,4,0.277208,-0.433536,0.561433
17,1,-0.345514,0.384885,1.36526
17,2,0.150634,-0.390967,1.20323
17,3,0.14795,-0.135817,0.234211
17,4,-0.215445,0.462208,0.237846
18,1,-0.302343,0.325089,1.32141
18,2,0.148954,-0.417313,1.31579
18,3,-0.0779637,0.251048,0.178188
18,4,0.289912,-0.40403,0.366498
19,1,-0.249266,0.436067,0.554418
19,2,0.340558,-0.289716,-0.397828
19,3,0.235023,-0.347988,0.499592
19,4,-0.13548,0.498603,-0.411858
20,1,-0.344822,0.383325,1.36702
20,2,0.223173,-0.305922,0.412554
20,3,0.115266,-0.373711,1.36192
20,4,-0.22658,0.446751,0.3687
21,1,-0.0409966,0.192401,0.169537
21,2,0.123226,-0.387577,1.36484
21,3,0.283219,-0.43223,0.518222
21,4,-0.345148,0.383977,1.36664
22,1,0.319488,-0.401855,0.169839
22,2,-0.30769,0.411583,1.02139
22,3,0.0197973,-0.0957369,0.895862
22,4,-0.149951,0.491797,-0.293369
23,1,0.373755,-0.345042,-0.395339
23,2,-0.238876,0.455361,0.413897
23,3,0.15923,-0.261948,0.650038
23,4,-0.134365,0.497739,-0.415563
24,1,0.283193,0.26413,0.661871
24,2,0.382948,-0.353036,-0.422841
24,3,0.294059,-0.429898,0.440336
24,4,-0.136232,0.502717,-0.42284
25,1,0.0878061,-0.275303,1.15665
25,2,-0.345532,0.384473,1.36728
25,3,-0.188408,0.46044,0.0728395
25,4,0.271687,-0.425434,0.565514
26,1,-0.204969,0.466862,0.153526
26,2,-0.346487,0.385734,1.36854
26,3,0.00953301,-0.184566,1.30463
26,4,0.278248,-0.437423,0.570079
27,1,-0.109881,0.284995,0.250658
27,2,0.134378,-0.406821,1.36831
27,3,0.277164,-0.437303,0.576536
27,4,-0.346375,0.385498,1.36876
28,1,0.470486,0.223442,0.473169
28,2,0.294036,-0.429913,0.440355
28,3,0.210496,-0.476419,1.37105
28,4,-0.339301,0.395168,1.28778
29,1,-0.298794,0.426621,0.906741
29,2,0.294057,-0.429901,0.440332
29,3,0.283192,0.26413,0.661872
29,4,-0.136236,0.502716,-0.422839
30,1,0.507601,0.116729,1.37105
30,2,-0.343002,0.391961,1.37105
30,3,-0.229556,0.467534,0.306374
30,4,0.45993,0.244436,0.306374
