tetra,vertex,x,y,z
1,1,19.6728,19.8508,19.393
1,2,19.393,20.607,19.393
1,3,20.5549,20.607,19.393
1,4,20.1282,20.5542,20.1979
2,1,19.393,19.4764,20.607
2,2,20.2735,19.393,20.607
2,3,19.7189,19.9619,19.7591
2,4,20.1576,20.3513,20.607
3,1,20.1941,20.5656,20.258
3,2,19.393,20.607,20.607
3,3,19.393,20.607,19.4451
3,4,19.4039,19.8467,19.8012
4,1,20.607,19.4359,19.393
4,2,19.7717,19.9356,19.393
4,3,20.607,19.8434,20.1217
4,4,20.607,20.5978,19.393
5,1,20.607,20.607,19.4252
5,2,20.607,19.9753,19.9943
5,3,19.6703,19.997,19.7423
5,4,20.2619,20.607,20.5347
6,1,19.7047,19.9837,19.7389
6,2,20.1267,20.607,20.607
6,3,20.2662,19.4535,20.607
6,4,20.607,20.0811,20.1017
7,1,19.6254,20.1298,19.6238
7,2,20.5525,19.4685,19.393
7,3,20.2036,19.393,20.2213
7,4,19.393,19.393,19.393
8,1,19.393,19.393,19.393
8,2,19.5898,20.1504,19.5872
8,3,20.2027,19.393,20.2203
8,4,19.393,19.5228,20.5451
9,1,20.1576,20.3513,20.607
9,2,19.7075,19.9449,19.789
9,3,19.393,19.4764,20.607
9,4,19.393,20.607,20.607
10,1,20.607,19.9445,20.2696
10,2,20.607,19.393,19.4631
10,3,20.0613,19.393,20.4889
10,4,19.8005,20.0198,19.5459
