tetra,vertex,x,y,z
1,1,20.5886,20.0796,20.53
1,2,19.5036,19.4246,20.0898
1,3,20.1428,20.5886,20.2808
1,4,20.5886,19.4114,20.5886
2,1,20.5886,19.4114,19.4114
2,2,19.4114,19.9493,19.4114
2,3,20.5883,20.5886,19.4114
2,4,19.9448,19.4114,19.4114
3,1,20.241,20.5886,20.2425
3,2,19.9056,20.5886,19.4114
3,3,19.4114,20.0013,19.4114
3,4,19.4114,19.6229,20.2007
4,1,19.9056,20.5886,19.4114
4,2,19.453,20.0508,19.4114
4,3,20.2878,20.5141,20.3538
4,4,19.4114,19.5492,20.0366
5,1,20.5886,20.5886,19.4114
5,2,20.5886,20.5674,20.4817
5,3,20.5886,19.758,19.4116
5,4,19.9056,20.5886,19.4114
6,1,19.6756,19.4115,20.3239
6,2,19.4114,19.685,20.0625
6,3,20.5863,19.4115,20.5886
6,4,20.3173,20.5885,20.3742
7,1,19.4114,20.0013,19.4114
7,2,19.8907,20.3942,19.78
7,3,20.0314,20.1736,20.5886
7,4,19.4114,19.4369,20.5886
8,1,20.5882,20.5886,19.4114
8,2,19.9447,19.4114,19.4114
8,3,19.4114,19.9493,19.4114
8,4,20.5886,19.4114,19.4114
9,1,19.5174,19.7376,19.4114
9,2,20.5848,20.5483,19.4114
9,3,19.9037,20.542,19.4114
9,4,20.587,19.4383,19.4114
10,1,20.5871,19.4282,19.4114
10,2,20.5799,20.1955,19.4114
10,3,19.4385,19.492,19.4114
10,4,19.8459,20.4888,19.4114
11,1,20.0314,20.1736,20.5886
11,2,19.4114,20.0013,19.4114
11,3,19.4114,19.4369,20.5886
11,4,19.8907,20.3942,19.78
12,1,19.7084,19.4114,20.2145
12,2,19.4114,19.7065,20.0255
12,3,20.5884,19.4114,20.5886
12,4,20.3329,20.5886,20.3699
13,1,19.8907,20.3942,19.78
13,2,19.4114,20.0013,19.4114
13,3,19.4114,19.4369,20.5886
13,4,20.0314,20.1736,20.5886
14,1,19.5213,19.7497,19.4114
14,2,19.9171,20.5565,19.4114
14,3,20.585,20.5649,19.4114
14,4,20.5869,19.4415,19.4114
15,1,19.4114,19.4369,20.5886
15,2,19.4114,20.0013,19.4114
15,3,20.0314,20.1736,20.5886
15,4,19.8907,20.3942,19.78
16,1,20.587,19.4404,19.4114
16,2,19.9125,20.5515,19.4114
16,3,19.52,19.748,19.4114
16,4,20.5849,20.5617,19.4114
17,1,19.8907,20.3942,19.78
17,2,19.4114,19.4369,20.5886
17,3,19.4114,20.0013,19.4114
17,4,20.0314,20.1736,20.5886
18,1,20.0314,20.1736,20.5886
18,2,19.4114,19.4369,20.5886
18,3,19.4114,20.0013,19.4114
18,4,19.8907,20.3942,19.78
19,1,20.5886,19.4114,19.4114
19,2,19.4114,19.9493,19.4114
19,3,20.5886,20.5886,19.4114
19,4,19.9451,19.4114,19.4114
20,1,19.4617,19.5058,20.0674
20,2,19.9056,20.5886,19.4114
20,3,20.3282,20.5192,20.2167
20,4,19.417,19.9524,19.4114
21,1,19.4114,19.5113,20.0399
21,2,20.2707,20.4945,20.3477
21,3,19.9056,20.5886,19.4114
21,4,19.4289,19.9173,19.477
22,1,19.875,20.5128,19.4114
22,2,20.5829,20.3476,19.4114
22,3,19.4847,19.5789,19.4114
22,4,20.5868,19.4338,19.4114
23,1,20.585,20.5665,19.4114
23,2,20.5869,19.4425,19.4114
23,3,19.9213,20.5611,19.4114
23,4,19.5227,19.7495,19.4114
24,1,19.4114,19.4901,19.9041
24,2,19.6991,19.4114,19.571
24,3,20.307,20.4586,20.1488
24,4,20.5886,19.4114,19.4114
25,1,20.2565,20.5886,20.1689
25,2,19.4332,19.5362,20.0477
25,3,20.5886,20.0925,20.442
25,4,20.5886,19.4114,20.5886
26,1,19.4114,20.0013,19.4114
26,2,20.0314,20.1736,20.5886
26,3,19.4114,19.4369,20.5886
26,4,19.8907,20.3942,19.78
27,1,20.309,20.575,20.4097
27,2,19.6218,19.4369,20.5885
27,3,19.4117,19.5957,20.2259
27,4,20.5812,19.4118,20.5886
28,1,20.0074,20.5886,19.5837
28,2,19.4114,19.4787,19.4169
28,3,20.1432,20.417,20.0365
28,4,20.5886,19.6792,19.5816
29,1,20.5868,19.4447,19.4114
29,2,19.931,20.5715,19.4114
29,3,20.5851,20.569,19.4114
29,4,19.525,19.7493,19.4114
30,1,20.5886,19.4114,19.4114
30,2,20.5886,20.0989,19.8624
30,3,19.4114,19.5449,19.7102
30,4,20.256,20.508,20.1091
31,1,20.5886,20.0895,20.4171
31,2,20.5886,19.4114,20.5886
31,3,20.3281,20.5886,20.1267
31,4,19.4459,19.601,19.9118
32,1,19.4114,20.0013,19.4114
32,2,19.8907,20.3942,19.78
32,3,20.0314,20.1736,20.5886
32,4,19.4114,19.4369,20.5886
33,1,20.5886,20.1333,19.9207
33,2,20.307,20.4586,20.1488
33,3,19.4114,19.4901,19.9041
33,4,20.5886,19.4114,19.4114
34,1,19.5252,19.5658,19.9479
34,2,20.5886,20.2742,20.357
34,3,20.5886,19.8423,20.4729
34,4,20.5886,19.4114,19.4991
35,1,19.9451,19.4114,19.4114
35,2,19.4114,19.9493,19.4114
35,3,20.5885,20.5886,19.4114
35,4,20.5886,19.4114,19.4114
36,1,19.4114,19.4369,20.5886
36,2,19.4114,20.0013,19.4114
