tetra,vertex,x,y,z
1,1,19.0181,20.9979,20.9979
1,2,20.0905,20.9979,20.9979
1,3,19.4273,20.1553,20.9805
1,4,19.6222,20.8783,20.2128
2,1,19.9234,20.9979,19.0021
2,2,19.5769,20.1435,19.0021
2,3,19.0021,20.9979,19.3018
2,4,19.848,20.6896,19.8844
3,1,19.4602,19.5644,20.3061
3,2,19.0021,20.1684,19.7813
3,3,19.0021,20.148,20.8535
3,4,19.796,20.5674,20.3819
4,1,19.8039,19.5101,20.1233
4,2,19.0021,20.0516,19.9502
4,3,19.0021,19.0021,20.0217
4,4,19.0021,19.4416,20.8322
5,1,20.1704,20.7708,20.9979
5,2,20.0159,19.7436,20.9979
5,3,19.3726,20.3473,20.6528
5,4,20.2973,20.105,20.1668
6,1,19.4353,19.816,20.9979
6,2,19.4278,19.1135,20.1877
6,3,19.0021,19.0021,20.9979
6,4,20.0745,19.0021,20.9979
7,1,20.4718,20.2158,20.224
7,2,19.9785,20.7706,20.9979
7,3,20.9458,20.9979,20.5946
7,4,20.0016,20.9979,20.0863
8,1,20.6012,20.0715,19.1847
8,2,20.1127,19.8236,19.9994
8,3,19.7234,20.3515,19.151
8,4,20.492,20.7958,19.7525
9,1,20.0016,20.9979,20.0863
9,2,20.9821,20.9979,19.652
9,3,20.9458,20.9979,20.5946
9,4,20.4996,20.2195,20.2101
10,1,19.0021,19.0021,20.0217
10,2,19.0021,19.9733,19.9555
10,3,19.0021,19.3436,19.0875
10,4,19.8014,19.3461,19.717
11,1,19.0021,20.9979,20.5694
11,2,19.7883,20.5638,20.3607
11,3,19.0021,20.1663,19.8923
11,4,19.0021,20.1549,20.9646
12,1,20.1443,19.7347,20.4002
12,2,20.9205,19.0246,20.6079
12,3,20.1908,19.0021,19.8425
12,4,20.9949,19.5994,19.839
13,1,19.0021,20.3046,19.7522
13,2,19.7959,20.1186,19.3173
13,3,19.5667,19.8653,20.3339
13,4,19.7331,20.8889,20.0608
14,1,20.1691,19.8001,19.1086
14,2,20.9979,20.4722,19.0021
14,3,20.9695,19.9714,19.8014
14,4,20.9979,19.3999,19.0021
15,1,20.5117,20.1892,20.2181
15,2,19.8092,20.9979,20.1715
15,3,20.6522,20.9979,19.7981
15,4,19.9095,20.3491,19.3767
16,1,19.0021,20.053,19.6386
16,2,19.0021,20.72,19.0021
16,3,19.4909,20.9853,19.8436
16,4,19.8537,20.1379,19.2955
17,1,20.6581,19.9076,20.9979
17,2,20.142,19.4362,20.1845
17,3,20.1388,19.0021,20.9979
17,4,20.9979,19.0021,20.6632
18,1,20.0152,19.0021,19.0021
18,2,19.6906,19.0021,19.8651
18,3,19.0021,19.0021,19.0429
18,4,19.5485,19.8234,19.1903
19,1,20.9979,19.9198,19.7292
19,2,20.1255,19.7441,19.4879
19,3,20.9979,19.3529,19.0021
19,4,20.7256,19.0021,19.9772
20,1,20.6661,19.0021,19.7021
20,2,19.9411,19.7728,19.5273
20,3,20.0152,19.0021,19.0021
20,4,19.6377,19.0021,20.0059
21,1,20.1933,20.2922,19.0021
21,2,19.7593,20.0002,19.7613
