tetra,vertex,x,y,z
1,1,20.2392,20.5196,18.6581
1,2,19.5289,20.3156,18.595
1,3,19.4686,19.6048,18.7978
1,4,19.8425,20.2138,19.7531
2,1,20.6793,21.0523,19.1475
2,2,19.8272,21.268,19.1889
2,3,20.0002,20.1058,19.4521
2,4,20.2475,20.5611,18.6145
3,1,18.6719,19.2773,19.9023
3,2,18.9071,19.1327,20.5907
3,3,19.7975,19.5754,20.2093
3,4,19.2102,18.8337,19.4643
4,1,19.9467,19.667,20.0973
4,2,20.3499,19.2624,21.1574
4,3,19.3148,18.8728,20.7454
4,4,19.9215,19.8231,20.8219
5,1,18.7994,19.1591,20.3834
5,2,19.8699,19.6987,20.2699
5,3,19.425,19.2237,21.1672
5,4,18.8045,19.7523,20.8285
6,1,20.9169,19.7254,21.1745
6,2,20.3711,19.2146,21.2414
6,3,20.5643,20.4019,21.1857
6,4,20.1241,19.7574,20.2687
7,1,20.6405,20.2331,20.3688
7,2,20.2009,21.2618,20.8143
7,3,20.0801,20.2993,21.0096
7,4,20.1787,20.5578,19.8376
8,1,20.9201,20.9944,20.3265
8,2,20.6923,21.0418,19.145
8,3,20.1883,20.214,19.7739
8,4,21.2085,20.8388,19.6374
9,1,20.1535,19.8102,19.5917
9,2,19.9696,20.3232,18.5201
9,3,19.4529,19.7072,18.6178
9,4,20.002,19.1929,18.7178
10,1,20.6884,18.6833,19.7033
10,2,19.9781,18.5601,19.529
10,3,20.6606,18.7323,20.5022
10,4,20.1616,19.6408,20.0274
11,1,19.1271,19.7539,20.9573
11,2,20.1105,19.7239,20.2631
11,3,20.1914,20.2776,20.7498
11,4,20.1945,19.9917,21.4341
12,1,20.1912,19.8617,20.4849
12,2,20.2562,20.0262,21.4931
12,3,20.8865,20.7902,20.8082
12,4,20.1926,20.7413,21.3073
13,1,18.5872,20.4746,20.2729
13,2,18.5393,20.0194,19.6893
13,3,19.6387,20.214,20.1404
13,4,18.9571,21.0875,19.841
14,1,21.4951,19.9229,20.2329
14,2,21.1911,19.9103,19.0679
14,3,20.3431,19.8104,19.901
14,4,21.3875,20.347,19.6341
15,1,19.8714,20.5493,21.4049
15,2,19.6634,21.3712,20.5497
15,3,19.6611,20.3888,20.2301
15,4,20.2507,21.1552,20.9478
16,1,20.6898,20.4049,18.7132
16,2,20.6713,21.0441,19.1313
16,3,21.2029,20.8434,19.6295
16,4,20.1969,20.2097,19.7831
17,1,18.7986,19.1611,20.3853
17,2,18.7675,19.7506,20.8452
17,3,18.8923,19.4351,19.6898
17,4,19.8229,19.7939,20.3645
18,1,18.912,20.4825,20.9375
18,2,19.8089,19.7894,20.5311
18,3,18.9581,19.7547,21.0723
18,4,19.6718,20.6962,21.305
19,1,20.6898,20.4049,18.7132
19,2,20.6713,21.0442,19.1313
19,3,20.1969,20.2092,19.7827
19,4,19.9828,20.2128,18.5977
20,1,19.6175,19.8635,21.4597
20,2,20.4493,19.3206,21.2776
20,3,19.7526,19.783,20.7349
20,4,19.4384,18.8579,20.822
21,1,19.5745,20.0853,20.7393
21,2,19.7302,21.279,20.7661
21,3,18.8293,20.8773,20.3944
21,4,19.6198,20.7047,21.2863
22,1,19.9548,20.3385,19.748
22,2,20.5323,20.7863,19.8742
22,3,20.1545,21.4584,20.1428
22,4,19.7067,21.1737,19.0879
23,1,20.3139,19.8363,20.0249
23,2,21.4921,19.8443,20.2121
23,3,21.0007,18.9739,19.5406
23,4,21.382,19.6095,19.5173
24,1,21.4921,19.8446,20.2123
24,2,20.2967,19.8256,20.0684
24,3,21.1822,19.7471,20.8807
24,4,21.3088,19.2682,19.7831
25,1,19.5326,20.5208,19.6725
25,2,18.9144,19.9217,19.0803
25,3,18.7728,19.6088,19.8746
25,4,19.923,19.8937,19.7376
26,1,19.6346,20.2137,20.1404
