tetra,vertex,x,y,z
1,1,20.516,19.7966,20.1363
1,2,20.6552,20.4171,19.3448
1,3,20.6552,19.3448,19.3448
1,4,19.8222,20.0017,19.3448
2,1,19.8785,20.5166,19.9402
2,2,20.6552,20.6552,20.4171
2,3,20.6552,20.6552,19.3448
2,4,20.6552,19.8063,20.0
3,1,19.4802,19.3448,19.7309
3,2,20.0924,20.0698,19.8266
3,3,19.3448,19.8899,20.5433
3,4,20.0847,19.3448,20.6167
4,1,19.3448,19.3448,19.3448
4,2,20.171,19.7438,19.4354
4,3,19.3448,20.4171,19.3448
4,4,19.3994,19.9574,20.1489
5,1,20.0492,20.0772,19.7551
5,2,20.6552,19.3448,19.8595
5,3,20.0312,19.3448,20.5382
5,4,20.6552,20.0803,20.6399
6,1,20.4171,20.6552,19.3448
6,2,19.3448,20.6552,19.3448
6,3,19.7411,20.6552,20.1772
6,4,19.9309,19.8631,19.556
7,1,19.7645,20.6552,20.6552
7,2,20.6552,20.6552,20.4171
7,3,19.9946,20.0883,19.7909
7,4,20.3905,19.7845,20.6552
8,1,19.7925,20.6163,20.6552
8,2,19.3469,19.7851,20.6552
8,3,20.0297,20.0639,19.8768
8,4,20.4185,19.7456,20.6552
9,1,19.3448,19.7178,20.34
9,2,19.3448,20.6014,19.7324
9,3,20.0431,20.0046,19.8108
9,4,19.7925,20.6163,20.6552
10,1,20.0471,20.0548,19.7807
10,2,20.442,19.3448,19.3449
10,3,20.1737,19.3448,20.3831
10,4,19.4087,19.3448,19.6317
