tetra,vertex,x,y,z
1,1,-0.450371,-0.280029,1.0189
1,2,-0.42439,0.318031,-0.202429
1,3,-0.355917,-0.393158,-0.202429
1,4,0.293954,-0.441409,-0.108013
2,1,-0.423811,0.316763,-0.20107
2,2,-0.523126,-0.082373,0.77294
2,3,-0.070917,-0.524795,0.762561
2,4,0.320839,-0.420508,-0.201054
3,1,-0.0720887,-0.52464,0.764529
3,2,-0.523322,-0.0811204,0.770867
3,3,-0.423813,0.316767,-0.201074
3,4,0.320848,-0.420508,-0.201071
4,1,0.320855,-0.42051,-0.201079
4,2,-0.0702277,-0.524905,0.761439
4,3,-0.423826,0.316791,-0.201094
4,4,-0.523062,-0.0828388,0.773727
5,1,-0.423835,0.316813,-0.201121
5,2,-0.0706705,-0.524842,0.762174
5,3,-0.523182,-0.0822033,0.772716
5,4,0.320877,-0.420532,-0.20108
6,1,-0.0741482,-0.52436,0.767972
6,2,-0.423804,0.316754,-0.201066
6,3,0.321149,-0.420799,-0.201084
6,4,-0.523765,-0.0783229,0.766249
7,1,-0.423788,0.316745,-0.201077
7,2,0.32086,-0.420514,-0.201082
7,3,-0.073796,-0.524409,0.767386
7,4,-0.523603,-0.0793548,0.767956
8,1,-0.0948012,-0.521379,0.802173
8,2,-0.424089,0.317331,-0.201643
8,3,0.30649,-0.405926,-0.20179
8,4,-0.522382,-0.089293,0.785046
9,1,-0.10333,0.520167,-0.124575
9,2,-0.426514,-0.26306,0.939431
9,3,0.317863,-0.424515,-0.187439
9,4,-0.42439,0.318031,-0.202429
10,1,-0.473993,0.237867,0.680844
10,2,-0.0592063,0.527015,-0.202429
10,3,0.324762,-0.419261,-0.202429
10,4,-0.368236,-0.275701,0.851206
11,1,-0.521661,-0.0933849,0.791661
11,2,-0.424092,0.317342,-0.201658
11,3,0.30646,-0.405895,-0.201791
11,4,-0.0903687,-0.522163,0.795115
12,1,-0.0592063,0.527015,-0.202429
12,2,-0.473993,0.237867,0.680844
12,3,0.324762,-0.419261,-0.202429
12,4,-0.368236,-0.275701,0.851206
13,1,-0.368236,-0.275701,0.851206
13,2,-0.473993,0.237867,0.680844
13,3,-0.0592063,0.527015,-0.202429
13,4,0.324762,-0.419261,-0.202429
14,1,-0.368236,-0.275701,0.851206
14,2,0.324762,-0.419261,-0.202429
14,3,-0.0592063,0.527015,-0.202429
14,4,-0.473993,0.237867,0.680844
15,1,-0.368236,-0.275701,0.851206
15,2,0.324762,-0.419261,-0.202429
15,3,-0.0592063,0.527015,-0.202429
15,4,-0.473993,0.237867,0.680844
16,1,0.324762,-0.419261,-0.202429
16,2,-0.473993,0.237867,0.680844
16,3,-0.0592063,0.527015,-0.202429
16,4,-0.368236,-0.275701,0.851206
17,1,-0.473993,0.237867,0.680844
17,2,-0.368236,-0.275701,0.851206
17,3,0.324762,-0.419261,-0.202429
17,4,-0.0592063,0.527015,-0.202429
18,1,-0.473993,0.237867,0.680844
18,2,-0.368236,-0.275701,0.851206
18,3,-0.0592063,0.527015,-0.202429
18,4,0.324762,-0.419261,-0.202429
19,1,-0.473993,0.237867,0.680844
19,2,0.324762,-0.419261,-0.202429
19,3,-0.368235,-0.275701,0.851206
19,4,-0.0592063,0.527015,-0.202429
20,1,-0.473993,0.237867,0.680844
20,2,0.324762,-0.419261,-0.202429
20,3,-0.368235,-0.275701,0.851206
20,4,-0.0592063,0.527015,-0.202429
21,1,0.279198,-0.416127,-0.128906
21,2,0.107788,-0.519261,1.1234
21,3,0.527685,0.0529048,1.1234
21,4,-0.465179,-0.254674,0.997963
22,1,0.324762,-0.419261,-0.202429
22,2,-0.473993,0.237867,0.680844
22,3,-0.368236,-0.275701,0.851206
22,4,-0.0592063,0.527015,-0.202429
23,1,0.324762,-0.419261,-0.202429
23,2,-0.473993,0.237867,0.680844
23,3,-0.368236,-0.275701,0.851206
23,4,-0.0592063,0.527015,-0.202429
24,1,0.521843,-0.0945001,0.0300231
24,2,0.279198,-0.416127,-0.128907
24,3,0.527685,0.0529048,1.1234
24,4,-0.501743,-0.0560812,0.924895
25,1,-0.368235,-0.275701,0.851206
25,2,-0.473993,0.237867,0.680844
25,3,-0.0592063,0.527015,-0.202429
25,4,0.324762,-0.419261,-0.202429
26,1,0.138772,0.00441087,-0.179061
26,2,-0.527708,-0.0526734,0.965701
26,3,0.527685,0.0529048,1.1234
26,4,0.523551,-0.0845239,0.10324
27,1,0.108788,0.0657057,-0.170575
27,2,0.527685,0.0529048,1.1234
27,3,0.528401,0.0451993,0.114199
27,4,-0.527708,-0.0526734,0.965701
28,1,0.351001,0.397553,1.1234
28,2,0.334061,0.0911183,-0.201673
28,3,0.527685,0.0529048,1.1234
28,4,-0.494266,-0.0447904,0.868562
29,1,-0.528811,-0.0401157,0.959073
29,2,0.48111,0.223123,0.0868543
29,3,0.351001,0.397553,1.1234
29,4,0.0473831,0.252517,-0.194473
30,1,0.351001,0.397553,1.1234
30,2,-0.506991,0.155596,0.791033
30,3,-0.0839072,0.523651,-0.159161
30,4,0.402402,0.345432,-0.202429
