tetra,vertex,x,y,z
1,1,-0.218642,-0.858972,-0.232639
1,2,-0.655579,-0.610391,-1.03719
1,3,0.373218,-0.814291,-1.03719
1,4,0.00301686,0.047694,-0.710994
2,1,-0.805973,0.390856,-1.03719
2,2,-0.878756,-0.173636,-0.157728
2,3,-0.655581,-0.610389,-1.03719
2,4,-0.00744243,0.0109701,-0.693622
3,1,-0.876994,-0.182327,-0.17271
3,2,-0.65558,-0.61039,-1.03718
3,3,0.0228222,0.068141,-0.634404
3,4,-0.223497,-0.867416,-0.232668
4,1,-0.233738,-0.86306,-0.229702
4,2,0.063765,-0.0308305,0.117975
4,3,-0.838166,-0.0060744,-0.245176
4,4,-0.757676,-0.477795,0.592798
5,1,-0.805973,0.390858,-1.03719
5,2,-0.739758,-0.144186,-0.243217
5,3,-0.40778,0.797545,-0.278207
5,4,0.1194,0.0619778,-0.808322
6,1,-0.197197,-0.760658,-0.281026
6,2,0.770492,-0.384385,-0.253901
6,3,0.37322,-0.81429,-1.03719
6,4,-0.00833938,0.105222,-0.707172
7,1,0.726804,-0.523563,-0.311522
7,2,0.354357,-0.822674,0.572488
7,3,-0.151346,-0.882868,-0.344375
7,4,0.0192208,0.0207771,0.0468706
8,1,-0.0531134,0.038557,-0.588176
8,2,0.623134,0.643479,-0.227226
8,3,0.89035,0.0981706,-1.03719
8,4,0.187326,0.87594,-1.03719
9,1,0.103464,0.752677,-1.03719
9,2,-0.424422,0.788814,-0.249765
9,3,-0.0647856,-0.11055,-0.465755
9,4,0.61528,0.650994,-0.244907
10,1,-0.704869,0.503473,0.582076
10,2,-0.287764,0.848265,-0.241901
10,3,-0.895506,0.0207579,-0.329319
10,4,-0.0119769,-0.038595,0.0110567
11,1,-0.687066,-0.574717,0.470156
11,2,0.067188,-0.0105987,0.130395
11,3,-0.146878,-0.883623,-0.336393
11,4,0.32788,-0.833581,0.523766
12,1,0.0426817,-0.0245526,1.07173
12,2,-0.88573,-0.133585,1.43683
12,3,-0.697251,-0.562319,0.558595
12,4,-0.269592,-0.854214,1.46951
13,1,0.0108875,-0.0863256,0.19507
13,2,-0.758668,-0.47622,0.589745
13,3,-0.746795,0.49463,0.535956
13,4,-0.895366,0.0260943,-0.320746
14,1,0.800002,-0.402935,-0.236726
14,2,0.890351,0.0981661,-1.03719
14,3,0.373221,-0.81429,-1.03719
14,4,0.00350535,0.0977769,-0.700278
15,1,-0.326197,-0.83424,1.36796
15,2,0.159608,-0.881412,0.45104
15,3,0.0144472,-0.0180922,1.02464
15,4,-0.721137,-0.531341,0.492758
16,1,-0.692599,-0.559054,0.561614
16,2,-0.885758,-0.133395,1.43718
16,3,-0.785814,0.429949,0.558187
16,4,-0.0150793,-0.0445078,1.07095
17,1,-0.527013,0.724306,1.46951
17,2,0.0594749,-0.0932702,1.17354
17,3,-0.673163,0.385445,0.595545
17,4,-0.882165,-0.155392,1.46951
18,1,-0.0551537,0.038398,-0.58724
18,2,0.787617,-0.426637,-0.195787
18,3,0.637623,0.608115,-0.278183
18,4,0.89035,0.098168,-1.03719
19,1,-0.719682,0.533306,0.581237
19,2,-0.261864,0.856615,-0.28372
19,3,-0.0502098,-0.0086831,0.0425659
19,4,0.27467,0.852595,0.498658
20,1,-0.747642,0.493349,0.589043
20,2,-0.05715,-0.0270857,0.0328209
20,3,-0.0895802,-0.0378401,1.01892
20,4,0.248881,0.784221,0.462451
21,1,0.79748,0.407907,-0.311985
21,2,0.661784,-0.603659,-0.12409
21,3,0.891132,-0.0626091,0.620669
21,4,-0.0181895,0.0172499,0.104183
22,1,-0.0324313,-0.0462677,1.07823
22,2,-0.527013,0.724306,1.46951
22,3,0.419283,0.791558,1.469
22,4,-0.168662,0.879725,0.604969
23,1,-0.221635,0.867894,-0.225306
23,2,0.322092,0.835834,0.568142
23,3,-0.0276757,-0.0215727,0.0756832
23,4,0.753286,0.484688,-0.277104
24,1,0.398763,0.802091,0.447444
24,2,0.795218,0.4123,-0.321248
24,3,0.894235,-0.0520139,0.601758
24,4,-0.0313828,0.0100976,0.112501
25,1,-0.0416556,0.0215481,0.972277
25,2,0.378336,0.811926,1.40453
25,3,-0.215206,0.86951,0.541752
25,4,0.68393,0.578448,0.459063
26,1,0.118774,-0.887837,0.524324
26,2,0.0703134,0.0168941,1.02694
26,3,0.849376,-0.284469,0.477759
26,4,0.604688,-0.660844,1.42563
27,1,0.0405784,0.0445155,0.99831
27,2,0.604712,-0.660821,1.42569
27,3,-0.326197,-0.834241,1.36796
27,4,0.118809,-0.887832,0.524383
28,1,0.864935,0.232915,1.46951
28,2,0.826862,-0.344472,0.606742
28,3,0.589095,-0.674781,1.46951
28,4,-0.0212677,0.0724722,1.05833
29,1,-0.127549,-0.108773,0.932763
29,2,0.482015,-0.501877,0.321287
29,3,0.876887,0.182843,1.01066
29,4,0.245497,0.519893,0.3281
30,1,0.894635,0.0446141,1.19715
30,2,0.377752,0.812198,1.40607
30,3,0.690442,0.570659,0.434532
30,4,-0.038438,-0.0136405,0.91132
