tetra,vertex,x,y,z
1,1,20.5726,19.4274,20.5726
1,2,19.9379,19.4274,20.5726
1,3,20.5726,19.4274,19.5997
1,4,20.5726,20.5726,20.3336
2,1,20.5726,20.3468,20.1889
2,2,20.5726,20.5726,19.4274
2,3,20.5726,19.6363,19.7335
2,4,19.4743,20.4167,19.9197
3,1,19.4274,20.5594,19.9978
3,2,19.7018,19.4275,19.4274
3,3,19.4274,20.5726,19.4274
3,4,20.5251,20.5101,19.4274
4,1,19.4274,19.4274,19.4274
4,2,19.4274,20.5591,19.9976
4,3,20.0542,20.0423,19.8456
4,4,19.9731,19.4274,20.5187
5,1,20.5726,20.5726,19.4274
5,2,20.5714,19.6406,19.7326
5,3,19.4643,20.4064,19.927
5,4,19.7493,19.4899,19.4274
6,1,19.9563,19.4274,20.5443
6,2,19.7326,20.4182,20.0032
6,3,20.5726,19.4274,19.5997
6,4,20.5726,20.1828,20.0838
7,1,19.4928,19.4274,20.5726
7,2,20.5106,20.1868,20.0853
7,3,19.4274,20.5726,20.5726
7,4,19.4274,20.5726,19.9907
8,1,19.4274,19.4274,19.4274
8,2,19.9731,19.4274,20.5187
8,3,20.5726,19.4274,19.5997
8,4,20.0538,20.0393,19.8489
9,1,20.4358,20.5726,20.0333
9,2,20.5726,20.5726,20.5726
9,3,19.9379,19.4274,20.5726
9,4,19.4274,20.5726,20.5726
10,1,19.4274,20.5591,19.9976
10,2,19.4274,19.4274,19.4274
10,3,19.4274,19.4274,20.5726
10,4,19.9731,19.4274,20.5187
