tetra,vertex,x,y,z
1,1,20.4604,20.4553,19.5432
1,2,19.8131,19.5396,20.2979
1,3,19.5394,19.5428,19.5427
1,4,20.4601,19.5392,19.539
2,1,19.8104,19.5368,20.304
2,2,20.4652,19.5356,19.5357
2,3,20.4652,20.0605,20.4652
2,4,20.4652,20.4649,19.5411
3,1,20.4653,20.4653,19.5405
3,2,20.4653,19.5347,19.5348
3,3,19.5347,19.5347,19.5347
3,4,19.5347,20.4653,19.5347
4,1,20.4362,20.4625,19.8813
4,2,19.5889,20.2024,19.5597
4,3,20.4615,20.0651,20.4621
4,4,19.5717,19.5582,20.4512
5,1,19.5387,19.5384,20.4649
5,2,20.4652,20.0732,20.4651
5,3,20.2698,20.465,19.7534
5,4,19.5411,20.4652,20.4652
6,1,19.5978,20.2075,19.5546
6,2,20.4402,20.4626,19.8788
6,3,19.584,19.5551,20.4589
6,4,20.4622,20.0641,20.4605
7,1,19.5347,19.5347,19.5347
7,2,20.4653,19.5375,20.4653
7,3,20.4653,19.5347,19.5347
7,4,19.5347,19.5347,20.4653
8,1,20.4612,20.0676,20.4622
8,2,19.5811,20.1981,19.5639
8,3,19.5751,19.5586,20.4585
8,4,20.437,20.4623,19.8864
9,1,19.8528,19.5897,20.463
9,2,19.5406,19.5395,19.721
9,3,20.446,20.4425,19.5582
9,4,20.4413,20.0481,20.4631
10,1,20.4536,20.4483,19.6438
10,2,19.6357,19.6204,20.3803
10,3,19.6034,20.2119,19.5491
10,4,20.4637,20.072,20.4435
11,1,19.8636,19.6214,20.4651
11,2,19.5353,19.5905,19.5364
11,3,20.4645,20.4651,19.5568
11,4,19.5356,20.1994,19.5359
12,1,19.5406,20.4651,20.4648
12,2,19.537,20.4649,19.5364
12,3,19.5388,19.5387,20.4639
12,4,20.2696,20.4651,19.7528
13,1,20.4653,20.4653,19.5347
13,2,19.5347,19.5347,19.5347
13,3,19.5347,20.4653,19.5347
13,4,20.4653,19.5347,19.5347
14,1,20.4368,20.4623,19.8901
14,2,19.5727,19.56,20.4587
14,3,19.5757,20.1962,19.5656
14,4,20.4607,20.0701,20.4621
15,1,19.5347,19.5347,19.5347
15,2,19.5347,19.5347,20.4653
15,3,19.5402,20.4653,20.4653
15,4,19.5347,20.4653,19.5347
