tetra,vertex,x,y,z
1,1,19.9563,20.9299,20.9168
1,2,20.1636,20.1389,20.1665
1,3,19.87,20.9299,19.6748
1,4,19.5085,19.9691,20.2969
2,1,20.8138,20.9299,19.0701
2,2,19.9305,20.0525,19.0701
2,3,20.0781,20.9299,19.9409
2,4,20.9299,20.3044,19.2827
3,1,19.5316,19.0701,19.0701
3,2,20.0615,19.5126,19.7705
3,3,19.8319,19.881,19.0701
3,4,20.7766,19.0701,19.0701
4,1,19.8587,19.8606,20.2515
4,2,19.0701,19.0718,19.7726
4,3,19.0701,20.2855,20.0423
4,4,19.0701,19.906,20.6968
5,1,19.8836,20.9,20.9299
5,2,20.7223,20.9299,20.6395
5,3,20.037,20.0153,20.1456
5,4,20.9299,20.2253,20.9299
6,1,19.0701,19.906,20.6968
6,2,19.0701,19.0718,19.7726
6,3,19.0876,19.1,20.9299
6,4,19.8171,19.9038,20.3202
7,1,19.8064,19.8533,19.1376
7,2,20.497,20.4604,19.951
7,3,19.6645,20.001,20.2713
7,4,19.6779,20.7032,19.8253
8,1,20.9299,20.9299,19.7301
8,2,19.8435,20.3412,19.578
8,3,20.9299,20.2704,19.9637
8,4,20.9299,20.007,19.0701
9,1,20.8233,19.0701,19.0961
9,2,20.9299,20.007,19.0701
9,3,20.8486,20.108,19.7833
9,4,19.8593,19.8575,19.0701
10,1,19.7521,19.7862,19.537
10,2,19.0701,19.0701,19.0701
10,3,19.0947,19.0701,20.3148
10,4,19.8704,19.0701,19.4246
11,1,19.0701,19.6102,20.9299
11,2,19.9407,20.0147,20.1732
11,3,19.0709,20.4855,20.9293
11,4,20.1381,20.0309,20.9299
12,1,19.9326,19.0701,20.1846
12,2,20.1381,20.0309,20.9299
12,3,19.9423,19.0701,20.9299
12,4,20.9299,19.0701,20.9299
13,1,19.0701,20.9299,20.0747
13,2,19.0701,20.9299,19.0701
13,3,19.0701,19.9954,19.4127
13,4,19.8233,20.7577,20.0464
14,1,20.9299,20.2146,19.9835
14,2,20.042,20.9299,19.9708
14,3,20.9299,20.9299,20.8435
14,4,20.9299,20.9299,19.7301
15,1,19.0701,20.9299,20.9299
15,2,19.5168,19.9978,20.2419
15,3,19.9572,20.9299,20.9294
15,4,19.0701,20.9299,20.0747
16,1,19.9048,20.9299,19.0701
16,2,20.8138,20.9299,19.0701
16,3,19.9299,20.0625,19.0828
16,4,20.0562,20.9299,19.9669
17,1,19.1278,20.4562,20.8912
17,2,19.9829,19.9892,20.1161
17,3,20.2745,19.9728,20.9299
17,4,19.8803,20.9077,20.9299
18,1,20.9299,19.6933,19.5231
18,2,20.9299,19.0701,19.0701
18,3,19.8752,19.0701,19.4844
18,4,20.9299,19.0701,20.146
19,1,20.8964,20.0127,20.9299
19,2,20.112,20.1158,20.1997
19,3,20.8676,20.9223,20.773
19,4,20.9299,20.1795,19.9413
20,1,19.8632,19.0701,20.187
20,2,20.1023,20.0416,19.9895
20,3,20.8635,19.0701,20.1531
20,4,19.8394,19.0701,19.4602
21,1,19.8444,19.8943,19.0701
21,2,19.3497,19.3494,19.9438
21,3,19.0701,19.0701,19.0701
21,4,19.0703,20.1155,19.0701
22,1,19.1552,20.0343,19.5016
22,2,19.8504,20.9299,20.0161
22,3,19.9048,20.9299,19.0701
22,4,19.0701,20.9299,19.0701
23,1,20.9299,19.5537,19.6625
23,2,20.9299,19.9894,20.8288
23,3,19.9504,20.1407,20.0754
23,4,20.9299,20.215,19.7756
24,1,20.9299,19.0701,20.146
24,2,19.999,19.3818,20.4263
24,3,20.9299,19.0701,20.9299
24,4,20.9299,20.0392,20.9276
25,1,19.957,20.9299,20.9268
25,2,20.17,20.1229,20.184
25,3,19.8795,20.9299,19.8111
25,4,20.7223,20.9299,20.6395
26,1,20.1381,20.0309,20.9299
26,2,19.9423,19.0701,20.9299
26,3,20.0158,19.9797,20.1503
26,4,19.1117,19.6266,20.9299
27,1,19.6643,19.7777,20.506
27,2,19.0701,19.0701,20.9299
27,3,19.5571,19.0701,19.7841
27,4,19.9423,19.0701,20.9299
28,1,20.8599,19.0747,20.1523
28,2,19.8632,19.0701,20.187
28,3,20.071,19.8176,20.7653
28,4,20.1023,20.0416,19.9895
29,1,20.471,20.444,19.965
29,2,19.4656,19.7166,19.8648
29,3,20.7059,19.7384,19.7588
29,4,19.8683,19.8875,19.0701
30,1,20.9299,20.1795,19.9413
30,2,20.8669,20.9299,20.7816
30,3,19.979,20.9299,19.9089
30,4,20.1677,20.1201,20.1821
31,1,19.8555,19.9039,20.2599
31,2,19.0701,20.2855,20.0423
31,3,19.0701,19.0701,19.7723
31,4,19.1281,19.9571,19.2509
32,1,19.8409,19.0701,19.5048
32,2,20.1211,20.0947,20.1541
32,3,19.46,19.7115,19.8607
32,4,19.8816,19.0701,20.7492
33,1,20.9299,20.0207,20.9127
33,2,20.1357,19.7542,20.7224
33,3,20.1023,20.0416,19.9895
33,4,20.8596,19.0751,20.1523
34,1,20.9299,19.9894,20.8288
34,2,20.0599,20.0333,19.9393
34,3,20.9299,19.5537,19.6625
34,4,20.8286,19.0701,20.1162
35,1,19.0701,20.3953,19.8528
35,2,19.0701,20.9299,20.9299
35,3,19.6365,19.9365,20.4376
35,4,19.0701,19.7708,20.9299
36,1,20.3672,19.7528,20.9299
36,2,20.9299,20.2253,20.9299
36,3,19.8836,20.9,20.9299
36,4,20.0087,20.0087,20.1208
37,1,19.8444,19.8943,19.0701
37,2,19.3501,19.3498,19.9431
37,3,19.7077,20.5101,19.6677
37,4,19.0701,20.1156,19.0701
38,1,19.8935,20.9299,20.0128
38,2,19.0701,20.9299,20.0747
38,3,19.5168,19.9978,20.2419
38,4,19.9572,20.9299,20.9294
39,1,19.891,20.6386,19.8551
39,2,19.9048,20.9299,19.0701
39,3,19.0803,20.1127,19.0701
39,4,19.9359,19.8682,19.0701
40,1,20.0615,19.5126,19.7705
40,2,20.7766,19.0701,19.0701
40,3,19.8368,19.8768,19.0701
40,4,20.9269,19.8682,19.6714
