tetra,vertex,x,y,z
1,1,20.5673,21.1633,19.7182
1,2,19.7448,20.2221,20.1173
1,3,19.8666,20.8621,19.3688
1,4,19.2327,21.1628,19.9807
2,1,20.2241,20.8835,18.8939
2,2,19.8127,21.0569,18.8367
2,3,19.6315,20.4009,20.0143
2,4,19.5009,19.7329,18.8367
3,1,20.9628,19.6582,19.6717
3,2,19.8986,20.4054,20.0321
3,3,21.1349,20.9706,19.985
3,4,20.4226,20.2184,19.4379
4,1,18.8367,19.8679,20.2786
4,2,18.8367,19.736,19.118
4,3,18.8367,19.2988,20.406
4,4,19.8808,19.4134,19.9278
5,1,19.8216,21.1633,20.4283
5,2,20.8704,20.858,19.9961
5,3,19.8217,20.1244,20.0041
5,4,20.6659,20.5065,20.5616
6,1,18.8379,20.3194,20.177
6,2,18.8386,19.3287,20.3984
6,3,18.8367,20.2445,20.9941
6,4,19.7284,20.0198,21.1604
7,1,18.8367,19.8678,20.276
7,2,19.763,20.1672,21.1633
7,3,19.564,20.71,20.151
7,4,19.7121,20.0538,19.9886
8,1,19.7549,20.1555,21.05
8,2,19.7152,19.6172,21.1633
8,3,18.8367,19.8678,20.2763
8,4,19.8934,19.4079,19.923
9,1,20.3423,19.8622,19.4024
9,2,21.1633,19.7548,18.8367
9,3,21.0166,19.5531,19.6129
9,4,20.1598,18.8367,18.8367
10,1,20.5661,19.4403,20.7043
10,2,21.1633,20.1907,21.1633
10,3,20.4307,20.3503,20.2182
10,4,20.9176,19.7017,19.9421
11,1,18.8367,19.736,19.118
11,2,18.8367,18.8367,19.2046
11,3,19.8465,19.424,19.9012
11,4,18.8367,18.8367,19.9832
12,1,20.1598,18.8367,18.8367
12,2,21.1633,18.8367,19.6041
12,3,20.8306,19.7397,19.6012
12,4,20.2302,18.8367,19.6707
13,1,19.7609,20.2496,20.0969
13,2,19.821,20.8732,19.3039
13,3,20.495,20.2153,19.366
13,4,20.5673,21.1633,19.7182
14,1,20.4338,20.423,19.2707
14,2,20.2954,19.8045,18.8367
14,3,21.1633,20.5341,18.8367
14,4,21.1633,19.8665,19.882
15,1,19.1668,21.0775,20.3474
15,2,18.8367,19.8678,20.2759
15,3,19.763,20.1672,21.1633
15,4,19.5656,20.7151,20.1464
16,1,19.0218,21.1633,20.0889
16,2,19.7914,20.8978,19.4414
16,3,19.1654,20.2245,19.1153
16,4,19.6523,20.4091,20.0771
17,1,21.1633,18.8367,21.1633
17,2,20.444,19.2135,20.5487
17,3,20.3137,19.8988,21.1633
17,4,21.1633,20.1907,21.1633
18,1,19.8808,19.4134,19.9278
18,2,18.8367,18.9552,19.8692
18,3,18.8367,19.736,19.118
18,4,18.8367,19.2988,20.406
19,1,21.1633,19.8665,19.882
19,2,20.2954,19.8045,18.8367
19,3,21.1633,19.7548,18.8367
19,4,21.1633,20.5341,18.8367
20,1,20.6325,20.4778,20.2501
20,2,20.3411,20.0489,21.1633
20,3,21.1633,21.1324,21.1633
20,4,21.1633,20.1907,21.1633
21,1,20.3315,20.0456,21.1633
21,2,20.4113,20.482,20.1481
21,3,21.1633,20.1907,21.1633
21,4,20.566,19.4402,20.7043
22,1,18.8367,21.1633,21.1633
22,2,19.7628,20.1672,21.1631
22,3,18.8382,20.3194,20.1772
22,4,18.8367,20.2445,20.9941
23,1,20.2999,19.7558,18.8367
23,2,20.6311,19.8996,19.5998
23,3,20.19,20.9356,18.8367
23,4,19.5145,19.755,18.8367
24,1,20.1734,21.1633,18.8367
24,2,20.9075,20.3531,18.8367
24,3,20.5673,21.1633,19.7182
24,4,21.1633,21.1633,18.8367
25,1,21.1633,20.94,20.6758
25,2,21.1633,19.9709,19.7213
25,3,20.2547,20.2952,19.9477
25,4,21.1633,21.1058,20.036
26,1,18.8367,21.1633,21.1633
26,2,19.2853,20.8966,20.5095
26,3,18.838,20.3194,20.1771
26,4,19.7627,20.1672,21.1629
27,1,18.8589,18.993,19.9143
27,2,18.8367,19.5309,21.1633
27,3,18.8367,18.8367,21.1633
27,4,19.658,19.6028,20.8305
28,1,20.3482,21.1633,21.1633
28,2,20.2023,21.1633,20.3708
28,3,19.531,21.153,21.1633
28,4,20.3561,20.0717,21.1633
29,1,21.1578,21.1633,20.386
29,2,20.8786,20.8556,19.9927
29,3,20.4605,20.2112,21.0621
29,4,19.921,21.1344,20.3873
30,1,19.6533,20.025,19.9557
30,2,20.3365,20.0665,21.1311
30,3,20.0197,19.367,20.2361
30,4,20.4226,20.5442,20.0009
31,1,19.6222,20.033,19.6753
31,2,18.8822,19.2155,19.2021
31,3,20.2104,19.0206,18.9832
31,4,19.2435,18.8367,19.508
32,1,19.1903,21.1633,20.3524
32,2,18.8367,19.8677,20.2759
32,3,19.7893,20.1705,19.9798
32,4,18.8627,21.1566,19.8423
33,1,21.1633,18.8367,18.8367
33,2,21.1633,19.7548,18.8367
33,3,20.1598,18.8367,18.8367
33,4,21.1633,18.8367,19.6041
34,1,19.5312,21.1537,21.1633
34,2,19.2368,21.1633,19.9818
34,3,19.9027,20.2268,20.2398
34,4,20.0238,21.1633,20.5827
35,1,18.8367,19.2105,19.0166
35,2,18.8367,20.5706,19.0121
35,3,19.6094,19.9964,19.8136
35,4,19.3152,19.9011,18.8367
36,1,19.8216,21.1633,20.4283
36,2,20.5673,21.1633,19.7182
36,3,19.2348,21.1633,19.9802
36,4,19.7443,20.2216,20.1175
37,1,19.2435,18.8367,19.508
37,2,20.2104,19.0206,18.9832
37,3,19.9506,19.5503,19.9667
37,4,19.6222,20.033,19.6753
38,1,20.3843,20.291,19.5607
38,2,21.1631,21.1631,18.8658
38,3,20.5673,21.1633,19.7182
38,4,21.1633,21.1633,20.2259
39,1,21.1633,21.1633,18.8367
39,2,21.1633,20.4474,18.9725
39,3,20.3991,20.3076,19.5672
39,4,21.1633,21.1633,20.1289
40,1,21.1212,21.1134,20.4214
40,2,20.4239,20.1613,21.0976
40,3,20.2024,21.1633,20.3709
40,4,21.1633,21.1633,21.1633
41,1,18.8367,21.1633,18.8367
41,2,19.9713,21.1633,19.563
41,3,19.2201,20.1345,19.0864
41,4,18.8367,21.1633,19.4424
42,1,20.1734,21.1633,18.8367
42,2,20.5414,20.9039,19.6082
42,3,20.925,20.3337,18.8367
42,4,20.2963,19.8088,18.8397
43,1,19.8204,19.9304,21.1633
43,2,20.3472,20.0807,21.1565
43,3,19.8974,19.4192,20.0565
43,4,19.5935,20.5863,20.1435
44,1,19.7734,18.8367,20.9654
44,2,19.7718,18.8368,19.6052
44,3,20.7423,19.503,20.2867
44,4,19.792,19.3864,19.9873
45,1,19.9121,19.3164,20.1776
45,2,20.3316,20.0452,21.1633
45,3,20.185,18.8491,21.1633
45,4,20.5647,19.4506,20.2862
46,1,21.1633,20.4474,18.9725
46,2,21.1633,21.1058,20.036
46,3,20.457,20.2881,19.4736
46,4,21.1633,19.9694,19.7209
47,1,21.1633,20.1907,21.1633
47,2,20.4148,20.2527,20.0294
47,3,21.1633,19.8422,20.3206
47,4,21.1633,21.1363,20.7393
48,1,19.7721,18.8367,19.8046
48,2,19.7736,18.8367,21.1633
48,3,18.8367,18.8367,20.64
48,4,19.7922,19.3924,20.0118
49,1,20.5673,21.1633,19.7182
49,2,19.8216,21.1633,20.4283
49,3,20.3758,20.2815,19.5535
49,4,21.1633,21.1633,20.2259
50,1,20.0235,21.1608,20.5818
50,2,20.355,20.0734,21.1629
50,3,19.9027,20.2271,20.2399
50,4,19.531,21.1531,21.1633
51,1,21.1633,18.8367,21.1633
51,2,21.1633,18.8367,20.4192
51,3,21.1633,19.8979,20.4553
51,4,20.268,19.0988,20.5363
52,1,18.8367,18.8367,20.64
52,2,19.7721,18.8367,19.8046
52,3,19.7922,19.3924,20.0118
52,4,18.8367,18.8367,19.2798
53,1,20.2024,21.1633,20.3709
53,2,20.3561,20.0686,21.1633
53,3,20.3482,21.1633,21.1633
53,4,21.1633,21.1633,21.1633
54,1,20.1598,18.8367,18.8367
54,2,20.7463,19.7067,19.5421
54,3,20.2335,18.8367,19.7104
54,4,19.5161,19.1781,19.7813
55,1,19.0218,21.1633,20.0889
55,2,20.0382,21.1633,19.5701
55,3,18.8367,21.1633,19.4424
55,4,19.1654,20.2245,19.1153
56,1,19.324,19.9128,18.8367
56,2,19.4217,19.8115,19.547
56,3,18.9028,19.2383,19.2153
56,4,20.1407,18.8639,18.8874
57,1,18.8367,20.8266,19.3746
57,2,18.8367,20.372,19.0128
