tetra,vertex,x,y,z
1,1,-0.531433,-0.452294,1.03617
1,2,-0.645611,0.264912,-0.0466877
1,3,-0.531433,-0.452294,-0.0466877
1,4,0.158296,-0.679657,-0.0466877
2,1,-0.64615,0.263592,-0.04306
2,2,-0.692976,0.0823079,0.856996
2,3,-0.52624,-0.458326,1.03604
2,4,0.111457,-0.688889,0.180134
3,1,0.139752,-0.683711,1.69793
3,2,-0.686193,-0.127005,1.69793
3,3,-0.697555,-0.0201961,0.950493
3,4,-0.17059,-0.676676,0.633969
4,1,0.151589,-0.671777,-0.0466877
4,2,-0.437558,-0.268235,1.04421
4,3,-0.529725,0.439894,-0.0466877
4,4,-0.680337,0.155348,0.522315
5,1,-0.550021,0.429498,0.0384175
5,2,-0.630829,-0.0559558,1.24581
5,3,-0.58723,0.37703,0.72477
5,4,0.0459647,-0.692605,0.33114
6,1,-0.0751473,-0.69379,0.981858
6,2,0.626661,-0.307061,-0.0466877
6,3,0.619253,-0.32174,0.985422
6,4,-0.16117,-0.16146,-0.0466877
7,1,-0.193681,-0.318098,0.509677
7,2,0.417359,-0.559287,1.17315
7,3,0.217439,-0.663107,1.69793
7,4,-0.688923,-0.111248,1.69793
8,1,-0.653098,0.245873,1.20575
8,2,-0.122367,-0.231293,0.114588
8,3,0.0420226,-0.446635,0.654741
8,4,-0.441658,0.540305,-0.0466877
9,1,-0.437586,0.534595,-0.0466877
9,2,-0.608943,0.340851,0.939732
9,3,0.0424043,-0.44983,0.660785
9,4,0.18249,0.0236602,-0.0466877
10,1,-0.428658,0.550675,1.69793
10,2,-0.483252,0.503447,0.565907
10,3,-0.117163,-0.203812,0.681211
10,4,-0.689148,-0.109847,1.69793
11,1,-0.68886,-0.11164,1.64217
11,2,-0.0183855,-0.219296,0.529121
11,3,0.417034,-0.55953,1.11644
11,4,0.48651,-0.500299,1.69793
12,1,0.0260766,-0.227283,0.463817
12,2,-0.654664,-0.115619,1.57022
12,3,0.526841,-0.457635,1.1377
12,4,0.44168,-0.292378,1.69793
13,1,0.216634,-0.256592,1.36296
13,2,-0.428658,0.550675,1.69793
13,3,-0.48317,0.503525,0.567669
13,4,-0.117396,-0.203403,0.680836
14,1,0.274637,-0.265764,1.48148
14,2,0.62474,-0.310951,0.226332
14,3,0.116217,-0.109635,0.196747
14,4,-0.419754,0.380961,0.587289
15,1,0.144778,-0.16379,1.42948
15,2,0.510817,-0.343157,0.919665
15,3,-0.419564,0.410967,0.404214
15,4,-0.266806,0.356561,1.69793
16,1,-0.419564,0.410967,0.404214
16,2,-0.266806,0.356561,1.69793
16,3,-0.383476,0.583042,1.12557
16,4,0.510817,-0.343156,0.919665
17,1,-0.383476,0.583042,1.12557
17,2,0.472372,-0.303341,0.928516
17,3,0.00788098,0.167535,-0.0466877
17,4,-0.450931,0.43344,0.376552
18,1,-0.315674,0.500999,1.29155
18,2,0.550847,-0.428437,1.58359
18,3,0.327869,-0.11309,0.338267
18,4,0.633231,-0.293274,0.880807
19,1,-0.397883,0.573307,0.499077
19,2,0.45046,-0.252802,-0.0466877
19,3,0.0709704,0.177362,1.12419
19,4,-0.25428,0.649871,-0.0466877
20,1,0.0709705,0.177362,1.12419
20,2,0.45046,-0.252801,-0.0466877
20,3,0.646534,-0.26265,0.48399
20,4,-0.197691,0.57739,-0.0466877
21,1,-0.235899,0.45993,1.15638
21,2,0.552867,-0.425828,1.69793
21,3,0.661263,-0.222981,0.501598
21,4,0.231517,0.0670286,1.69793
22,1,0.601089,-0.169356,-0.0466876
22,2,-0.303177,0.62855,0.448943
22,3,0.142534,0.168622,1.12613
22,4,-0.079227,0.693336,-0.0466877
23,1,0.646922,-0.227476,-0.0466876
23,2,0.141891,0.177994,1.08492
23,3,0.679015,-0.161029,0.581907
23,4,-0.079227,0.693336,-0.0466877
24,1,0.224012,0.660916,-0.0466876
24,2,0.686125,-0.0722741,-0.0466877
24,3,0.469341,-0.0207453,1.03736
24,4,-0.162776,0.678598,0.597952
25,1,-0.0968832,0.322285,1.69793
25,2,-0.182893,0.673455,1.27972
25,3,-0.202632,0.667781,0.445154
25,4,0.661905,-0.221072,0.848287
26,1,0.0250718,0.646664,0.473689
26,2,-0.258251,0.648304,1.69793
26,3,0.239865,0.252842,1.69793
26,4,0.584808,-0.23939,1.24932
27,1,0.213355,0.353083,0.657628
27,2,0.620575,-0.319183,1.69793
27,3,0.693226,-0.00946568,0.616311
27,4,-0.0383512,0.685738,1.44183
28,1,-0.035292,0.696955,1.40111
28,2,0.697844,-0.00218532,0.580305
28,3,0.620575,-0.319183,1.69793
28,4,0.582888,0.383709,1.69793
29,1,-0.113246,0.688598,1.17228
29,2,0.696862,-0.0370748,0.453163
29,3,0.587066,0.377286,1.68452
29,4,-0.0396408,0.696721,0.586707
30,1,0.684577,0.135446,1.0705
30,2,0.041692,0.696601,0.893381
30,3,0.252621,0.650518,-0.0466875
30,4,0.688082,-0.116336,0.105148
