tetra,vertex,x,y,z
1,1,-0.265522,-0.966561,0.160003
1,2,-0.970127,-0.252183,-0.771957
1,3,-0.212294,-0.979629,-0.771957
1,4,0.377009,-0.544118,-0.771957
2,1,-0.897814,-0.445727,-0.771957
2,2,-0.813236,0.291258,0.0299719
2,3,-0.921504,-0.394428,0.605289
2,4,-0.265088,-0.96668,0.160833
3,1,-0.0399625,-0.0897556,1.67782
3,2,-0.907727,-0.425175,1.73396
3,3,-0.992775,-0.138348,0.68294
3,4,-0.337859,-0.943713,1.58984
4,1,0.374429,-0.543559,-0.771957
4,2,-0.265519,-0.96656,0.16
4,3,-0.568881,-0.285313,0.0750384
4,4,-0.970127,-0.252183,-0.771957
5,1,-0.890172,-0.460799,0.877222
5,2,-0.263899,-0.967006,1.67427
5,3,-0.346408,-0.105384,1.35785
5,4,-0.226128,-0.976529,0.296413
6,1,0.488334,-0.87537,0.372517
6,2,0.0310224,-0.100798,-0.671947
6,3,0.545343,-0.841037,-0.771957
6,4,-0.265499,-0.966567,0.159983
7,1,0.557046,-0.833332,-0.771957
7,2,0.960026,-0.288256,0.0050774
7,3,0.490771,-0.874006,0.324591
7,4,0.0202018,-0.0820488,-0.700772
8,1,-0.542372,-0.287509,0.13088
8,2,-0.16768,0.211345,-0.771957
8,3,0.258576,-0.518453,-0.771957
8,4,-0.970127,-0.252183,-0.771957
9,1,-0.970127,-0.252183,-0.771957
9,2,-0.834552,0.432982,0.103409
9,3,-0.542372,-0.287509,0.13088
9,4,-0.0808021,0.261529,-0.771957
10,1,-0.908152,0.424266,0.203161
10,2,0.14693,0.319168,-0.342115
10,3,-0.0315381,0.148307,-0.771957
10,4,-0.328662,-0.825564,0.157178
11,1,-0.265075,-0.966684,1.71707
11,2,-0.36165,0.111801,1.06987
11,3,-0.227298,-0.976257,0.339213
11,4,0.222603,-0.977338,1.24182
12,1,-0.952661,0.162903,0.271612
12,2,-0.894756,-0.451834,0.887877
12,3,-0.223667,-0.977095,0.206318
12,4,-0.340202,-0.150333,1.30308
13,1,-0.291434,-0.61033,0.651939
13,2,-0.979587,0.212488,0.286628
13,3,0.0344844,0.321111,-0.282033
13,4,-0.261369,-0.954507,0.148395
14,1,-0.134258,-0.0646793,1.4806
14,2,-1.00068,-0.0582194,0.408557
14,3,-0.907727,-0.425175,1.73396
14,4,-0.977104,0.223629,1.73396
15,1,-0.903488,0.434111,0.162476
15,2,0.00867359,0.396618,-0.651649
15,3,-0.767377,0.644883,-0.771957
15,4,-0.970127,-0.252183,-0.771957
16,1,-0.767377,0.644883,-0.771957
16,2,-0.929304,0.375681,0.409043
16,3,-0.508731,0.863675,0.523663
16,4,0.147141,0.322558,-0.355344
17,1,-0.261825,-0.524985,0.567793
17,2,-0.265499,-0.966567,0.159983
17,3,0.708209,-0.709353,0.280705
17,4,0.0405801,-0.0728922,-0.698763
18,1,0.222603,-0.977338,1.24182
18,2,0.606369,-0.798159,0.732489
