tetra,vertex,x,y,z
1,1,21.3504,20.8466,20.5299
1,2,20.5164,20.6101,21.0563
1,3,21.2402,21.3097,21.3504
1,4,21.3504,20.2667,21.3504
2,1,21.3504,20.4006,18.95
2,2,20.5291,20.0331,18.6496
2,3,21.0223,19.697,19.512
2,4,21.3504,19.3958,18.6496
3,1,19.6441,19.5572,20.2267
3,2,20.1483,18.6496,20.0782
3,3,20.5281,19.5248,19.8838
3,4,19.7795,19.0663,19.3098
4,1,19.7275,20.1632,21.0206
4,2,19.5138,20.4946,20.0488
4,3,19.6998,19.587,20.2632
4,4,18.8201,20.0312,20.6221
5,1,19.9955,19.3703,20.4926
5,2,20.9193,19.8518,20.6142
5,3,20.1396,20.4087,20.5236
5,4,20.2812,19.7405,21.3195
6,1,18.7014,20.9968,20.4788
6,2,19.5129,20.4937,20.0448
6,3,18.8042,20.0256,20.4674
6,4,19.5172,20.5914,20.9884
7,1,20.5121,19.4348,21.2434
7,2,21.3504,18.817,21.3504
7,3,21.3504,19.8658,21.3504
7,4,21.2932,19.3646,20.547
8,1,20.3024,21.3504,19.6224
8,2,20.9236,21.3504,18.7774
8,3,20.7967,20.5774,19.3606
8,4,21.3504,21.3504,19.6624
9,1,19.5947,21.3504,18.6496
9,2,20.6435,21.3504,18.6496
9,3,20.0973,21.1917,19.4383
9,4,20.0237,20.5043,18.6496
10,1,19.5246,19.585,20.6796
10,2,19.0492,19.5733,19.7448
10,3,18.6496,19.0721,20.5749
10,4,18.6496,20.0162,20.4824
11,1,18.6534,20.9361,20.455
11,2,18.8015,19.9979,20.4634
11,3,18.6496,20.3802,21.3444
11,4,19.4971,20.5931,20.9751
12,1,19.6591,18.6496,20.4535
12,2,18.8234,19.1041,20.5501
12,3,19.1155,18.6496,21.3504
12,4,19.6174,19.43,21.1529
13,1,19.5947,21.3504,18.6496
13,2,19.1894,21.3504,19.5799
13,3,19.5188,20.4997,19.0625
13,4,20.1398,21.2425,19.4659
14,1,21.3504,19.846,20.1658
14,2,20.5017,19.5296,19.7597
14,3,21.3504,18.9323,19.9107
14,4,21.3504,19.7257,19.2248
15,1,20.5984,20.4195,21.3504
15,2,19.5787,20.5857,21.1855
15,3,20.3449,20.9055,20.5446
15,4,20.1153,21.3504,21.3504
16,1,20.6216,19.4736,20.5723
16,2,20.4459,19.7814,19.6773
16,3,19.7658,19.8754,20.4702
16,4,20.4851,20.5045,20.4359
17,1,20.3059,20.7178,20.3969
17,2,19.6027,21.3504,20.4702
17,3,19.5914,20.5673,21.1499
17,4,20.179,21.3504,21.2237
18,1,19.0509,19.509,19.5495
18,2,18.6496,19.123,18.6607
18,3,18.6496,18.6496,19.5311
18,4,19.4847,18.772,18.9424
19,1,20.941,18.9268,20.0925
19,2,20.3494,19.5943,19.7694
19,3,21.2752,19.5944,19.369
19,4,20.5478,18.9315,19.1203
20,1,19.9444,19.9911,20.5534
20,2,19.5805,20.5714,21.2098
20,3,20.5848,20.3621,21.2966
20,4,20.3304,20.9007,20.5546
21,1,20.4041,20.6174,20.3969
21,2,19.6847,21.3504,20.3989
21,3,19.5114,20.4925,20.0329
21,4,19.5968,20.6564,21.0653
22,1,18.6496,20.578,19.521
22,2,19.482,19.9629,19.4966
22,3,18.9454,20.1775,18.6496
22,4,18.6496,19.5529,19.2994
23,1,20.5421,20.3965,19.4139
23,2,19.7108,20.331,20.05
23,3,19.7156,20.0179,19.1426
23,4,20.2285,19.5317,19.9176
24,1,20.5139,19.521,19.7619
24,2,21.146,18.773,20.1373
24,3,21.3504,19.7582,20.1413
24,4,20.575,19.4446,20.7055
25,1,21.3504,19.8658,21.3504
25,2,20.875,19.8539,20.5296
25,3,20.5629,20.3947,21.3504
25,4,21.3504,20.7033,20.7326
26,1,20.5664,20.4067,21.3504
26,2,20.1935,19.4838,21.3504
26,3,19.9969,19.9916,20.5736
26,4,19.5509,20.3127,21.3504
27,1,18.6496,18.9167,20.5251
27,2,19.1764,18.7241,21.3504
27,3,18.6496,19.5131,21.3504
27,4,19.4153,19.5807,20.7945
28,1,19.6448,19.0465,19.3182
28,2,19.6329,19.5588,20.2333
28,3,19.6783,19.9946,19.3185
28,4,20.4515,19.4439,19.7646
29,1,20.7931,20.4007,21.0487
29,2,21.3504,20.8367,20.4153
29,3,21.2268,19.9152,20.2263
29,4,20.3763,20.5272,20.1803
30,1,20.8238,18.7144,19.4338
30,2,19.8567,18.6496,19.6029
30,3,20.2939,18.6496,18.6496
30,4,20.1739,19.4842,19.1419
