tetra,vertex,x,y,z
1,1,-0.00746635,-0.00755204,-1.2828
1,2,0.133667,0.884845,-0.854188
1,3,0.604328,0.659876,-1.70733
1,4,0.870409,0.208655,-0.8555
2,1,-0.888374,-0.109992,-0.126999
2,2,-0.430883,0.77923,-0.13022
2,3,0.0079291,-0.010365,-0.559131
2,4,-0.79908,0.403288,-0.980565
3,1,0.810362,-0.380292,-0.10792
3,2,0.342531,-0.56483,-0.972257
3,3,-0.0718514,-0.851169,-0.108362
3,4,-0.023299,0.119934,-0.341984
4,1,-0.419683,-0.675755,-1.75117
4,2,0.311666,-0.20327,-1.25932
4,3,-0.545892,0.271628,-1.457
4,4,0.0903012,0.058881,-2.19861
5,1,-0.419915,-0.675669,-1.75161
5,2,-0.894834,-0.0266677,-2.34596
5,3,-0.545709,0.271861,-1.4577
5,4,0.090611,0.0585963,-2.19906
6,1,0.877002,-0.178094,-1.47292
6,2,0.599221,-0.621443,-0.620718
6,3,0.82249,0.353274,-0.627553
6,4,-0.0141174,0.0288514,-1.06896
7,1,-0.0712564,0.89181,-1.0191
7,2,0.0764425,-0.0736203,-0.804389
7,3,-0.234447,0.193877,-1.71641
7,4,-0.852438,0.273298,-0.934227
8,1,-0.00290144,-0.0107688,-0.539961
8,2,0.55862,0.699451,-0.115343
8,3,0.0664149,0.892102,-0.964231
8,4,-0.43817,0.779283,-0.108273
9,1,-0.644975,-0.549145,-0.966733
9,2,0.0209748,0.0326915,-0.499822
9,3,-0.889577,-0.0989067,-0.107972
9,4,-0.23163,-0.852003,-0.108033
10,1,-0.529885,0.0822125,-2.28888
10,2,0.28457,0.155226,-1.71323
10,3,-0.508939,0.736453,-1.53286
10,4,0.0516123,0.893737,-2.34591
11,1,-0.814309,-0.368979,-0.95678
11,2,-0.380462,-0.764503,-1.76631
11,3,0.0313536,-0.894659,-0.864408
11,4,0.0478945,0.00716777,-1.29615
12,1,0.883762,0.142401,-2.3445
12,2,0.367175,-0.18513,-1.5534
12,3,0.412897,0.794284,-1.75008
12,4,-0.115145,0.188791,-2.34557
13,1,-0.858248,-0.253295,-0.79281
13,2,-0.870526,0.208801,-1.67955
13,3,-0.511912,-0.721746,-1.60561
13,4,-0.0011623,0.0435586,-1.21387
14,1,-0.797587,0.406295,-0.978381
14,2,0.00890437,-0.0112615,-0.559778
14,3,0.0766919,0.891686,-0.984166
14,4,-0.426613,0.778315,-0.127514
15,1,-0.0708567,-0.889754,-0.107923
15,2,0.0455771,0.0360474,-0.467536
15,3,0.367287,-0.749684,-0.995836
15,4,-0.61356,-0.58554,-0.890832
16,1,-0.00638413,0.00826845,-1.04633
16,2,0.628682,-0.637233,-0.622008
16,3,0.163254,-0.879964,-1.47318
16,4,0.876971,-0.179535,-1.47575
17,1,0.61362,0.65173,-1.72761
17,2,-0.373238,0.813339,-1.72641
17,3,0.145804,0.882762,-0.874492
17,4,-0.00100165,-0.0105986,-1.29915
18,1,-0.0307931,0.256648,-0.107922
18,2,0.759488,0.472745,-0.681279
18,3,0.172384,-0.303458,-0.911052
18,4,0.766768,-0.3466,-0.108022
19,1,-0.0437148,-0.421963,-1.52316
19,2,0.118069,0.151211,-2.32648
19,3,-0.598295,-0.54626,-2.34596
19,4,0.364118,-0.817836,-2.34593
20,1,-0.0398282,-0.407541,-1.54274
20,2,0.888449,-0.10997,-1.76571
20,3,0.122072,0.165925,-2.34582
20,4,0.428327,-0.786028,-2.34123
