tetra,vertex,x,y,z
1,1,18.2865,19.9327,19.9471
1,2,18.5189,20.8443,20.192
1,3,19.2824,20.2583,19.8993
1,4,18.5491,20.4974,19.2314
2,1,20.1265,19.496,19.2407
2,2,20.1484,20.4298,19.0748
2,3,19.6482,19.8346,18.3709
2,4,19.2667,19.8998,19.2787
3,1,19.3104,19.7613,19.8562
3,2,18.5782,19.4786,19.1937
3,3,18.6058,19.0003,20.0126
3,4,18.2885,19.8935,20.0515
4,1,19.0133,19.7254,21.3764
4,2,19.2237,19.7151,20.4218
4,3,19.9111,19.4892,21.181
4,4,19.5345,20.4636,21.0874
5,1,18.7032,20.5365,20.9869
5,2,18.4292,19.6732,20.6075
5,3,19.406,20.0207,20.4494
5,4,19.0019,19.702,21.3632
6,1,19.9661,18.461,20.7575
6,2,19.8224,19.0961,21.4474
6,3,19.8317,19.463,20.4781
6,4,19.0861,18.8408,20.8744
7,1,20.5856,18.4857,20.5543
7,2,20.7544,19.4633,20.3198
7,3,20.2965,18.7904,19.7037
7,4,19.8583,19.2411,20.5378
8,1,21.3169,20.7661,19.4667
8,2,20.763,21.5222,19.7902
8,3,20.5531,21.1657,18.8693
8,4,20.2923,20.7056,19.6826
9,1,21.4895,19.9945,19.1487
9,2,20.9343,20.8086,18.8098
9,3,21.2398,20.7402,19.7247
9,4,20.4676,20.1581,19.3187
10,1,20.226,19.8252,19.5695
10,2,20.3823,18.9269,19.8315
10,3,20.3189,19.5375,20.5738
10,4,19.479,19.2994,20.0848
11,1,19.873,20.7451,21.5402
11,2,20.2574,19.7796,21.6818
11,3,20.0464,20.1891,20.7913
11,4,19.2726,20.0132,21.4771
12,1,20.6088,19.0727,21.3088
12,2,20.0653,19.5176,20.5901
12,3,20.3407,19.9784,21.4911
12,4,19.6616,19.3176,21.5373
13,1,19.2953,20.9142,18.7308
13,2,19.4045,20.24,19.5267
13,3,19.0654,20.0096,18.5613
13,4,18.5474,20.566,19.2838
14,1,21.3411,18.9432,19.833
14,2,20.4472,19.3658,19.8573
14,3,21.1613,19.7571,19.1964
14,4,20.8526,18.877,19.0225
15,1,19.0019,19.702,21.3632
15,2,18.7045,20.5243,20.9951
15,3,19.5172,20.5996,21.5332
15,4,19.4829,20.1892,20.5687
16,1,20.5184,20.2215,19.413
16,2,21.3184,20.6768,19.9158
16,3,20.4255,20.3483,20.3572
16,4,20.5172,21.1793,19.8405
17,1,18.9218,19.7381,20.72
17,2,19.3061,19.8107,19.8557
17,3,18.6256,19.0273,20.008
17,4,18.2857,19.9551,20.0505
18,1,20.6907,19.0621,21.2596
18,2,19.9289,18.5555,20.9229
18,3,20.0671,19.5287,20.5572
18,4,19.8074,19.2667,21.539
19,1,20.755,19.9439,18.4605
19,2,20.466,20.0955,19.3563
19,3,21.4891,19.9952,19.1484
19,4,20.9341,20.8088,18.8097
20,1,20.7401,19.1166,21.271
20,2,20.1473,19.3924,20.4511
20,3,20.7778,18.5558,20.5029
20,4,19.9264,18.5547,20.9214
21,1,19.4943,20.2732,20.9635
21,2,20.0976,20.9013,20.5874
21,3,19.6385,20.2934,19.9879
21,4,20.4139,19.9363,20.5882
22,1,19.2613,21.2256,19.649
22,2,19.2321,20.9008,18.7582
22,3,19.4638,20.229,19.5295
22,4,18.5349,20.5543,19.3003
23,1,20.7891,18.8847,18.9623
23,2,21.3145,18.926,19.7512
23,3,20.5046,18.3705,19.8174
23,4,20.3598,19.3596,19.7279
24,1,21.2404,19.6338,19.2081
24,2,21.3288,18.9217,19.8778
24,3,21.7121,19.89,20.0017
24,4,20.7099,19.6014,20.1122
25,1,19.8096,20.7464,21.533
25,2,20.0768,20.3812,20.6772
25,3,20.3515,21.3331,21.021
25,4,20.8089,20.5541,21.4079
26,1,19.007,20.9021,21.0694
26,2,18.5065,20.8236,20.1859
26,3,19.3706,20.2525,20.3349
26,4,18.5075,20.1301,20.836
27,1,20.0505,18.4519,20.7376
27,2,19.0861,18.8409,20.8744
27,3,19.6888,19.36,20.3575
27,4,19.3417,18.4168,20.0579
28,1,20.571,20.1038,19.4579
28,2,20.0497,19.4386,19.0268
28,3,20.9989,19.2223,19.0839
28,4,20.7439,19.9411,18.4552
29,1,21.0479,21.2007,20.6352
29,2,20.7126,21.2816,19.7385
29,3,21.5219,20.7677,19.8059
29,4,20.6581,20.3915,20.2666
30,1,20.811,18.6153,20.6068
30,2,21.2744,18.8775,19.7564
30,3,20.6042,19.4807,20.0515
30,4,20.3107,18.5035,19.8085
31,1,19.213,18.8258,19.0277
31,2,19.8366,19.6305,19.2798
31,3,19.4145,19.631,18.4302
31,4,18.7893,19.6506,19.228
32,1,18.514,20.112,20.8501
32,2,18.5066,20.8239,20.1854
32,3,18.2866,19.9318,19.9469
32,4,19.2954,20.1335,20.1508
33,1,19.5465,19.4412,20.1636
33,2,19.086,18.8405,20.8739
33,3,18.5989,19.0105,20.035
33,4,19.3393,18.418,20.0631
34,1,20.7391,20.1895,20.2277
34,2,21.5196,20.7832,19.8557
34,3,21.7067,19.83,20.042
34,4,21.4752,20.3422,20.8063
35,1,19.8149,20.3696,20.1556
35,2,19.7281,20.8838,19.3631
35,3,19.5613,19.9349,19.2355
35,4,20.526,20.2204,19.5156
