tetra,vertex,x,y,z
1,1,0.316424,-0.48182,0.503702
1,2,-0.56696,0.104073,-0.186489
1,3,-0.436045,-0.377015,0.601872
1,4,-0.177218,-0.548515,-0.624342
2,1,-0.547989,0.178832,-0.323657
2,2,-0.151586,0.556144,0.816738
2,3,-0.545993,-0.184841,0.816738
2,4,-0.0203762,-0.476859,0.620639
3,1,-0.232943,0.0358854,0.363329
3,2,-0.537925,-0.15967,-0.624343
3,3,-0.362695,0.448026,-0.624342
3,4,0.453138,-0.356287,-0.624342
4,1,0.453138,-0.356287,-0.624342
4,2,0.24985,-0.51947,0.297589
4,3,-0.232943,0.0358853,0.363329
4,4,-0.537923,-0.159671,-0.624342
5,1,-0.4375,0.375323,-0.115417
5,2,0.0218873,-0.345822,0.816738
5,3,-0.125164,0.435987,0.816738
5,4,0.354126,-0.454829,0.0573098
6,1,0.423124,-0.391459,0.374444
6,2,0.200726,0.352157,-0.624343
6,3,0.453138,-0.356287,-0.624343
6,4,-0.4375,0.375324,-0.115414
7,1,-0.29832,0.493234,0.502227
7,2,0.200727,0.352157,-0.624342
7,3,0.423124,-0.391459,0.374444
7,4,-0.425995,0.388333,-0.146056
8,1,0.371701,-0.440582,0.630883
8,2,0.389929,0.424534,-0.291744
8,3,0.560063,-0.136395,-0.582373
8,4,-0.212276,0.535923,0.160245
9,1,-0.177612,0.548387,0.114473
9,2,-0.151584,0.556144,0.816735
9,3,0.349749,-0.458203,0.670051
9,4,0.443825,0.367822,-0.283275
10,1,-0.151585,0.556144,0.816738
10,2,0.544684,0.188663,0.816738
10,3,0.443823,0.367825,-0.283273
10,4,0.349749,-0.458203,0.670051
