tetra,vertex,x,y,z
1,1,19.6725,19.8436,19.9383
1,2,19.3457,19.0337,18.9501
1,3,18.5429,19.4165,19.9792
1,4,19.1021,18.7696,19.6204
2,1,20.0868,20.3146,19.6789
2,2,20.582,21.4528,20.1213
2,3,19.761,21.4638,19.4859
2,4,20.1526,21.2201,19.0243
3,1,19.6206,19.8112,20.2228
3,2,20.1761,20.2643,21.3787
3,3,19.457,20.5153,20.2518
3,4,20.6342,19.8924,20.4833
4,1,20.7809,19.4428,21.2425
4,2,20.0549,19.5987,21.5166
4,3,19.7593,19.8691,20.4521
4,4,20.1666,20.3968,21.5096
5,1,19.1812,18.8601,19.2969
5,2,20.0755,19.3626,20.0583
5,3,20.0709,18.5439,19.418
5,4,19.0852,18.7305,20.125
6,1,19.0481,19.7323,21.2191
6,2,18.9259,19.0593,20.6523
6,3,19.716,19.1235,21.2709
6,4,19.7227,19.7815,20.3936
7,1,20.0972,18.5101,20.4846
7,2,20.0412,19.4819,20.1715
7,3,19.821,18.5115,19.5347
7,4,20.6221,18.6039,19.6423
8,1,20.2831,21.3682,19.2844
8,2,19.9801,20.326,18.4646
8,3,20.6392,20.3975,19.6131
8,4,20.8352,20.9139,19.0349
9,1,19.9069,20.31,18.464
9,2,20.6077,20.3978,19.6149
9,3,19.9245,20.237,19.7063
9,4,20.0676,19.4971,18.7505
10,1,20.2445,19.741,20.2971
10,2,19.7559,19.8773,20.3947
10,3,19.4577,18.6597,20.5459
10,4,19.9717,19.4968,21.4866
11,1,19.3635,21.1797,20.8169
11,2,20.0142,20.7243,20.1633
11,3,20.1707,21.1793,21.0219
11,4,19.7707,20.4121,21.4645
12,1,20.2353,20.0727,20.2397
12,2,19.9534,20.8548,21.3157
12,3,20.2243,20.3175,21.5208
12,4,20.83,20.9581,20.9259
13,1,19.2982,21.1769,20.7659
13,2,19.2828,21.3952,19.9437
13,3,18.5433,20.5639,19.8448
13,4,19.5524,20.5649,19.8664
14,1,21.2741,19.1357,20.3061
14,2,21.0309,19.2958,19.0484
14,3,20.933,19.9871,19.9861
14,4,21.5605,20.1619,19.9474
15,1,19.8091,20.3422,21.5201
15,2,18.833,20.4241,20.9604
15,3,19.8965,20.6126,20.5105
15,4,19.3632,21.1811,20.8146
16,1,19.8889,20.3701,19.8824
16,2,20.6454,20.4537,19.6668
16,3,20.0787,19.5557,18.8168
16,4,20.3578,19.7393,20.0411
17,1,20.0774,19.3645,20.0493
17,2,19.5705,19.6666,19.9295
17,3,19.083,18.7306,20.1084
17,4,19.3845,19.0342,18.9265
18,1,19.0495,19.7358,21.221
18,2,18.5001,19.5374,20.0178
18,3,18.9236,19.0813,20.6792
18,4,19.6936,19.8236,20.4551
19,1,19.9239,20.2374,19.5409
19,2,19.8519,20.3578,18.4788
19,3,19.383,19.1579,18.9148
19,4,20.054,19.4772,18.5209
20,1,20.3837,18.5617,20.4983
20,2,20.6365,19.89,20.4888
20,3,20.1966,19.3667,19.8811
20,4,19.9416,18.9244,21.1418
21,1,18.833,20.4241,20.9604
21,2,19.7734,20.5907,20.5625
21,3,18.9144,19.6755,21.0864
21,4,19.9526,20.3491,21.5297
22,1,19.5428,21.4999,20.0737
22,2,20.0846,20.3269,19.6832
22,3,19.0228,20.8603,19.1231
22,4,19.754,21.4681,19.5016
23,1,20.3415,19.7247,19.8977
23,2,20.743,19.9247,18.6193
23,3,20.1239,18.7816,19.0181
23,4,20.7926,19.1059,18.982
24,1,21.2741,19.1357,20.3061
24,2,21.0309,19.2958,19.0484
24,3,20.3207,19.712,19.8963
24,4,20.933,19.9871,19.9861
25,1,19.8822,20.201,19.491
25,2,19.3503,19.0747,18.9446
25,3,18.6962,19.7609,19.1592
25,4,19.5386,19.605,18.5526
26,1,19.5304,20.4157,20.2345
26,2,19.4289,19.6738,19.7988
26,3,18.5433,20.5639,19.8449
26,4,18.4864,19.8123,20.3713
27,1,19.0481,19.7324,21.2191
27,2,20.0944,19.7933,21.5532
27,3,19.716,19.1235,21.2709
27,4,19.7227,19.7815,20.3936
28,1,21.3367,19.587,19.2882
28,2,20.7949,19.1414,18.9536
28,3,20.34,19.7237,19.9027
28,4,20.743,19.9247,18.6193
29,1,21.0597,21.1477,20.1539
29,2,21.4892,20.4714,20.155
29,3,21.4227,20.2733,19.3957
29,4,20.1714,20.2887,19.9285
30,1,20.1975,18.5871,19.3452
30,2,19.4435,19.1652,18.7928
30,3,20.0191,19.4505,18.5297
30,4,20.2894,19.55,19.7293
31,1,20.327,19.6808,19.8881
31,2,20.2052,18.4774,20.3217
