tetra,vertex,x,y,z
1,1,20.117,20.4956,20.4731
1,2,20.2728,20.9079,19.967
1,3,19.0921,20.9079,20.604
1,4,19.1429,20.4915,19.5506
2,1,20.2663,20.869,19.0921
2,2,19.3864,20.4544,19.0921
2,3,20.4266,20.9079,19.8079
2,4,20.3822,19.801,19.0921
3,1,19.5833,19.0921,20.07
3,2,19.5457,20.1583,19.7687
3,3,19.0921,19.0921,19.0923
3,4,20.0731,19.0921,19.6948
4,1,20.1509,20.4603,20.4145
4,2,19.1588,19.5575,20.441
4,3,19.0921,19.9839,19.9064
4,4,19.0921,20.4031,20.9079
5,1,20.1131,20.3969,20.3187
5,2,20.0146,19.2086,19.7036
5,3,19.4363,19.2535,20.1327
5,4,19.424,20.4094,19.7841
6,1,19.0921,20.4031,20.9079
6,2,19.159,19.5548,20.4395
6,3,20.1193,19.8659,20.9079
6,4,20.1526,20.4559,20.4114
7,1,20.6489,20.9079,19.9835
7,2,20.0223,20.1,20.8522
7,3,19.6281,20.9079,20.353
7,4,20.4636,20.9079,20.9079
8,1,20.2967,20.9079,19.2426
8,2,20.3786,19.9717,19.1572
8,3,20.9079,20.4452,20.2955
8,4,20.9079,20.9079,19.0921
9,1,20.9079,19.9792,19.0921
9,2,20.881,20.8616,19.0921
9,3,20.9079,20.4208,20.359
9,4,20.2873,19.7081,19.434
10,1,19.0921,20.2745,19.7263
10,2,19.0921,19.0921,19.0923
10,3,19.0921,19.1343,20.4333
10,4,19.5457,20.1583,19.7687
11,1,19.0921,20.4031,20.9079
11,2,19.0921,19.9894,19.9196
11,3,19.0921,20.5134,19.5708
11,4,20.1599,20.4528,20.3808
12,1,19.7322,19.0921,19.9566
12,2,19.1154,19.0921,20.9079
12,3,20.1351,19.0921,20.9079
12,4,20.2417,19.821,20.9079
13,1,19.0921,20.9079,20.4337
13,2,19.0921,20.9079,19.0921
13,3,19.1436,20.3333,19.2224
13,4,20.0093,20.9079,20.0712
14,1,20.9079,20.1675,20.5468
14,2,20.3002,19.7691,19.419
14,3,20.1288,20.1974,20.5875
14,4,20.72,20.7366,19.9494
15,1,20.0246,19.9154,20.9079
15,2,19.6641,20.9079,20.3769
15,3,20.4636,20.9079,20.9079
15,4,19.1219,20.9079,20.9079
16,1,20.7829,20.9079,20.0735
