tetra,vertex,x,y,z
1,1,19.2186,20.7814,19.9184
1,2,19.9056,20.7625,20.6078
1,3,19.2186,20.123,19.7899
1,4,19.2186,19.8841,20.7814
2,1,20.7814,19.2186,19.2186
2,2,20.7814,20.0146,19.2186
2,3,20.4476,20.0669,19.9376
2,4,19.7771,19.2793,19.2447
3,1,19.2186,19.2915,19.3625
3,2,19.4652,20.4687,19.2186
3,3,19.8769,19.9162,19.2186
3,4,19.9951,19.8495,20.1598
4,1,19.888,19.2186,20.7193
4,2,19.2186,19.9274,19.945
4,3,20.0811,20.1101,20.7814
4,4,19.2186,19.2186,20.6756
5,1,19.2186,20.5201,19.5846
5,2,19.9323,19.7945,20.1154
5,3,19.3581,19.4368,20.1822
5,4,19.9983,20.4386,20.5517
6,1,20.0315,20.7814,20.7814
6,2,20.047,19.6797,20.2018
6,3,20.76,20.585,20.6731
6,4,19.6109,20.7814,20.2358
7,1,19.9273,19.3861,20.7814
7,2,20.7814,19.2186,20.7814
7,3,20.6049,20.32,20.3138
7,4,20.0499,19.2186,20.1435
8,1,20.2094,19.2186,20.2826
8,2,20.3135,19.3723,19.638
8,3,20.7814,19.2186,20.7814
8,4,20.6276,20.3649,20.3207
9,1,20.7687,20.7814,19.5413
9,2,19.8009,20.7814,20.3244
9,3,20.7814,20.7814,20.7776
9,4,20.3382,20.2845,19.9392
10,1,20.4224,20.0372,19.9115
10,2,19.7518,19.2497,19.2186
10,3,20.7814,19.2186,19.2186
10,4,20.7814,19.2186,19.9106
11,1,19.8151,19.523,19.9688
11,2,20.2627,19.2333,19.5617
11,3,20.6425,20.2728,20.132
11,4,19.9582,19.4372,20.7515
12,1,19.2186,19.2186,20.1015
12,2,19.8569,20.2168,20.4703
12,3,19.9517,19.2186,20.7781
12,4,19.8,19.2186,19.7669
13,1,19.2186,20.5202,19.8365
13,2,20.2935,20.4069,19.2186
13,3,19.8213,20.7814,20.308
13,4,19.2186,20.7814,19.2186
14,1,19.5943,20.7814,20.2289
14,2,20.1296,19.7457,20.2488
14,3,20.7472,20.7298,20.696
14,4,20.6827,20.3275,20.1533
15,1,19.2189,20.7811,20.7811
15,2,19.2188,19.8864,20.7812
15,3,20.0299,20.781,20.7811
15,4,19.2188,20.7812,19.9194
16,1,19.5723,20.7814,19.2186
16,2,20.7814,20.7814,19.5154
16,3,20.2935,20.4069,19.2186
16,4,19.8213,20.7814,20.308
17,1,20.0811,20.1101,20.7814
17,2,19.2186,19.2186,20.6756
17,3,19.2863,20.1236,19.8233
17,4,19.2186,19.8841,20.7814
18,1,19.2186,19.272,19.4785
18,2,19.9323,19.7945,20.1154
18,3,19.2186,19.4119,20.1659
18,4,19.2186,20.5126,19.584
19,1,20.4126,20.3654,19.2186
19,2,19.8718,19.9231,19.2186
19,3,19.8182,20.0783,20.0711
19,4,19.2369,20.775,19.2186
20,1,19.6796,19.2186,19.2186
20,2,20.2614,19.2186,19.5525
20,3,20.3348,19.9357,19.9973
20,4,19.2186,19.4159,20.1814
21,1,19.9983,20.0265,19.2186
21,2,19.7883,19.2775,19.2186
21,3,19.2186,19.2186,19.7566
21,4,20.0969,19.9193,20.2398
22,1,19.6654,20.675,20.2294
22,2,20.0635,19.9192,20.1979
22,3,20.2935,20.4069,19.2186
22,4,20.7224,20.7755,19.5793
23,1,20.7814,20.0146,19.2186
23,2,20.7814,20.5684,20.1266
23,3,20.0783,19.9194,20.2416
23,4,19.9083,20.0048,19.4409
24,1,20.4624,19.7973,19.9651
24,2,20.7814,19.5363,20.5926
24,3,20.7814,20.2167,19.55
24,4,20.7814,20.7794,20.6606
25,1,19.2186,19.8841,20.7814
25,2,19.3112,20.2308,19.8105
25,3,19.9751,20.7814,20.7083
25,4,20.0811,20.1101,20.7814
26,1,20.0522,19.8953,20.2459
26,2,19.6394,20.7274,20.2283
26,3,20.2935,20.4069,19.2186
26,4,19.3184,20.4739,19.6889
27,1,20.0315,20.7814,20.7814
27,2,20.7814,20.163,20.7814
27,3,20.1215,19.5628,20.7814
27,4,19.8302,19.7357,20.1364
28,1,19.3294,20.02,19.2186
28,2,19.2186,19.3261,19.4831
28,3,19.2248,20.5662,19.5937
28,4,20.0525,19.881,20.2225
29,1,20.7814,20.7814,19.2186
29,2,20.7814,20.6629,20.2815
29,3,20.7814,20.0146,19.2186
29,4,20.0299,20.0578,19.4947
30,1,20.7814,20.0146,19.2186
30,2,20.0948,19.9217,20.2176
30,3,19.7881,19.2766,19.2186
30,4,19.9983,20.0265,19.2186
