tetra,vertex,x,y,z
1,1,19.9558,19.7914,21.0088
1,2,20.1839,20.1424,20.2347
1,3,20.756,20.2179,21.0088
1,4,19.8542,20.8787,21.0088
2,1,19.4732,20.3343,19.7382
2,2,20.0013,20.6241,18.9912
2,3,18.9958,20.1353,18.9912
2,4,19.9746,19.6697,18.992
3,1,19.8169,20.6769,20.7667
3,2,18.9912,19.9631,21.0088
3,3,18.9912,20.2066,20.1777
3,4,18.9912,21.0088,20.9564
4,1,20.1092,18.9912,21.0088
4,2,19.4269,19.024,20.1553
4,3,19.5682,19.7322,21.0088
4,4,18.9912,18.9912,21.0088
5,1,20.7513,21.0088,20.6559
5,2,20.756,20.2179,21.0088
5,3,20.1839,20.1424,20.2348
5,4,19.8542,20.8787,21.0088
6,1,19.0283,19.9957,21.0088
6,2,19.3415,20.2284,20.1832
6,3,19.9558,19.7914,21.0088
6,4,19.8677,20.7341,21.0088
7,1,20.16,19.2585,20.0257
7,2,21.0088,19.8117,20.4985
7,3,20.5848,20.0006,19.6179
7,4,21.0088,18.9912,19.8444
8,1,20.0131,21.0088,19.8549
8,2,20.201,20.2685,20.3296
8,3,21.0088,21.0088,20.1459
8,4,20.5814,20.3468,19.4371
9,1,20.9589,19.8575,19.8953
9,2,21.0088,19.7889,18.9912
9,3,21.0088,20.7558,19.2314
9,4,20.1809,20.0146,19.1079
10,1,19.7533,20.3773,20.0018
10,2,18.9912,19.7465,19.4809
10,3,18.9912,19.7773,20.3974
10,4,18.9912,20.7726,19.888
11,1,19.1917,21.0088,19.9203
11,2,18.9912,20.2066,20.1777
11,3,19.8163,20.6775,20.7672
11,4,18.9912,21.0088,20.9564
12,1,19.6636,20.2491,19.9324
12,2,19.0441,20.0531,20.8422
12,3,19.2119,19.4887,20.2071
12,4,20.0654,19.827,20.8451
13,1,19.8795,21.0088,19.7598
13,2,19.034,21.0088,19.0283
13,3,19.3378,20.2721,19.8125
13,4,19.9894,20.625,18.9912
14,1,20.0675,20.0475,19.024
14,2,20.5082,19.024,19.1153
14,3,20.8076,19.8277,19.8326
14,4,21.0088,19.7889,18.9912
15,1,20.0623,20.8285,18.9912
15,2,20.0138,21.0088,19.8548
15,3,20.6764,20.2867,19.3167
15,4,19.6127,20.0489,19.5204
16,1,20.1899,20.107,20.1986
16,2,21.0088,20.2965,20.8873
16,3,21.0088,20.7018,19.8452
16,4,21.0088,19.8399,19.9304
17,1,19.7411,19.7905,20.4595
