tetra,vertex,x,y,z
1,1,0.112343,0.0766155,1.65845
1,2,-0.461812,1.11119,1.65845
1,3,-0.284661,0.192663,0.933929
1,4,0.442098,0.868673,1.578
2,1,1.04169,0.672539,0.461964
2,2,0.600936,1.08458,1.3952
2,3,0.316812,0.399731,0.473101
2,4,1.20758,0.281401,1.24286
3,1,1.23992,-0.00612005,1.65845
3,2,0.797718,0.167402,0.660192
3,3,0.973382,0.768088,1.65845
3,4,0.253875,0.481191,1.65845
4,1,0.469369,0.0507152,-0.634238
4,2,-0.208541,-0.350792,-0.267724
4,3,-0.70868,0.0114317,-0.73533
4,4,0.127381,-0.509032,-1.39116
5,1,-0.127473,-0.315319,0.968916
5,2,-0.035237,-0.789658,-0.111128
5,3,0.00731832,0.175504,0.372072
5,4,0.599321,-0.807174,0.661686
6,1,0.392866,-0.261643,-0.429088
6,2,-0.277521,-0.243029,0.545712
6,3,-0.382301,-1.12436,-0.194924
6,4,-0.358071,-0.438809,-0.554688
7,1,-0.612554,-1.07806,-1.2594
7,2,-0.0103535,-0.380055,-0.517678
7,3,-0.690616,-1.0298,-0.305723
7,4,-1.15031,-0.462849,-0.697409
8,1,-0.714926,0.267984,-0.066903
8,2,0.435057,0.541144,-0.120957
8,3,-0.228355,-0.273245,0.226682
8,4,-0.483424,0.245427,-0.805752
9,1,1.15652,-0.447081,-1.44138
9,2,0.217641,-0.542438,-1.44138
9,3,1.03065,0.31722,-1.44138
9,4,0.38338,-0.13015,-0.603648
10,1,0.129676,1.12888,-0.314881
10,2,-0.181461,1.22658,0.405089
10,3,0.841137,0.910999,-0.0995904
10,4,0.0512218,0.15442,0.351654
11,1,1.20687,0.284405,-1.15998
11,2,1.18237,0.37342,-0.0140026
11,3,0.795497,0.951113,-0.84176
11,4,0.545365,-0.0133696,-0.225245
12,1,0.222399,-0.152401,0.490287
12,2,1.03249,-0.685328,-0.187759
12,3,0.216259,-1.22093,0.00574302
12,4,0.655435,-1.05254,0.621185
13,1,-0.698727,-1.01634,1.46575
13,2,0.045828,-0.19822,1.04585
13,3,0.269908,-1.2102,1.61654
13,4,-0.0786912,-1.23743,0.892942
14,1,0.201391,-1.13299,1.65845
14,2,0.0241234,0.0368701,1.65845
14,3,0.277141,-0.339315,1.03038
14,4,-0.694192,-0.588408,1.65845
15,1,-0.563164,-1.10466,1.2666
15,2,0.393031,-1.17599,0.573348
15,3,0.14475,-0.415538,0.925435
15,4,-0.276126,-1.2088,0.184564
16,1,-0.601133,1.08447,-1.30499
16,2,-1.11926,0.509174,-1.28078
16,3,0.0413796,0.67389,-1.44138
16,4,-0.313319,0.34056,-0.431053
17,1,0.0571793,-0.0607693,1.65845
17,2,0.994162,-0.740995,1.65845
17,3,1.23913,-0.00615623,1.65845
17,4,0.448032,-0.493367,0.925791
18,1,-1.23125,-0.146459,1.52102
18,2,-1.07432,0.619079,1.65845
18,3,-0.356776,0.218465,0.812415
18,4,-0.487085,-0.408126,1.65845
19,1,0.0028182,-1.23993,-0.976252
19,2,0.144093,-0.232538,-0.565799
19,3,0.0119273,-1.23987,-0.0561223
19,4,-0.690616,-1.0298,-0.305723
20,1,0.464556,1.14962,-1.40872
20,2,0.513699,0.333249,-1.44138
20,3,-0.450735,1.01817,-1.4139
20,4,0.113044,0.314813,-0.647444
21,1,-1.20289,-0.300821,1.6302
21,2,-0.472352,0.22522,0.862345
21,3,-1.2307,0.151065,1.00169
21,4,-0.911131,-0.840994,0.618719
22,1,-0.314483,-0.142942,-0.438533
22,2,-1.14914,-0.465728,-0.711428
22,3,-1.20066,-0.3096,0.0467018
22,4,-1.04693,0.66436,-0.438205
23,1,-1.03809,0.678083,-0.494985
23,2,-0.406765,1.17131,-0.576553
23,3,-0.62847,0.318817,0.213445
23,4,0.0864537,0.392087,-0.72651
24,1,1.23633,0.094467,-0.0243251
24,2,1.14559,-0.474406,1.00919
24,3,0.415806,-0.544093,0.540462
24,4,1.01507,-0.712085,-0.142538
25,1,-1.15502,0.450954,0.295566
25,2,-1.17266,0.0469801,0.956244
25,3,-0.92498,-0.642552,0.684572
25,4,-0.0950532,0.176878,0.485181
26,1,-0.227103,-0.948686,-0.238828
26,2,0.628805,-0.161546,-0.457534
26,3,0.0521595,-0.0444055,0.276162
26,4,0.557559,-1.05145,-0.0849904
27,1,1.09502,-0.581692,0.490349
27,2,0.517765,-1.12665,0.648192
27,3,0.994161,-0.740996,1.65845
27,4,0.197621,-0.447471,1.01988
28,1,-0.500644,0.333818,0.0442417
28,2,-0.0486133,1.23898,0.129023
28,3,0.108098,0.400372,-0.690843
28,4,-0.298166,1.20355,-0.732014
29,1,-0.359041,-0.295653,-0.630997
29,2,-0.383835,-1.17903,-0.166159
29,3,-1.14785,-0.468896,-0.693713
