tetra,vertex,x,y,z
1,1,20.6902,20.0816,19.8384
1,2,20.1679,19.3098,20.0666
1,3,19.8111,20.1998,20.4772
1,4,20.6902,19.5057,20.6902
2,1,19.3098,20.6902,20.6902
2,2,19.9422,19.7998,20.3628
2,3,19.9991,20.6902,19.782
2,4,19.3098,20.1337,19.8543
3,1,20.6902,20.0266,19.9198
3,2,20.6902,20.6902,20.6902
3,3,20.6902,19.55,20.6902
3,4,19.8852,20.1216,20.6902
4,1,19.7781,20.3021,19.3098
4,2,20.1465,19.3098,19.3098
4,3,20.017,19.5827,20.1615
4,4,19.3098,19.3098,19.3098
5,1,19.3098,20.1807,20.213
5,2,20.0084,20.0341,20.6902
5,3,20.0219,19.3415,19.9153
5,4,19.3098,19.3098,20.6902
6,1,19.8162,20.0615,20.6771
6,2,20.6775,20.0271,19.9308
6,3,19.9821,20.6902,20.0338
6,4,20.6902,20.6902,20.6902
7,1,19.6328,19.8554,20.1409
7,2,20.3151,20.6902,19.9694
7,3,19.7774,20.4768,19.3098
7,4,20.6902,19.9313,19.7211
8,1,19.3098,20.0396,20.0667
8,2,19.7841,20.2839,19.3314
8,3,19.3098,19.3098,19.3098
8,4,20.017,19.5827,20.1615
9,1,19.3098,20.6902,20.6902
9,2,20.45,20.6902,20.6902
9,3,19.6549,19.8897,20.6902
9,4,19.8978,20.6902,19.9154
10,1,20.0084,20.0341,20.6902
10,2,20.45,19.3098,20.6902
10,3,19.3098,19.3098,20.6902
10,4,20.0627,19.3098,19.834
11,1,20.6902,20.2561,19.3098
11,2,20.1039,19.4245,19.3098
11,3,19.9181,19.8591,20.0489
11,4,19.707,20.4934,19.3098
12,1,19.3098,20.6902,20.45
12,2,19.3098,20.6902,19.3098
12,3,19.3098,19.9119,19.6168
12,4,20.1066,20.6902,19.6778
13,1,20.6902,19.3098,19.9457
13,2,20.1465,19.3098,19.3098
13,3,19.9183,19.8587,20.0482
13,4,20.6902,20.2564,19.3101
14,1,19.3098,20.1807,20.213
14,2,20.0219,19.3415,19.9153
14,3,19.3098,19.3098,19.4771
14,4,19.3098,19.3098,20.6173
15,1,19.8821,20.6136,19.5127
15,2,20.6902,20.6902,20.3134
15,3,20.6902,19.8183,19.633
15,4,20.6902,20.6902,19.3098
