tetra,vertex,x,y,z
1,1,19.5537,20.4463,19.6113
1,2,20.4463,19.5537,19.9187
1,3,20.388,20.1761,19.5537
1,4,19.5537,19.5997,20.4033
2,1,20.3497,20.4463,19.6792
2,2,19.7387,19.5537,20.4408
2,3,19.5537,20.4463,20.2665
2,4,20.4463,19.5537,19.9187
3,1,20.4252,20.4463,19.6235
3,2,19.614,19.8022,20.4463
3,3,19.5537,20.4463,19.8612
3,4,20.4463,19.5537,19.9187
4,1,19.5537,19.5537,20.4463
4,2,19.5537,20.4463,19.5537
4,3,20.4463,19.5537,19.9187
4,4,20.4463,19.9439,19.5537
5,1,20.4463,19.5537,19.9187
5,2,19.7378,19.5537,20.4415
5,3,20.3488,20.4463,19.6799
5,4,19.5537,20.4463,20.2665
6,1,20.3531,20.4463,19.6767
6,2,19.7421,19.5537,20.4382
6,3,20.4463,19.5537,19.9187
6,4,19.5537,20.4463,20.2665
7,1,20.4463,19.5537,19.9187
7,2,19.7312,19.5537,20.4463
7,3,20.4463,20.4463,20.4463
7,4,19.5537,20.4463,20.2665
8,1,19.5537,20.4463,20.2665
8,2,20.4463,20.4463,19.6079
8,3,20.4463,19.5537,19.9187
8,4,20.4463,20.4463,20.4463
9,1,20.4237,20.4463,19.6246
9,2,19.5537,20.4463,20.2665
9,3,20.4463,19.5537,19.9187
9,4,19.8127,19.5537,20.3862
10,1,19.74,19.5537,20.4398
10,2,20.351,20.4463,19.6782
10,3,20.4463,19.5537,19.9187
10,4,19.5537,20.4463,20.2665
