tetra,vertex,x,y,z
1,1,20.6659,20.1173,20.054
1,2,19.8873,20.6625,19.9077
1,3,19.5005,19.548,19.9204
1,4,20.4047,19.5147,20.2466
2,1,20.5649,19.7422,20.273
2,2,19.3221,20.0224,19.9958
2,3,19.6714,19.4066,20.0003
2,4,19.9685,20.6744,19.935
3,1,20.6416,19.7915,20.0706
3,2,19.8995,20.6647,19.9093
3,3,19.4012,19.9226,19.691
3,4,19.7485,19.3709,19.9672
4,1,19.8946,20.6637,19.9077
4,2,19.5612,19.5703,19.7121
4,3,20.6416,19.7916,20.0706
4,4,20.203,20.0534,19.355
5,1,20.5827,19.7778,20.2668
5,2,19.9237,20.6702,19.9287
5,3,19.4421,19.632,20.1159
5,4,19.8929,20.1667,20.6487
