tetra,vertex,x,y,z
1,1,0.469973,-0.717902,-6.86791
1,2,-0.0147181,0.0513709,-6.45168
1,3,-0.0637041,-0.855687,-6.03347
1,4,0.789745,-0.335499,-6.00103
2,1,-0.843452,0.156291,-5.9811
2,2,0.0465057,-0.0267826,-5.56347
2,3,-0.123122,0.849176,-6.01509
2,4,-0.573512,0.638235,-5.14747
3,1,0.67143,0.534257,-5.69442
3,2,0.721781,-0.463949,-5.66159
3,3,0.854377,0.0711052,-4.82728
3,4,-0.0526068,0.0117015,-5.24416
4,1,-0.800112,-0.301544,-5.62026
4,2,-0.15572,0.0520097,-6.29836
4,3,-0.0198324,-0.857826,-5.90624
4,4,0.125754,-0.0440633,-5.34366
5,1,-0.014459,0.0523408,-6.45243
5,2,-0.528509,-0.675966,-6.90548
5,3,-0.067801,-0.855354,-6.03624
5,4,0.469926,-0.717515,-6.86804
6,1,0.250062,0.35616,-6.09145
6,2,0.807545,0.265215,-6.91664
6,3,-0.108191,-0.135222,-6.88527
6,4,0.00217524,0.858052,-6.92014
7,1,-0.0136715,-0.684196,-6.09904
7,2,0.0445765,0.150047,-5.55067
7,3,0.530917,-0.67408,-5.26033
7,4,0.841605,-0.167202,-6.06441
8,1,-0.499508,-0.697313,-6.77097
8,2,0.0432356,0.0320598,-6.35435
8,3,-0.0288011,-0.857572,-5.90341
8,4,-0.821239,-0.248622,-5.93723
9,1,-0.499798,-0.69686,-6.77017
9,2,0.0435865,0.0323131,-6.35435
9,3,-0.820986,0.249481,-6.80747
9,4,-0.822291,-0.245147,-5.93829
10,1,-0.0322379,0.092721,-6.41925
10,2,0.512569,-0.673176,-6.76062
10,3,0.815658,0.266387,-6.92014
10,4,0.849573,-0.120311,-5.99854
11,1,-0.0236851,0.141845,-5.28733
11,2,-0.608552,-0.604902,-5.60413
11,3,-0.847873,-0.0995094,-4.77501
11,4,-0.0606497,-0.716112,-4.77503
12,1,0.851852,0.0721321,-4.82618
12,2,0.720806,-0.465485,-5.65918
12,3,0.341433,-0.787174,-4.79164
12,4,-0.0541978,0.0115483,-5.24494
13,1,-0.0972653,0.852517,-6.9201
13,2,-0.544109,0.601183,-6.06149
13,3,0.0497887,-0.0550795,-6.5269
13,4,-0.838625,0.181437,-6.92013
14,1,-0.666627,-0.540247,-5.73617
14,2,0.297772,-0.804704,-5.74759
14,3,-0.217576,-0.830005,-4.89094
14,4,0.0182893,0.0482665,-5.30673
15,1,0.695673,0.502293,-5.75945
15,2,-0.0298092,-0.0827116,-5.39705
15,3,-0.253049,0.818249,-5.7692
15,4,0.240193,0.743446,-4.9025
16,1,-0.842921,0.159648,-5.97628
16,2,-0.790056,-0.334765,-5.10879
16,3,0.0471775,-0.0258342,-5.56015
16,4,-0.570969,0.640406,-5.14272
17,1,0.0478812,-0.171768,-4.77532
17,2,0.228614,0.811743,-4.775
17,3,-0.145741,0.372465,-5.59155
17,4,-0.71359,0.476495,-4.775
18,1,0.0287866,-0.141637,-6.19637
18,2,0.407284,0.755234,-5.9674
18,3,-0.583338,0.629263,-6.02038
18,4,-0.031437,0.609223,-6.85406
19,1,0.281308,0.810628,-5.81166
19,2,0.857955,0.0129679,-5.63528
19,3,0.772569,0.372501,-6.5645
19,4,-0.00176922,-0.0922959,-6.13506
20,1,0.231356,0.826275,-4.77501
20,2,0.615431,0.500201,-5.63878
20,3,-0.0664128,-0.049104,-5.15575
20,4,0.856093,0.0454057,-4.78134
