tetra,vertex,x,y,z
1,1,0.0632525,-0.606834,-0.395702
1,2,-0.240006,0.560936,-0.395702
1,3,-0.570371,-0.216623,0.733955
1,4,-0.590535,-0.153359,-0.395702
2,1,-0.587147,0.165847,0.26595
2,2,0.328241,0.5143,1.1296
2,3,-0.546186,0.271898,1.1296
2,4,-0.212496,-0.57192,1.1296
3,1,-0.487247,-0.0209947,0.44973
3,2,-0.240007,0.560936,-0.395702
3,3,0.557549,0.247767,-0.395701
3,4,0.0632528,-0.606834,-0.395702
4,1,0.545263,-0.273744,0.259591
4,2,-0.487248,-0.0209944,0.449731
4,3,0.557549,0.247766,-0.395702
4,4,0.0632535,-0.606834,-0.395702
5,1,0.0180964,-0.609853,-0.298205
5,2,-0.0881648,-0.603717,1.10845
5,3,-0.499533,-0.00667904,0.467915
5,4,0.549937,-0.264228,0.273739
6,1,0.546185,-0.271898,1.1296
6,2,0.328243,0.514299,1.1296
6,3,0.595215,-0.134036,0.0612345
6,4,-0.212495,-0.57192,1.1296
7,1,-0.587143,0.165849,0.265951
7,2,0.461729,0.190133,0.595416
7,3,-0.212495,-0.57192,1.1296
7,4,0.595215,-0.134036,0.0612334
8,1,0.595214,-0.134035,0.0612327
8,2,-0.374425,0.481719,0.880162
8,3,0.0936171,0.602895,-0.395702
8,4,-0.587146,0.165851,0.265953
9,1,0.147123,0.592116,-0.3957
9,2,-0.374425,0.481719,0.880162
9,3,0.595215,-0.134035,0.0612324
9,4,0.414839,0.447387,0.981755
10,1,0.328241,0.5143,1.1296
10,2,-0.587144,0.165849,0.265952
10,3,-0.212495,-0.57192,1.1296
10,4,0.461729,0.190133,0.595416
