tetra,vertex,x,y,z
1,1,0.0385957,0.0167474,20.2686
1,2,-0.856908,0.0208286,20.7136
1,3,-0.302415,-0.811362,20.7135
1,4,-0.722744,-0.490477,19.8648
2,1,-0.0303724,0.0612326,20.1689
2,2,0.740632,0.433961,19.6525
2,3,0.665068,-0.552849,19.7957
2,4,0.0283478,-0.0865062,19.1816
3,1,-0.320821,-0.812543,19.0402
3,2,-0.0567276,0.0704812,19.4282
3,3,0.287336,-0.776615,19.8332
3,4,-0.677123,-0.531229,19.9312
4,1,-0.0501657,0.0702048,20.2651
4,2,0.714967,0.470357,19.7607
4,3,-0.204699,0.849265,19.6575
4,4,0.0120861,-0.0485272,19.2741
5,1,-0.271451,0.830341,20.7234
5,2,0.0556233,-0.0393188,20.3536
5,3,-0.638133,0.48474,19.8596
5,4,-0.872403,0.0310646,20.7194
6,1,0.868531,0.0938416,18.7244
6,2,0.650014,0.582495,19.5691
6,3,-0.0341282,-0.00895108,19.1423
6,4,0.769194,-0.410289,19.5823
7,1,-0.828352,0.259609,19.4229
7,2,0.0464628,0.0189375,19.0025
7,3,-0.565824,0.665579,18.5476
7,4,-0.808794,-0.303215,18.5966
8,1,-0.62819,0.581245,19.948
8,2,0.347799,0.7634,19.8285
8,3,0.048422,-0.0424524,20.3394
8,4,-0.0742998,0.87042,20.7287
9,1,0.801307,0.347937,20.7292
9,2,0.316656,0.481774,19.8648
9,3,-0.0582708,0.858645,20.7118
9,4,-0.0607816,-0.129791,20.5602
10,1,0.00644824,-0.15876,18.5556
10,2,-0.0679102,0.406394,19.3773
10,3,0.432169,0.745753,18.5805
10,4,-0.563826,0.662655,18.5476
11,1,-0.00615231,0.0500137,19.0375
11,2,-0.0547522,-0.871868,19.4219
11,3,0.477749,-0.703461,18.5924
11,4,0.798887,-0.353457,19.4724
12,1,-0.817007,-0.309277,18.5881
12,2,-0.839927,0.23175,19.4288
12,3,-0.492197,-0.705671,19.4468
12,4,0.0358195,0.0149427,18.9975
13,1,0.351532,0.781098,18.8384
13,2,0.694135,0.504525,19.7363
13,3,0.00936145,-0.0543214,19.2685
13,4,-0.24335,0.839007,19.6401
14,1,-0.707788,0.503562,19.796
14,2,-0.873537,0.00920327,20.6493
14,3,-0.711909,-0.496414,19.8018
14,4,0.0373576,0.00304426,20.2367
15,1,-0.487569,-0.704952,19.9949
15,2,0.0967588,-0.00376851,20.4035
15,3,0.463409,-0.612422,19.6998
15,4,-0.206528,0.0884839,19.455
16,1,0.325774,0.170201,20.472
16,2,0.362502,-0.794824,20.7315
16,3,-0.407911,-0.450319,20.1951
16,4,0.497229,-0.528274,19.7772
17,1,-0.808086,-0.272553,18.5476
17,2,-0.00882925,-0.873541,18.548
17,3,-0.510869,-0.708636,19.397
17,4,0.0385207,0.0217028,18.991
18,1,-0.201824,0.82751,19.7077
18,2,-0.695687,0.528367,18.8912
18,3,-0.8615,0.0784476,19.7687
18,4,0.00749277,-0.0581315,19.2931
19,1,0.675785,-0.536811,19.8068
19,2,0.872124,0.0505217,20.592
19,3,0.746435,0.453268,19.6853
19,4,-0.0353997,0.0637774,20.1722
20,1,-0.0735963,0.0262465,18.8974
20,2,0.852117,0.192479,18.5577
20,3,0.474555,-0.73345,18.5476
20,4,0.715851,-0.301335,19.4165
