tetra,vertex,x,y,z
1,1,1.18793,-0.0492452,-0.180042
1,2,0.364607,0.444878,-1.16897
1,3,0.296588,0.451696,-0.00712539
1,4,0.852725,0.828525,-0.0689717
2,1,0.0266367,-0.012962,-1.42718
2,2,-0.616873,1.0164,-1.47038
2,3,-0.116755,0.708469,-0.261431
2,4,0.233722,0.949447,-0.556253
3,1,0.699562,-0.961357,-0.123219
3,2,0.0271618,-0.384603,-1.02793
3,3,1.07339,-0.511296,-0.43178
3,4,0.383267,-1.12548,-1.45477
4,1,1.04485,-0.567348,-1.47038
4,2,0.383266,-1.12548,-1.45477
4,3,1.07339,-0.511296,-0.431781
4,4,0.0271612,-0.384602,-1.02793
5,1,-0.367391,-0.878662,0.724742
5,2,-0.891967,-0.786122,1.50199
5,3,-1.18807,0.0455494,1.33491
5,4,-0.325397,0.258935,1.50199
6,1,-0.0767841,-0.555496,-0.0721287
6,2,-0.377069,-0.19966,-1.10582
6,3,-0.929809,-0.740978,-0.0963262
6,4,-0.0757619,0.143722,0.194684
7,1,-0.733519,0.463599,-0.550611
7,2,0.255025,0.62356,0.32227
7,3,-1.10157,0.447371,0.491423
7,4,-0.367707,1.05431,0.0330866
8,1,-0.38442,-1.12508,1.50199
8,2,-0.0549104,-0.417633,0.386987
8,3,0.591742,-1.03123,1.41006
8,4,0.0201711,-1.18878,0.556521
9,1,0.407514,-0.136062,-0.0556596
9,2,0.611172,0.208527,1.1703
9,3,1.18633,-0.0787866,1.08019
9,4,1.05948,0.539536,-0.0904329
10,1,-1.14688,0.31346,1.50199
10,2,-0.372412,0.415232,0.369342
10,3,-0.947378,-0.664086,0.856708
10,4,-0.0184445,0.345095,0.720188
11,1,-0.862035,-0.818833,0.883304
11,2,-0.0691379,0.10291,0.277226
11,3,-0.529105,-1.06473,-0.292908
11,4,-0.436434,-1.10595,0.828358
12,1,0.65139,0.994628,-1.47038
12,2,0.251865,0.47714,-1.32289
12,3,1.14982,0.302516,-1.47038
12,4,0.971695,0.685128,-0.16592
13,1,-0.286507,0.257517,1.50199
13,2,-1.14688,0.31346,1.50199
13,3,-0.0184443,0.345095,0.720189
13,4,-0.947377,-0.664085,0.856709
14,1,0.970146,0.68732,-0.173593
14,2,0.65139,0.994628,-1.47038
14,3,0.272057,0.503294,-1.33035
14,4,0.214825,1.16938,-0.174667
15,1,-0.00978644,0.20275,1.48118
15,2,0.0282506,0.62382,0.334824
15,3,0.15778,1.17843,1.38263
15,4,-0.641696,0.523159,0.470801
16,1,0.258994,0.504641,-1.29752
16,2,-0.217314,0.0286142,-0.681463
