tetra,vertex,x,y,z
1,1,20.9235,19.288,20.9235
1,2,20.4213,19.6205,19.8853
1,3,19.8901,20.0935,20.9235
1,4,20.3492,19.0765,20.9235
2,1,20.1532,20.9235,19.9658
2,2,19.9258,20.9235,19.0765
2,3,19.0765,20.9235,19.0765
2,4,20.0455,19.9872,19.0765
3,1,19.0765,20.0271,20.7091
3,2,19.6274,20.3155,20.11
3,3,19.0765,19.8872,19.3197
3,4,19.0765,19.0765,20.4439
4,1,20.3871,19.2646,20.5221
4,2,19.1045,19.0765,20.3772
4,3,19.3287,19.3263,19.9012
4,4,19.8901,20.0935,20.9235
5,1,20.9235,20.9235,20.9235
5,2,20.9235,20.0279,20.9235
5,3,20.9235,20.6757,19.9685
5,4,20.0967,20.0803,20.9235
6,1,19.8901,20.0935,20.9235
6,2,19.1045,19.0765,20.3772
6,3,20.3492,19.0765,20.9235
6,4,20.4999,19.0765,20.431
7,1,20.9212,19.3306,20.8412
7,2,20.9235,19.9848,19.6075
7,3,20.9235,20.0279,20.9235
7,4,20.1493,19.8116,19.7816
8,1,20.0091,20.8838,20.9235
8,2,20.2351,19.9304,19.9285
8,3,20.0967,20.0803,20.9235
8,4,20.9235,20.8874,20.677
9,1,20.9235,20.9235,20.5034
9,2,20.8898,20.3081,19.2503
9,3,20.1265,20.8949,19.9425
9,4,20.3785,20.1979,20.1511
10,1,20.2468,20.143,19.9702
10,2,19.8783,19.9857,19.0816
10,3,20.8894,19.244,19.1165
10,4,20.149,19.0843,19.2869
11,1,19.0826,19.4014,19.9939
11,2,19.8574,20.0797,19.0765
11,3,19.9325,20.1263,20.2929
11,4,19.5273,19.0879,19.7145
12,1,19.4586,19.4939,19.9826
12,2,19.0765,19.9993,20.9235
12,3,19.0765,19.0765,20.9235
12,4,19.891,20.0946,20.9235
13,1,19.681,20.9235,20.0344
13,2,19.0765,20.9235,20.2054
13,3,19.0765,19.8872,19.3197
13,4,19.0765,20.9235,19.0765
14,1,20.1532,20.9235,19.9658
14,2,20.0455,19.9872,19.0765
14,3,19.9258,20.9235,19.0765
14,4,20.877,20.1265,19.0765
15,1,19.681,20.9235,20.0344
15,2,19.0765,19.8872,19.3197
15,3,20.1486,20.6339,19.7145
15,4,19.0765,20.9235,19.0765
16,1,19.0765,19.9993,20.9235
16,2,20.0868,20.9227,20.8181
16,3,19.3703,20.3144,20.3145
16,4,20.009,19.6953,20.1568
17,1,20.371,19.8687,20.1258
17,2,19.5273,19.0879,19.7145
17,3,19.8574,20.0797,19.0765
17,4,19.9369,20.129,20.3646
18,1,20.3187,19.7362,20.0499
18,2,19.3287,19.3259,19.9009
18,3,19.8901,20.0935,20.9235
18,4,20.3859,19.2666,20.5231
19,1,20.1691,20.8308,20.003
19,2,19.3077,19.7369,20.1092
19,3,20.412,20.4251,20.3292
19,4,19.8944,20.1028,19.0765
20,1,19.5273,19.0879,19.7145
20,2,20.2552,19.7615,20.0693
20,3,20.1514,19.0765,19.2887
20,4,19.8574,20.0797,19.0765
21,1,19.0765,19.8872,19.3197
21,2,20.1477,20.6746,19.7472
21,3,19.1266,19.9908,20.0338
21,4,19.0765,20.9235,20.2054
22,1,19.0765,20.9235,20.9235
22,2,20.0946,20.6996,20.6054
22,3,19.0765,19.9562,20.0047
22,4,19.0765,20.9235,20.2054
23,1,20.9235,20.3557,19.7775
23,2,20.9235,20.1342,19.0765
23,3,19.9007,19.963,19.0765
23,4,20.9235,19.148,19.0765
24,1,20.9235,19.0765,19.0765
24,2,20.2316,19.0765,19.2505
24,3,20.9235,19.0765,20.2019
24,4,20.9235,19.9848,19.6075
25,1,20.9235,20.9235,19.0765
25,2,20.1248,20.9235,19.9986
25,3,20.9235,20.2744,19.2042
25,4,20.9235,20.9235,20.4406
26,1,20.9235,20.0279,20.9235
26,2,20.9235,19.288,20.9235
26,3,20.3047,19.7457,19.9985
26,4,19.8903,20.0934,20.9235
27,1,19.8901,20.0935,20.9235
27,2,19.0765,19.0765,20.9235
27,3,19.1045,19.0765,20.3772
27,4,20.3492,19.0765,20.9235
28,1,20.9235,19.9848,19.6075
28,2,20.2316,19.0765,19.2505
28,3,20.9235,19.0765,20.2019
28,4,20.1493,19.8116,19.7816
29,1,20.2645,20.9235,20.8691
29,2,20.77,20.6332,20.408
29,3,20.0948,20.9235,19.9189
29,4,19.5912,19.9274,20.1588
30,1,20.3515,20.2169,20.1771
30,2,19.8996,19.9712,19.0847
30,3,20.9067,20.2951,19.235
30,4,20.2127,20.8287,19.8643
31,1,20.9235,19.9832,19.5613
31,2,20.9235,20.0279,20.9235
31,3,20.159,19.8149,19.8133
31,4,20.9235,20.6756,19.9685
32,1,19.0765,19.0765,19.9978
32,2,20.2993,19.7503,20.0264
32,3,19.8421,19.0765,20.4056
32,4,20.2261,19.0765,19.2394
33,1,20.9235,19.0765,20.2019
33,2,20.9235,19.9841,19.6087
33,3,19.9582,19.2185,20.266
33,4,20.9235,19.3307,20.8428
34,1,20.3119,19.6912,19.8996
34,2,20.2253,19.0765,19.2418
34,3,19.8519,19.0765,20.3761
34,4,20.9235,19.0765,20.2019
35,1,19.5926,20.2663,19.8971
35,2,20.0945,20.9235,19.9174
35,3,20.2742,20.9235,20.9235
35,4,19.0765,20.9235,20.2054
36,1,19.0765,19.9993,20.9235
36,2,20.0926,20.1182,20.9235
36,3,20.0118,20.9235,20.866
36,4,20.1768,19.7713,20.0944
37,1,19.0765,19.0765,19.0765
37,2,19.8482,20.1026,19.0765
37,3,19.6927,19.0765,19.5736
37,4,19.0765,19.3958,20.0012
38,1,20.1486,20.6339,19.7145
38,2,19.0765,20.9235,19.0765
38,3,19.9158,20.1126,19.0765
38,4,19.0765,19.8872,19.3197
39,1,20.1532,20.9235,19.9658
39,2,20.9235,20.9235,19.0765
39,3,19.9258,20.9235,19.0765
39,4,20.877,20.1265,19.0765
40,1,19.082,19.4006,20.0083
40,2,19.8774,20.0966,19.0956
40,3,19.0765,19.8872,19.3197
40,4,19.8163,20.4946,20.3365
41,1,19.0765,20.9235,20.9235
41,2,20.0868,20.9227,20.8181
41,3,19.1485,20.1261,20.1586
41,4,19.0765,19.9993,20.9235
42,1,19.0765,20.0592,19.0765
42,2,19.082,19.4039,20.0037
42,3,19.8527,20.1086,19.0765
42,4,19.0765,19.0765,19.0765
43,1,20.2486,19.9158,19.8315
43,2,20.9235,20.0279,20.9235
43,3,20.9235,20.6756,19.9685
43,4,20.0967,20.0803,20.9235
44,1,19.7048,19.0765,19.5833
44,2,19.0765,19.0765,19.0765
44,3,19.8279,20.0757,19.0765
44,4,20.4729,19.0765,19.0765
45,1,20.8909,19.2428,19.1165
45,2,19.8975,19.97,19.0791
45,3,20.2461,20.1424,19.968
45,4,20.9235,20.3532,19.776
