tetra,vertex,x,y,z
1,1,20.1843,21.3942,20.1598
1,2,20.9548,20.7659,20.2666
1,3,20.1024,20.6006,20.7626
1,4,20.691,21.3664,21.0214
2,1,21.4021,20.7137,18.5978
2,2,20.5879,20.7426,19.1777
2,3,21.4078,20.2633,19.4906
2,4,20.862,19.8847,18.7431
3,1,20.0562,21.4249,20.2537
3,2,19.7141,21.4249,21.1933
3,3,20.6989,21.4237,21.0197
3,4,20.1553,20.608,20.8219
4,1,18.6051,19.5578,21.4249
4,2,19.4732,19.0614,21.4249
4,3,19.006,19.2518,20.5614
4,4,19.4321,19.9971,21.0743
5,1,20.0294,19.9303,21.3139
5,2,19.5232,19.5014,20.5657
5,3,19.8555,20.4398,20.4712
5,4,19.1025,20.2367,21.0971
6,1,19.4589,20.2285,19.7339
6,2,18.8286,19.454,19.6813
6,3,19.6413,19.3987,20.2613
6,4,19.7359,19.3893,19.2658
7,1,21.1631,19.4572,21.4075
7,2,21.4249,20.2394,20.8421
7,3,20.5798,20.2689,21.3759
7,4,20.6466,19.6698,20.578
8,1,20.1855,20.6035,19.787
8,2,20.4934,21.41,20.2918
8,3,19.6155,21.4248,19.813
8,4,20.4692,21.4249,19.2922
9,1,21.2679,20.8007,20.1824
9,2,20.3499,20.5106,20.4528
9,3,20.4882,21.41,20.0381
9,4,20.5862,20.5833,19.4839
10,1,18.6482,19.5381,19.5829
10,2,18.6496,18.8286,18.8781
10,3,19.4378,18.9323,19.4848
10,4,18.5751,18.5751,19.8426
11,1,19.0174,20.5828,20.5277
11,2,19.4304,20.7394,21.4249
11,3,19.5274,21.4249,20.7033
11,4,18.6387,21.2787,21.1379
12,1,18.5756,18.5751,20.7634
12,2,19.4476,18.5751,20.2739
12,3,18.6015,18.7948,19.7882
12,4,18.9763,19.4381,20.4558
13,1,19.589,21.4249,19.8014
13,2,19.5963,21.2227,18.822
13,3,19.9643,20.5583,19.4725
13,4,20.454,21.4129,19.2997
14,1,20.3814,19.9167,19.0463
14,2,20.3499,20.442,19.8966
14,3,21.033,19.7213,19.7792
14,4,20.0684,19.4824,19.8909
15,1,20.1551,20.6066,20.8225
15,2,19.252,20.8805,20.4921
15,3,20.0575,21.4224,20.2525
15,4,19.7146,21.4249,21.1918
16,1,20.4305,21.4249,18.6808
16,2,21.4249,21.4249,18.5751
16,3,20.9393,20.5658,18.7363
16,4,21.0172,21.2414,19.4695
17,1,19.4423,20.9112,19.8388
17,2,18.8516,20.5011,20.5338
17,3,18.5751,20.4901,19.5729
17,4,18.5776,21.3504,20.0826
18,1,19.8938,19.4468,20.1157
18,2,20.7206,18.9041,20.2638
18,3,20.0117,18.5751,19.64
18,4,19.8435,18.588,20.6257
19,1,19.3952,19.4465,19.0497
19,2,19.1661,18.5888,19.5099
19,3,19.5212,18.5753,18.5753
19,4,18.5991,18.918,18.7548
20,1,20.7314,20.0081,20.4105
20,2,19.7912,19.6676,20.4248
20,3,20.234,19.9491,21.2761
20,4,20.5292,19.1144,20.8112
21,1,18.5751,21.3612,20.0762
21,2,19.3831,21.4025,20.6639
21,3,18.9708,20.5188,20.4421
21,4,19.4573,21.0347,19.737
22,1,18.5751,20.1399,18.731
22,2,19.437,19.8815,19.1673
22,3,18.5751,19.4936,19.4941
22,4,18.9423,19.2182,18.6056
23,1,20.4284,18.6351,19.9165
23,2,20.6631,19.5009,19.4746
23,3,19.9213,19.4664,20.1444
23,4,19.8053,19.04,19.2473
24,1,21.4218,18.8369,20.4597
24,2,20.5679,18.5751,20.9096
24,3,21.4249,18.5751,21.4249
24,4,21.0111,19.4407,21.1429
25,1,20.8718,21.047,20.605
25,2,20.7775,20.4824,21.4249
25,3,20.4412,21.4242,21.4249
25,4,21.4249,21.2446,21.4143
26,1,19.297,21.0505,20.3119
26,2,19.5947,20.1198,20.0991
26,3,20.1841,20.7228,20.6367
26,4,19.3412,20.3618,21.0357
27,1,19.4881,19.9866,21.175
27,2,19.3775,18.998,21.2764
27,3,19.0154,19.4612,20.4675
27,4,20.0033,19.363,20.5871
28,1,21.4249,19.0054,20.5836
28,2,20.5714,19.5089,20.7181
28,3,21.2786,19.526,21.4248
28,4,21.4249,20.0051,20.5594
29,1,21.1762,21.0211,20.3022
29,2,21.4249,20.2429,20.8789
29,3,21.4248,20.1476,19.8835
29,4,20.5598,20.2372,20.3773
30,1,20.6357,19.7016,20.6038
30,2,21.1592,19.4737,21.4248
30,3,20.5809,20.2894,21.411
30,4,20.1635,19.3809,21.4249
31,1,20.0753,20.9891,20.4905
31,2,20.5454,20.1116,20.3952
31,3,19.6587,20.2542,19.9553
31,4,20.4699,20.7262,19.61
32,1,19.0472,19.4652,20.4136
32,2,19.4388,18.9598,21.1825
32,3,18.6025,18.6322,20.7428
32,4,19.4764,18.5751,20.2602
33,1,18.594,21.2387,21.4249
33,2,18.5751,20.2389,21.4235
33,3,18.8738,20.7345,20.608
33,4,19.4504,20.7225,21.4249
34,1,19.8968,19.713,18.5751
34,2,19.6555,18.7425,18.5751
34,3,19.911,19.1942,19.4299
34,4,20.6032,19.0221,18.729
35,1,19.4744,20.1996,20.1074
35,2,20.2261,20.4219,19.4865
35,3,20.1144,20.9323,20.3392
35,4,19.4608,21.0568,19.5926
36,1,18.5785,18.7803,19.7813
36,2,19.3973,19.3001,20.025
36,3,18.5751,19.3684,20.5901
36,4,18.589,19.7747,19.6765
37,1,18.5751,20.4249,19.4679
