tetra,vertex,x,y,z
1,1,-0.528345,-0.560431,-16.9589
1,2,-0.039131,-0.31806,-17.7806
1,3,-0.0111975,0.289492,-16.9783
1,4,0.47107,-0.597476,-16.9647
2,1,0.766973,-0.0710209,-17.8871
2,2,0.660904,0.391231,-16.9997
2,3,0.47064,-0.594043,-17.0847
2,4,-0.133284,0.0807783,-17.5141
3,1,0.493864,0.590609,-18.1087
3,2,-0.360804,0.087556,-18.2058
3,3,0.411222,-0.0917266,-18.8361
3,4,-0.102923,0.763066,-18.8885
4,1,0.206352,0.741507,-18.1199
4,2,0.480197,0.591296,-17.167
4,3,-0.197167,-0.003016,-17.607
4,4,0.761258,-0.0515596,-17.892
5,1,0.0157479,0.166076,-18.0833
5,2,0.313401,-0.698514,-18.4834
5,3,-0.310403,-0.697915,-17.6994
5,4,0.641108,-0.420501,-17.5755
6,1,-0.444558,0.0311615,-18.0378
6,2,0.267633,-0.0539173,-18.7497
6,3,-0.519609,0.559382,-18.887
6,4,-0.637886,-0.432378,-18.8903
7,1,0.261536,0.706918,-18.2181
7,2,-0.0270488,-0.176586,-17.8325
7,3,-0.671118,0.371978,-18.3605
7,4,-0.38057,0.667567,-17.4494
8,1,0.760866,0.097003,-18.7811
8,2,-0.0949156,0.13723,-18.2706
8,3,0.680216,-0.357773,-17.8937
8,4,0.194584,-0.724297,-18.6931
9,1,-0.342084,-0.688156,-17.7184
9,2,-0.662318,-0.384383,-18.6217
9,3,0.00489836,0.154484,-18.1092
9,4,0.275891,-0.715514,-18.5126
10,1,-0.667241,0.376005,-17.8721
10,2,-0.769914,-0.00497346,-16.9594
10,3,-0.249427,-0.506818,-17.632
10,4,0.109662,0.353452,-17.2271
