tetra,vertex,x,y,z
1,1,20.4072,20.582,20.2136
1,2,19.6301,19.9276,19.3664
1,3,19.7324,20.056,20.2872
1,4,20.7488,19.7147,20.0013
2,1,20.5118,20.7431,19.1154
2,2,19.5846,21.0295,19.3965
2,3,20.1695,20.223,19.6688
2,4,19.9292,19.9976,18.7384
3,1,19.7239,20.0525,20.2837
3,2,19.9476,20.8729,20.9121
3,3,20.1098,21.2126,20.338
3,4,20.8699,20.5066,20.7637
4,1,19.8067,19.9559,20.1333
4,2,20.1697,19.8728,21.2457
4,3,19.307,19.1357,20.6079
4,4,19.4217,20.0043,21.1235
5,1,19.4616,21.0938,20.3322
5,2,20.1641,21.2237,19.7313
5,3,19.7393,20.0977,20.2803
5,4,19.9244,20.8163,20.9616
6,1,19.3314,19.1461,20.6484
6,2,19.6838,18.7859,19.8495
6,3,20.3307,18.8015,20.2256
6,4,19.8067,19.9559,20.1333
7,1,19.424,18.9725,19.5427
7,2,20.2719,19.7974,19.6838
7,3,19.6865,20.0352,20.0889
7,4,19.147,19.7354,19.1061
8,1,20.0038,20.4542,19.5958
8,2,19.2424,19.4752,19.1355
8,3,20.3259,19.686,19.7031
8,4,19.9289,19.9973,18.7384
9,1,21.1862,20.1114,19.579
9,2,20.7668,21.0023,20.0644
9,3,20.1756,20.2121,19.8726
9,4,20.5638,20.8057,19.2065
10,1,19.8068,19.9558,20.1333
10,2,20.2448,19.1217,20.8748
10,3,20.3307,18.8062,20.2492
10,4,20.8961,19.7543,20.8563
11,1,20.0418,20.866,20.9192
11,2,20.4652,19.8286,20.216
11,3,20.874,20.5028,20.7615
11,4,20.2796,19.8806,21.2265
12,1,20.4687,19.7906,20.0667
12,2,20.9493,20.558,20.6197
12,3,20.3158,19.925,21.2212
12,4,21.1651,19.6456,20.3371
13,1,19.4616,21.0938,20.3322
13,2,19.1394,20.8669,19.6766
13,3,19.7393,20.0977,20.2804
13,4,20.1642,21.2237,19.7313
14,1,21.1862,20.1114,19.579
14,2,20.4425,19.0581,19.2833
14,3,20.1757,20.212,19.8726
14,4,20.662,19.7952,18.9434
15,1,19.328,19.7575,21.0423
15,2,18.7378,19.95,19.9669
15,3,19.8496,20.3712,20.547
15,4,19.3185,20.7205,20.783
16,1,19.9289,19.9972,18.7384
16,2,20.1757,20.212,19.8726
16,3,20.6622,19.797,18.9431
16,4,20.4424,19.0581,19.2833
17,1,19.7972,20.3513,20.5197
17,2,18.7378,19.95,19.9669
17,3,19.3087,19.1241,20.5929
17,4,19.6624,19.7757,19.9741
18,1,18.7378,19.95,19.9669
18,2,19.3087,19.1241,20.5929
18,3,19.3574,19.766,21.0625
18,4,19.7972,20.3513,20.5197
19,1,20.5638,20.8056,19.2065
19,2,20.1756,20.2121,19.8726
19,3,21.1862,20.1114,19.579
19,4,20.665,19.7961,18.9451
20,1,20.3876,18.8539,20.2813
20,2,19.775,20.016,20.1252
20,3,20.1938,19.8292,19.7378
20,4,19.3827,18.9853,19.5687
21,1,20.4599,19.8414,20.2246
21,2,20.2887,19.8528,21.2213
21,3,19.5599,19.9793,21.1843
21,4,20.0418,20.866,20.9192
22,1,19.1394,20.8669,19.6766
22,2,20.0524,21.2266,19.701
22,3,19.7457,20.0881,20.2861
22,4,19.2066,20.4944,19.1499
23,1,21.1773,19.7599,20.3911
23,2,21.1182,20.5519,19.7957
23,3,20.2107,20.4623,19.9776
23,4,20.3016,19.6675,19.5945
24,1,20.9645,19.4718,19.3775
24,2,20.5534,18.9227,20.3602
24,3,21.2045,19.7076,20.2456
24,4,20.2167,19.7468,19.7899
25,1,20.0418,20.866,20.9192
25,2,19.5599,19.9793,21.1843
25,3,19.6987,19.9729,20.2223
25,4,20.4599,19.8414,20.2246
26,1,19.2178,20.9836,19.868
26,2,19.9309,20.8087,20.9684
26,3,19.719,20.0406,20.2169
26,4,19.064,20.5857,20.6144
27,1,19.3314,19.1461,20.6485
27,2,20.239,19.1383,20.8928
27,3,20.3307,18.8015,20.2256
27,4,19.8067,19.9559,20.1333
28,1,20.9405,19.4663,19.3464
28,2,20.3016,19.6675,19.5945
28,3,21.1773,19.7599,20.3911
28,4,21.1182,20.5519,19.7957
29,1,20.7322,20.8177,20.626
29,2,21.1773,19.7598,20.3912
29,3,21.1107,20.5637,19.7876
29,4,20.2264,20.4509,19.9843
30,1,20.8961,19.7543,20.8563
30,2,20.1939,19.8291,19.7378
30,3,20.4161,18.8547,20.3344
30,4,21.1795,19.6366,20.2709
31,1,20.3259,19.686,19.7031
31,2,19.2424,19.4752,19.1355
31,3,20.3882,19.1215,19.1788
31,4,19.9289,19.9973,18.7384
32,1,19.1597,19.8525,19.0679
32,2,19.7258,20.0509,20.1639
32,3,18.7412,19.9079,19.9396
32,4,19.1873,19.1661,19.5093
33,1,20.8961,19.7543,20.8563
33,2,20.1697,19.8729,21.2457
33,3,19.8068,19.9558,20.1333
33,4,20.2449,19.1218,20.8748
34,1,20.1994,18.9929,19.2634
34,2,20.5534,18.9227,20.3602
34,3,20.2077,19.769,19.7746
34,4,20.9676,19.4163,19.4345
35,1,19.2111,19.8533,19.0239
35,2,19.1886,20.5527,19.2045
35,3,19.7386,20.0591,20.2195
35,4,18.7418,19.9069,19.9305
36,1,19.8067,19.9559,20.1333
36,2,19.3314,19.1461,20.6485
36,3,20.1697,19.8728,21.2457
