tetra,vertex,x,y,z
1,1,0.0981709,0.342151,-1.6118
1,2,0.783794,0.351539,-0.850328
1,3,0.0918697,-0.333935,-0.887295
1,4,0.812225,-0.321257,-1.61594
2,1,-0.0699846,0.451344,1.27153
2,2,-0.341605,1.2825,1.70211
2,3,0.0317863,1.32684,0.748895
2,4,0.61426,1.17123,1.52367
3,1,0.56835,-0.206424,-0.0256812
3,2,0.494321,-0.0415531,0.964069
3,3,1.31573,0.174223,0.485822
3,4,1.05382,-0.806826,0.623464
4,1,1.32687,-0.0303994,1.70211
4,2,0.909761,-0.966358,1.70211
4,3,0.355036,-0.104801,1.70211
4,4,0.907304,-0.416612,0.897263
5,1,-1.26203,0.410854,-1.58799
5,2,-0.343002,-0.0414878,-1.61594
5,3,-0.55101,0.539372,-0.861399
5,4,-1.05848,-0.290277,-0.925874
6,1,-1.21379,-0.350583,0.212374
6,2,-0.262953,-0.233651,0.576015
6,3,-0.545901,-1.02437,-0.0111063
6,4,-0.410626,-0.119883,-0.380672
7,1,0.333854,1.28454,-0.357256
7,2,-0.0245964,0.4496,0.0408066
7,3,-0.632291,1.16693,-0.305006
7,4,-0.0849067,1.3245,0.54678
8,1,-1.04838,-0.813887,-1.61594
8,2,-0.657142,-1.15312,-0.770324
8,3,-0.186525,-1.26909,-1.61594
8,4,-0.232237,-0.336675,-1.22075
9,1,0.325474,-0.256658,-0.86597
9,2,0.297686,-0.460246,0.0868054
9,3,0.790112,-1.06641,-0.496357
9,4,1.16541,-0.135131,-0.291745
10,1,-1.2981,0.145973,1.10062
10,2,-0.445482,0.0935318,0.53468
10,3,-1.32615,0.0531851,0.119001
10,4,-1.03997,-0.717848,0.730237
11,1,-1.02022,-0.758849,0.845962
11,2,-0.350983,-0.253382,1.43471
11,3,-1.29948,-0.269939,1.70211
11,4,-0.719929,-1.115,1.70211
12,1,0.944803,0.932127,0.358992
12,2,0.320553,0.273511,0.714715
12,3,1.10473,-0.00393889,0.116313
12,4,1.28146,0.345484,1.06324
13,1,-0.429467,-0.254466,1.45728
13,2,-1.25813,0.172383,1.08087
13,3,-0.452487,-0.0775207,0.499076
13,4,-1.08492,-0.764502,0.857078
14,1,0.941005,0.93596,0.36384
14,2,1.08952,0.0306246,-0.0844061
14,3,0.183338,0.508916,-0.0761304
14,4,0.986983,0.838739,-0.619611
15,1,-0.611673,-0.115675,0.304972
15,2,-0.28943,0.197544,-0.579484
15,3,-1.06774,0.649858,-0.0899493
15,4,-0.0952819,0.762023,0.191015
16,1,0.183338,0.508916,-0.07613
16,2,0.458611,0.051449,-0.891574
16,3,0.986983,0.838739,-0.61961
16,4,1.08952,0.0306256,-0.0844073
17,1,0.155321,-0.451047,-0.29187
17,2,0.347962,-1.28079,0.181848
17,3,0.851246,-1.01828,-0.671259
17,4,-0.0925571,-1.32399,-0.742315
18,1,-0.0921489,0.390104,0.0823469
18,2,0.559537,0.198282,0.83256
18,3,-0.285857,-0.310509,0.73167
18,4,0.505275,-0.442333,0.0939183
19,1,-0.3692,-1.02876,-0.712248
19,2,0.316292,-0.389201,-0.298653
19,3,0.635142,-1.16538,-0.794519
19,4,0.225267,-0.411849,-1.27441
20,1,-1.28059,-0.348729,-0.791498
20,2,-1.04838,-0.813887,-1.61594
20,3,-0.65701,-1.15319,-0.770083
20,4,-0.309201,-0.310739,-1.11549
21,1,-0.443345,1.0264,-1.61594
21,2,0.358336,0.388196,-1.61594
21,3,0.401501,1.26503,-1.19251
21,4,-0.200852,0.544845,-0.782026
22,1,1.15414,-0.34359,-1.26819
22,2,0.766758,0.451451,-0.750657
22,3,1.2006,0.565757,-1.61594
22,4,0.317836,0.135641,-1.61594
23,1,-0.0721853,0.359962,0.708366
23,2,-0.870336,1.00201,0.735339
23,3,0.0554853,1.32606,0.689488
23,4,-0.234546,0.941025,1.53662
24,1,0.270205,-1.1418,-0.745018
24,2,-0.236049,-0.387546,-1.21915
24,3,-0.221713,-1.30857,-1.56976
24,4,-0.702398,-1.12611,-0.683395
25,1,-1.08491,0.764511,1.70211
25,2,-0.337389,0.314347,1.26787
25,3,-0.28212,1.29689,1.55345
25,4,-0.854525,1.01522,0.758874
26,1,-0.637767,-1.12882,-0.0275356
26,2,0.237458,-1.26133,0.405874
26,3,-0.258452,-0.377428,0.556867
26,4,0.0961392,-0.5641,-0.331625
27,1,0.102835,1.32323,-0.374186
27,2,0.187391,0.391768,-0.685068
