tetra,vertex,x,y,z
1,1,19.9056,20.1343,19.8233
1,2,20.1166,20.7006,19.0265
1,3,19.3458,20.9372,19.6181
1,4,19.2958,20.1294,19.0308
2,1,20.1757,20.147,19.9243
2,2,20.9573,20.2351,19.3068
2,3,20.9787,20.6722,20.206
2,4,20.3747,21.0265,19.492
3,1,19.4918,19.4747,20.9581
3,2,18.8712,19.6223,20.1879
3,3,19.8415,19.8471,20.0984
3,4,19.5522,18.8911,20.1482
4,1,19.494,20.0392,21.0929
4,2,20.4367,20.3711,21.06
4,3,19.6952,20.935,20.6965
4,4,19.9716,20.1023,20.2166
5,1,19.7764,19.9863,19.9106
5,2,19.1682,19.4699,19.3077
5,3,19.0813,20.4639,19.3732
5,4,18.8089,19.8864,20.1428
6,1,19.9407,19.9536,20.2292
6,2,19.1806,19.8465,20.8701
6,3,20.0382,20.26,21.176
6,4,20.0006,19.2826,20.9682
7,1,20.5228,18.9434,20.2498
7,2,20.0046,19.7589,19.9922
7,3,19.523,18.9241,20.2589
7,4,20.0145,18.9616,19.3888
8,1,19.9738,20.0442,19.7643
8,2,19.3122,20.1477,19.0216
8,3,20.2017,19.7268,18.8438
8,4,20.1413,20.7066,19.0342
9,1,19.8405,19.8893,18.8107
9,2,19.8596,19.9596,19.8081
9,3,19.2526,19.2999,19.3648
9,4,19.06,20.279,19.2996
10,1,20.127,19.8484,20.1381
10,2,21.0349,19.6423,20.5032
10,3,20.2213,19.4651,21.0569
10,4,20.4145,18.8979,20.2563
11,1,19.1496,20.7814,20.344
11,2,19.0395,20.4312,19.4139
11,3,19.7727,20.0807,19.9965
11,4,18.8208,19.8486,20.1967
12,1,18.9457,20.4959,20.3077
12,2,19.4974,20.1813,21.0801
12,3,19.0178,19.5183,20.5053
12,4,19.807,20.0149,20.1439
13,1,19.3495,20.9377,19.6131
13,2,20.2817,21.1668,19.8932
13,3,20.1217,20.6974,19.0249
13,4,19.9812,20.213,19.8883
14,1,21.098,20.445,19.7798
14,2,21.0346,19.4487,19.7212
14,3,20.2121,19.9932,19.8853
14,4,20.6575,20.0175,18.9903
15,1,19.2321,20.8009,20.4701
15,2,19.94,20.2258,20.06
15,3,20.1977,21.0208,20.6092
15,4,19.7803,21.1487,19.7095
16,1,19.4139,19.4821,19.0833
16,2,19.9969,19.8668,19.7989
16,3,20.3371,19.7956,18.8613
16,4,20.208,18.9698,19.4104
17,1,19.3498,19.0004,20.1735
17,2,18.817,19.8466,20.1704
17,3,19.1645,19.4714,19.3111
17,4,19.7971,19.8722,19.9738
18,1,18.9459,20.4957,20.3087
18,2,19.4983,20.1808,21.0806
18,3,19.7495,21.0178,20.5945
18,4,19.8627,20.1288,20.1508
19,1,20.9568,20.2365,19.3067
19,2,20.1356,20.7565,19.0718
19,3,20.0983,20.0594,19.7878
19,4,20.2003,19.7881,18.8308
20,1,20.4145,18.8979,20.2565
20,2,19.4686,19.0612,20.537
20,3,20.2212,19.4652,21.057
20,4,20.0079,19.8042,20.1407
21,1,20.487,20.3083,21.0583
21,2,20.655,20.96,20.3186
21,3,20.068,20.1658,20.1615
21,4,19.753,20.9122,20.7476
22,1,20.1056,21.1155,20.4433
22,2,20.1091,20.215,20.0087
22,3,20.3574,21.0265,19.4797
22,4,20.9724,20.6857,20.1908
23,1,21.019,19.5472,19.5431
23,2,20.1191,19.8732,19.8329
23,3,20.2105,18.9765,19.3998
23,4,20.3376,19.8081,18.8592
24,1,21.0318,19.9012,20.6146
24,2,21.0965,20.449,19.7805
24,3,21.0366,19.4526,19.7209
24,4,20.2406,19.985,20.0088
25,1,19.908,19.794,19.9146
25,2,20.0745,19.013,19.3127
25,3,19.1519,19.3886,19.4008
25,4,19.5632,18.8888,20.1631
26,1,19.7648,21.1499,19.7269
26,2,19.848,20.1864,19.9815
26,3,19.0116,20.5178,19.545
26,4,19.2245,20.7845,20.4849
27,1,20.0016,19.4685,21.0815
27,2,20.102,19.9559,20.2141
27,3,20.4332,20.3704,21.0617
27,4,20.9074,19.5805,20.6729
28,1,20.9199,19.4008,19.5031
28,2,20.5239,18.9596,20.3084
28,3,21.1065,19.7652,20.4155
28,4,20.1939,19.8575,20.0173
29,1,20.4871,20.3086,21.0581
29,2,20.1744,20.1035,20.1307
29,3,21.1516,20.0925,20.3427
29,4,20.655,20.9601,20.3183
30,1,20.5385,18.9621,20.2915
30,2,20.0429,18.9429,19.4232
30,3,20.9212,19.4166,19.4871
30,4,20.1142,19.7964,19.9393
