tetra,vertex,x,y,z
1,1,0.291387,0.360552,0.339466
1,2,-0.171002,-0.211582,-0.337929
1,3,0.75015,0.132735,-0.519393
1,4,-0.027605,0.761302,-0.519393
2,1,0.309619,-0.696046,-0.205132
2,2,0.71727,-0.256644,0.595338
2,3,0.73355,0.205541,-0.291297
2,4,-0.129298,0.104,0.203863
3,1,-0.0445888,0.28856,0.114928
3,2,0.175596,-0.531521,-0.413267
3,3,-0.495676,-0.578488,0.326453
3,4,-0.716884,-0.0930909,-0.519393
4,1,-0.693155,0.316036,-0.0442065
4,2,-0.284065,0.706859,0.780359
4,3,0.0836463,-0.138127,0.392047
4,4,0.215955,0.730552,-0.0853293
5,1,0.516859,-0.559643,0.502723
5,2,0.759596,-0.0579332,1.333
5,3,-0.193798,-0.303788,1.15809
5,4,0.251173,0.399161,0.603228
6,1,-0.215811,-0.730595,0.715323
6,2,-0.164169,0.114804,0.183694
6,3,0.674752,-0.353628,0.460786
6,4,0.0843236,-0.757121,-0.238207
7,1,-0.467973,-0.601119,0.278027
7,2,0.168177,0.0581848,0.678807
7,3,-0.100009,-0.755209,1.19501
7,4,-0.761491,-0.0217749,1.03843
8,1,0.158317,0.0358334,0.659615
8,2,-0.761701,-0.0124409,1.04851
8,3,-0.61096,0.455051,0.177463
8,4,-0.536548,-0.540795,0.22989
9,1,0.31839,0.505349,0.519411
9,2,-0.12658,-0.197599,1.07427
9,3,0.728227,0.217955,1.38511
9,4,-0.116718,0.752808,1.38511
10,1,0.277154,0.128496,0.534255
10,2,-0.27557,-0.237396,1.283
10,3,-0.713019,0.268231,0.539377
10,4,-0.136736,0.749431,1.19994
