tetra,vertex,x,y,z
1,1,19.2891,19.4292,18.9846
1,2,19.4383,18.705,19.8525
1,3,18.8127,19.3007,19.6602
1,4,19.5164,19.8289,20.0279
2,1,20.3044,20.1728,19.7901
2,2,20.8807,21.1091,20.0923
2,3,20.6112,20.8921,19.0809
2,4,21.2619,20.5298,19.6242
3,1,19.3123,19.7991,21.2251
3,2,18.6889,19.6572,20.4214
3,3,19.606,20.0059,20.247
3,4,19.1848,19.0093,20.6067
4,1,19.6835,20.8027,21.1268
4,2,19.8427,20.2298,20.3209
4,3,20.4029,20.4109,21.2973
4,4,20.2601,21.2448,20.63
5,1,20.0991,18.8093,20.7659
5,2,19.8574,19.418,21.2865
5,3,19.1871,19.1511,20.7955
5,4,19.9395,19.8163,20.2556
6,1,20.118,20.1902,21.4015
6,2,19.8321,19.4132,21.2813
6,3,20.7998,19.7752,21.1507
6,4,20.0368,19.8737,20.3091
7,1,20.2835,19.6249,20.1626
7,2,19.4564,19.6522,20.0396
7,3,19.8705,18.5901,20.0226
7,4,20.1755,19.1659,19.3434
8,1,19.8906,21.2587,19.3535
8,2,20.6252,20.9282,19.1272
8,3,20.1908,20.2245,19.7281
8,4,20.8677,21.1191,19.9049
9,1,20.6252,20.9282,19.1272
9,2,20.1415,20.2282,19.6749
9,3,19.695,20.5759,18.7393
9,4,19.8906,21.2587,19.3535
10,1,20.1575,19.8825,20.3175
10,2,20.8852,19.0247,20.5036
10,3,20.9857,20.0361,21.0205
10,4,20.5048,19.367,21.1656
11,1,20.4175,20.5378,21.2453
11,2,19.8943,20.1793,20.4428
11,3,20.2907,21.1919,20.7134
11,4,20.828,20.7917,20.2123
12,1,20.0402,19.8725,20.3106
12,2,20.6224,20.6456,20.9135
12,3,20.1177,20.1903,21.4015
12,4,20.8293,19.7524,21.1248
13,1,19.3055,20.796,19.6439
13,2,20.1539,21.3248,20.1922
13,3,20.1302,20.3146,19.664
13,4,20.0175,20.4798,20.4764
14,1,21.1908,19.7662,19.2641
14,2,21.2074,20.5649,19.5128
14,3,20.328,20.0838,19.8571
14,4,21.3674,20.2614,20.2759
15,1,19.4999,21.1909,20.5881
15,2,19.1656,21.1344,19.8233
15,3,18.7593,20.5697,20.3875
