tetra,vertex,x,y,z
1,1,19.8742,19.8066,19.7215
1,2,20.2057,19.3319,20.0819
1,3,20.6681,19.3319,20.6671
1,4,20.5127,20.4791,20.6648
2,1,20.4939,20.4338,20.5498
2,2,20.15,20.0479,19.3323
2,3,20.6679,20.6622,19.333
2,4,19.8478,19.6824,19.6743
3,1,20.2057,19.3319,20.082
3,2,20.6681,19.3319,20.6681
3,3,19.8607,19.8021,19.7316
3,4,20.5049,20.4798,20.6674
4,1,20.5885,20.5551,20.1875
4,2,20.6681,20.1805,20.5098
4,3,19.8939,19.5837,19.6188
4,4,20.6674,19.3319,20.6618
5,1,19.83,19.7598,19.6846
5,2,20.6681,20.6666,19.3319
5,3,20.6681,20.6633,20.1653
5,4,20.4738,20.438,20.6202
6,1,20.6681,19.3319,20.6681
6,2,20.2221,20.5145,20.3242
6,3,19.8595,19.4254,19.6667
6,4,20.5684,19.9368,20.6597
7,1,20.6491,19.3633,20.6675
7,2,20.0049,20.4554,20.6677
7,3,19.7568,19.5681,19.719
7,4,19.7195,20.0444,20.0187
8,1,19.6165,20.1256,19.3319
8,2,19.5295,20.2222,19.8147
8,3,20.0233,20.6681,20.4677
8,4,20.6681,20.6681,19.3319
9,1,19.3319,20.6681,20.6547
9,2,20.1113,20.2339,19.678
9,3,20.2642,20.6681,20.4026
9,4,19.3319,20.1012,19.6547
10,1,19.8352,19.6764,20.6681
10,2,19.3319,19.7771,19.4489
10,3,19.3319,20.5574,20.5172
10,4,19.5849,19.3645,20.0044
11,1,19.996,20.4712,20.6681
11,2,20.6681,19.3319,20.6681
11,3,20.3905,20.164,20.6681
11,4,19.7658,19.5676,19.7297
12,1,20.0089,19.3319,19.917
12,2,19.782,19.9217,19.8828
12,3,20.6681,19.3319,20.6681
12,4,20.3199,20.3754,20.6681
13,1,19.3769,19.8461,19.6323
13,2,19.3319,20.6676,20.6681
13,3,19.9888,20.4497,20.6379
13,4,19.9742,19.7416,20.6681
14,1,20.6681,20.6681,19.3319
14,2,19.6164,20.1257,19.3319
14,3,19.5295,20.2222,19.8147
14,4,20.0233,20.6681,20.4677
15,1,19.3319,20.5986,20.5736
15,2,19.3319,19.8183,19.5053
15,3,19.9601,19.7619,20.6681
15,4,19.7099,19.4548,20.0269
16,1,20.1035,20.0586,19.3319
16,2,20.6681,20.6681,19.3319
16,3,19.7933,19.7224,19.632
16,4,20.4332,20.4091,20.5641
17,1,19.3319,20.6676,20.6681
17,2,19.3319,20.1686,19.8874
17,3,19.8794,19.8559,19.7785
17,4,20.383,20.3568,20.6681
18,1,20.6681,20.6681,20.2348
18,2,19.9351,19.9481,19.4017
18,3,20.6681,20.6681,19.3319
18,4,20.136,20.5905,20.5405
19,1,20.6679,20.6627,19.332
19,2,20.4861,20.4269,20.6204
19,3,20.668,20.6512,20.1706
19,4,19.869,19.7098,19.6963
20,1,19.8503,19.3325,19.635
20,2,20.6677,19.3326,20.66
20,3,20.6676,20.2663,20.0932
20,4,20.1734,20.0035,19.6327
21,1,19.3319,20.1095,19.904
21,2,19.3319,20.6676,20.6681
21,3,19.9043,19.8334,19.8159
21,4,20.383,20.3568,20.6681
22,1,19.3319,20.6681,20.6547
22,2,20.2642,20.6681,20.4027
22,3,19.3319,20.1012,19.6547
22,4,20.1113,20.2339,19.678
23,1,19.8689,19.7152,19.6973
23,2,20.6679,20.6639,19.332
23,3,20.668,20.6577,20.1693
23,4,20.4859,20.4327,20.6213
24,1,20.6681,20.3017,19.7755
24,2,20.4974,20.459,19.3319
24,3,20.6625,19.721,20.4171
24,4,19.768,19.37,19.508
25,1,20.6678,19.3377,20.6641
25,2,19.9425,19.7847,19.6527
25,3,20.5823,20.5108,20.5532
25,4,20.1912,19.3468,20.0619
26,1,20.3199,20.3754,20.6681
26,2,20.0089,19.3319,19.917
26,3,19.782,19.9217,19.8828
26,4,20.6681,19.3319,20.6681
27,1,19.3319,19.6446,19.8008
27,2,19.8423,19.6612,20.6681
27,3,19.3319,19.3319,20.6681
27,4,19.3319,20.6547,20.655
28,1,20.6681,20.6616,19.3321
28,2,19.9251,19.7726,19.5934
28,3,20.668,20.0957,20.4243
28,4,20.668,20.6434,20.2565
29,1,20.6681,20.6681,20.1553
29,2,20.4589,20.4366,20.6174
29,3,19.8295,19.7715,19.6627
29,4,20.6681,20.6681,19.3319
30,1,19.8076,19.5553,19.3833
30,2,20.6678,20.2686,20.0864
30,3,20.6405,20.5809,19.425
30,4,20.6477,19.7331,20.3884
31,1,20.667,19.749,20.3972
31,2,20.6675,20.6015,19.4396
31,3,20.0363,19.49,19.7685
31,4,19.8852,19.6906,19.3329
32,1,19.7011,19.3319,19.4749
32,2,20.1185,19.8589,20.6141
32,3,20.2721,19.3319,20.6681
32,4,19.3319,19.3319,20.6681
33,1,20.6678,20.6566,19.3319
33,2,20.6681,19.8404,20.2888
33,3,20.6122,19.6032,19.852
33,4,19.8442,19.6215,19.332
34,1,19.7396,19.3319,19.496
34,2,20.6681,19.3319,19.3319
34,3,20.5645,19.3319,20.5301
34,4,20.6681,19.8404,20.2891
35,1,20.1964,20.1639,19.7897
35,2,20.1992,20.6442,20.637
35,3,19.3319,20.1621,19.7622
35,4,19.3319,20.6681,20.6547
36,1,20.6681,19.3319,20.6681
36,2,19.8843,19.949,19.7994
36,3,20.383,20.3568,20.6681
36,4,20.0108,19.3319,19.9192
37,1,19.3319,20.1012,19.6547
37,2,20.2642,20.6681,20.4026
37,3,19.3319,20.6681,20.6547
37,4,20.1113,20.2339,19.678
38,1,19.5296,20.2222,19.8147
38,2,20.6681,20.6681,19.3319
38,3,19.6164,20.1257,19.3319
38,4,20.0233,20.6681,20.4677
39,1,20.0233,20.6681,20.4677
39,2,20.6681,20.6681,19.3319
39,3,20.411,20.6681,20.1519
39,4,19.4852,20.0812,19.4114
40,1,19.3319,20.1012,19.6547
40,2,19.3319,20.6681,20.6547
40,3,20.1113,20.2339,19.678
40,4,20.2642,20.6681,20.4027
41,1,19.3322,20.2335,19.9891
41,2,19.3327,20.6611,20.6584
41,3,20.4666,20.3286,20.6627
41,4,19.7665,19.8996,19.6676
42,1,20.2642,20.6681,20.4027
42,2,19.3319,20.1012,19.6547
