tetra,vertex,x,y,z
1,1,20.075,20.2075,20.5702
1,2,19.4298,19.4298,20.5702
1,3,20.4614,19.4298,19.7727
1,4,20.5702,19.4298,20.5702
2,1,20.5702,20.5702,19.5757
2,2,20.3899,19.8464,20.4648
2,3,19.4298,20.4775,19.8484
2,4,19.7269,20.5702,20.5702
3,1,19.9383,20.5702,19.4298
3,2,20.1272,19.9576,20.3695
3,3,19.4298,19.4298,19.4298
3,4,19.4298,20.5702,19.7379
4,1,20.0761,20.0971,20.3487
4,2,19.4298,20.3914,19.6896
4,3,19.4312,19.4312,19.4318
4,4,19.4298,19.4298,20.5702
5,1,20.5702,19.4298,19.4298
5,2,19.9315,20.516,19.4651
5,3,20.5702,20.5702,19.4298
5,4,20.5702,19.8706,20.4007
6,1,19.8334,19.7353,19.9736
6,2,20.5189,19.9443,20.3742
6,3,19.9315,20.516,19.4651
6,4,20.5702,19.4298,19.4298
7,1,19.4298,20.3914,19.6896
7,2,19.4298,19.4298,20.5702
7,3,20.1341,20.098,20.4543
7,4,19.4298,20.5702,20.5702
8,1,19.4298,19.4298,19.4298
8,2,19.8334,19.7353,19.9736
8,3,19.9383,20.5702,19.4298
8,4,20.5702,19.4298,19.4298
9,1,20.5702,20.5702,19.5757
9,2,20.5702,20.5702,20.5702
9,3,19.7269,20.5702,20.5702
9,4,20.5702,19.7269,20.5702
10,1,19.4298,19.4298,20.5702
10,2,19.4298,19.4298,19.4298
10,3,20.0121,20.031,20.4297
10,4,20.4614,19.4298,19.7727
