tetra,vertex,x,y,z
1,1,19.9769,19.9826,19.9033
1,2,19.7073,19.7309,18.8375
1,3,19.0186,19.9207,19.265
1,4,19.3775,19.0963,19.4473
2,1,19.9467,19.9289,19.8824
2,2,20.5925,21.0743,19.9329
2,3,20.3222,20.7747,19.1024
2,4,20.7294,20.1682,19.0257
3,1,18.9573,19.8388,20.6296
3,2,20.0141,20.1832,19.9837
3,3,18.7862,19.8151,20.0457
3,4,19.5232,19.0369,20.5956
4,1,20.0419,18.7778,19.8808
4,2,20.3039,19.1091,20.7897
4,3,19.5787,19.0963,20.718
4,4,19.9571,19.8958,19.9131
5,1,20.5304,20.9357,20.594
5,2,20.2631,20.0761,21.1978
5,3,20.0141,20.1833,19.9837
5,4,19.7671,20.6286,21.0297
6,1,19.7671,20.6286,21.0297
6,2,19.4866,19.7002,21.0753
6,3,20.2631,20.0761,21.1978
6,4,20.0141,20.1833,19.9837
7,1,20.8826,19.2013,19.6956
7,2,19.9411,19.9278,19.8821
7,3,19.9744,18.8021,19.7277
7,4,20.373,19.286,19.0723
8,1,19.4052,20.7179,19.1998
8,2,19.5941,19.9924,18.8403
8,3,19.9661,19.9536,19.8373
8,4,20.2904,20.8973,19.2125
9,1,19.9645,19.9343,19.8629
9,2,20.2356,20.8508,19.1454
9,3,19.7316,20.2304,18.8233
9,4,20.7294,20.1683,19.0257
10,1,19.9441,19.9258,19.8825
10,2,20.9776,19.2612,20.0895
10,3,21.1236,20.239,20.4359
10,4,20.8631,19.6295,20.7921
11,1,20.0141,20.1833,19.9837
11,2,19.5232,19.0369,20.5956
11,3,20.2631,20.0761,21.1978
11,4,19.4866,19.7002,21.0753
12,1,19.9632,19.8838,19.9332
12,2,20.1428,19.8814,21.2146
12,3,20.863,19.6295,20.7922
12,4,21.1234,20.2375,20.4371
13,1,19.5452,20.9936,20.5618
13,2,20.1362,21.2206,20.0347
13,3,19.1198,20.8535,19.9192
13,4,19.9543,19.9885,19.8235
14,1,21.1234,19.7163,19.5913
14,2,20.5918,20.0904,18.9271
14,3,19.9442,19.9276,19.8819
14,4,21.1066,20.4384,19.6953
15,1,20.5304,20.9357,20.5939
15,2,19.4764,20.4131,21.0319
15,3,20.0325,20.176,19.9487
15,4,19.6005,21.0137,20.5679
16,1,19.7169,19.4501,18.9384
16,2,19.9443,19.9276,19.8817
16,3,20.5918,20.0904,18.9271
16,4,20.5426,19.2788,19.1663
17,1,19.8174,19.6045,20.299
17,2,18.7862,19.8151,20.0457
17,3,19.3597,19.1156,19.4366
17,4,20.0318,20.1885,19.9828
18,1,19.7541,20.6003,21.0435
18,2,18.9538,19.8482,20.6262
18,3,19.4876,19.7064,21.0775
18,4,20.0141,20.1833,19.9836
19,1,19.9639,19.935,19.8603
19,2,19.7316,20.2304,18.8233
19,3,19.716,19.4495,18.9389
19,4,20.6811,20.1778,18.993
20,1,19.5809,19.0925,20.7144
20,2,19.9535,19.9432,19.9144
20,3,20.0419,18.7778,19.8808
20,4,19.3435,18.9836,19.7866
21,1,18.9024,20.5021,20.23
21,2,20.028,20.178,19.9575
21,3,19.4764,20.4131,21.0319
21,4,19.5989,21.0106,20.5722
22,1,20.1289,21.2214,20.0344
22,2,19.9584,19.9843,19.823
22,3,19.1198,20.8535,19.9192
22,4,19.7743,21.042,19.3894
23,1,21.1221,20.2435,20.4372
23,2,20.5925,21.0743,19.9329
23,3,19.9463,19.9281,19.8823
23,4,21.0709,20.5312,19.716
24,1,21.0709,20.5312,19.7161
24,2,21.1222,20.2434,20.4371
24,3,19.9448,19.9275,19.8822
24,4,21.1327,19.7513,19.5941
25,1,20.1775,19.8929,21.2111
25,2,19.9952,19.8659,20.5281
25,3,20.5304,20.9357,20.594
25,4,21.1232,20.2374,20.4379
26,1,20.0081,20.1813,19.987
26,2,18.9476,19.8367,20.6126
26,3,18.8251,19.8439,19.6761
26,4,18.9026,20.5021,20.2309
27,1,20.2938,19.1088,20.7932
27,2,20.1428,19.8813,21.2146
27,3,20.8631,19.6295,20.7921
27,4,19.9616,19.8836,19.9285
28,1,20.5918,20.0904,18.9271
28,2,20.5376,19.2633,19.1767
28,3,21.1235,19.7163,19.5913
28,4,19.9442,19.9276,19.8819
