tetra,vertex,x,y,z
1,1,20.6632,19.8528,20.2434
1,2,19.6188,20.0177,20.5369
1,3,20.1415,20.6107,19.72
1,4,20.1179,19.9338,19.3994
2,1,19.3368,20.5818,19.3368
2,2,20.0735,20.6436,19.8255
2,3,19.4241,19.6258,20.1295
2,4,20.1919,20.0536,19.3654
3,1,19.9165,20.6632,19.6927
3,2,19.3368,20.6632,20.6001
3,3,19.3368,19.6835,20.1233
3,4,19.3368,20.6632,19.3551
4,1,20.0661,20.1716,19.3368
4,2,19.3368,19.3368,19.3368
4,3,20.5818,19.3368,19.3368
4,4,19.5499,19.3368,20.0171
5,1,19.3368,19.3368,19.8261
5,2,19.3368,19.3368,20.6632
5,3,19.3368,20.1919,20.559
5,4,20.3246,19.4344,20.5775
6,1,20.5752,19.3368,20.6632
6,2,19.5457,20.0292,20.5608
6,3,20.6396,19.8558,20.1204
6,4,19.585,19.3368,19.9939
7,1,20.6632,20.6632,19.3368
7,2,20.6632,19.778,20.2122
7,3,20.6632,20.6632,20.5818
7,4,20.0216,20.5878,19.5175
8,1,20.6632,19.8635,20.1276
8,2,20.6632,19.3368,19.3715
8,3,20.6632,19.3368,20.6164
8,4,19.585,19.3368,19.9939
9,1,20.5753,19.4213,19.3368
9,2,19.9307,20.4865,19.3368
9,3,20.6632,20.6632,19.3368
9,4,20.6632,19.8635,20.1276
10,1,19.3368,19.3368,19.3368
10,2,19.3368,19.6835,20.1233
10,3,19.3368,20.5818,19.3368
10,4,20.0589,20.1633,19.3368
11,1,20.6632,19.8521,20.1112
11,2,19.585,19.3368,19.9939
11,3,20.0643,19.9424,19.4313
11,4,19.5301,20.0316,20.5523
12,1,19.585,19.3368,19.9939
12,2,20.6629,19.8519,20.1111
12,3,20.6265,19.3368,19.3368
12,4,20.2132,20.0198,19.3368
13,1,19.486,19.9489,20.6632
13,2,20.6632,19.5679,20.526
13,3,20.2184,20.4849,19.811
13,4,19.986,20.5116,20.6632
14,1,19.8668,20.6632,20.6632
14,2,20.6632,20.6632,20.6632
14,3,20.6585,19.7589,20.3385
14,4,20.1103,20.6632,19.6815
15,1,19.3368,20.6632,20.6632
15,2,19.3529,19.6215,20.0811
15,3,19.9149,20.6632,19.6952
15,4,19.9916,20.5177,20.6632
