tetra,vertex,x,y,z
1,1,20.556,20.1354,21.0533
1,2,19.958,20.09,20.2934
1,3,19.6532,20.4947,21.0533
1,4,20.3839,20.9938,20.4076
2,1,20.5196,20.1611,19.5838
2,2,19.8919,20.1682,18.9467
2,3,20.3804,21.0413,18.9467
2,4,19.798,20.9802,19.676
3,1,20.9912,18.9467,19.453
3,2,20.151,19.056,20.1475
3,3,21.0533,19.6713,20.0618
3,4,20.3305,19.8145,19.5548
4,1,19.0265,20.3183,20.2835
4,2,18.9467,21.0533,20.789
4,3,19.8248,21.0533,20.1341
4,4,18.9467,21.0533,19.6936
5,1,20.4888,20.9949,20.2734
5,2,20.9228,21.0533,21.0533
5,3,20.4843,20.2257,21.0533
5,4,19.8273,21.0533,21.0533
6,1,19.9091,18.9467,21.0533
6,2,20.996,18.9468,21.0531
6,3,20.2688,18.9467,20.2344
6,4,20.3143,19.7413,20.9871
7,1,20.255,19.7142,19.7199
7,2,20.8105,20.3611,20.4075
7,3,21.0533,19.5006,20.3846
7,4,21.0533,20.0126,19.4161
8,1,21.0533,20.0044,19.3843
8,2,21.0533,20.2384,20.2953
8,3,21.0533,21.0533,19.7003
8,4,20.2512,20.4654,19.971
9,1,20.9828,21.0122,19.7272
9,2,20.3299,20.9095,19.1246
9,3,20.0846,20.4876,20.0708
9,4,20.649,19.9764,19.6017
10,1,19.7195,19.9832,20.05
10,2,18.9467,19.8631,19.6161
10,3,18.9467,19.9663,20.7067
10,4,18.9467,20.731,19.9223
11,1,21.0533,18.9467,20.5861
11,2,20.1625,19.0366,20.1218
11,3,21.0533,18.9467,19.4907
11,4,21.0533,19.6713,20.0618
12,1,18.9467,21.0253,21.0533
12,2,18.9467,20.3812,20.2811
12,3,18.9467,19.9299,21.0533
12,4,19.7826,20.5857,20.9589
13,1,19.7743,21.0533,21.0533
13,2,19.6681,20.8993,19.974
13,3,19.8794,20.1452,20.4499
13,4,20.4782,21.0533,20.3204
14,1,20.2676,21.0533,19.2325
14,2,19.4265,21.0533,19.9343
14,3,20.007,20.3729,19.9309
14,4,20.4548,21.0533,20.3118
15,1,20.3648,20.0233,19.8138
15,2,19.6815,20.45,20.4353
15,3,19.7376,20.894,19.5935
15,4,19.4313,19.8983,19.6712
16,1,19.8445,19.4735,21.0533
16,2,19.8113,20.4318,21.0533
16,3,20.3246,19.948,20.3037
16,4,20.8112,19.9843,21.0533
17,1,18.9467,21.0533,21.0533
17,2,19.0447,20.3351,20.2801
17,3,19.8309,20.5964,20.9969
17,4,19.6786,21.0533,20.2432
18,1,18.9467,19.9164,19.5434
18,2,19.8089,19.3037,19.7218
18,3,18.9467,18.9467,19.6045
18,4,18.9771,19.2795,20.4342
19,1,20.5055,20.0421,19.8353
19,2,20.0467,20.012,18.9467
19,3,19.432,19.8984,19.6713
19,4,19.97,20.7791,19.648
20,1,21.0533,18.9467,19.3971
20,2,20.3001,19.702,19.6461
20,3,20.1813,18.9467,19.0257
20,4,20.2303,18.9467,20.12
