tetra,vertex,x,y,z
1,1,20.9474,20.9491,19.739
1,2,19.8786,20.43,20.0358
1,3,19.99,20.9491,20.5028
1,4,20.6053,20.8839,20.9109
2,1,20.1014,20.2552,19.1471
2,2,20.9491,19.8946,19.0509
2,3,20.9491,20.9491,19.0509
2,4,20.9491,20.896,19.756
3,1,19.0509,19.0509,19.0509
3,2,19.4568,20.0256,19.4554
3,3,19.934,19.0828,19.0509
3,4,19.2323,19.4815,19.9721
4,1,19.9699,20.9491,20.0744
4,2,19.1027,20.9491,20.9392
4,3,19.2798,20.1402,20.2128
4,4,20.0031,20.9491,20.7807
5,1,19.0509,20.9491,19.8963
5,2,20.023,20.9491,20.0333
5,3,19.0509,20.2545,19.7639
5,4,19.0509,20.9407,20.7783
6,1,20.0463,19.7274,20.8378
6,2,20.0069,19.0509,19.8455
6,3,19.0509,19.0509,20.611
6,4,19.6719,19.0509,20.9491
7,1,20.2407,20.3469,20.9491
7,2,19.9021,20.9491,20.7985
7,3,19.1743,20.9491,20.9491
7,4,19.3807,20.0649,20.1304
8,1,20.5735,20.7676,19.7868
8,2,19.9454,20.4421,19.9662
8,3,20.9491,20.9491,20.4294
8,4,20.9491,19.7702,20.1687
9,1,20.9491,20.814,19.6982
9,2,20.947,20.8511,20.4044
9,3,20.9491,19.6615,20.1128
9,4,20.3703,20.4671,19.3945
10,1,20.9491,19.5269,20.0661
10,2,19.9814,19.0725,20.1987
10,3,20.9491,19.0509,20.9491
10,4,20.7053,19.7151,20.9491
11,1,19.2763,19.468,19.9894
11,2,19.0509,19.0509,20.9491
11,3,20.013,19.6582,20.9491
11,4,19.0509,19.758,20.9491
12,1,19.4029,20.2833,20.1948
12,2,19.8424,20.8198,19.9821
12,3,20.1012,20.9491,20.9491
12,4,20.1172,19.9056,20.7494
13,1,20.12,20.9491,19.963
13,2,20.0169,20.9491,19.0509
13,3,19.971,20.1988,19.1079
13,4,20.9373,20.9491,19.0509
14,1,20.0603,19.6862,19.5435
14,2,19.9511,20.4748,19.9524
14,3,20.9491,19.7955,20.1583
14,4,20.5696,20.7735,19.7846
15,1,20.1296,20.9491,20.0484
15,2,19.2266,20.1715,19.7659
15,3,20.0438,20.9491,19.2891
15,4,19.0509,20.9491,19.8963
16,1,19.7185,19.0509,20.7957
16,2,20.0251,19.718,20.8918
16,3,20.4381,19.2727,19.8298
16,4,20.7312,19.7266,20.9289
17,1,19.0929,20.2622,20.4821
17,2,19.0509,20.2629,19.7763
17,3,19.0509,20.9491,20.7908
17,4,20.008,20.9384,20.0291
18,1,19.0509,20.0825,19.7836
18,2,19.9253,20.0199,20.6389
18,3,19.0509,19.4048,20.0413
18,4,19.0509,20.2782,20.7656
19,1,20.5693,19.6158,19.0509
19,2,19.5693,19.4916,19.747
19,3,20.7727,19.6399,19.9199
19,4,20.1373,19.056,19.0509
20,1,19.8359,19.5246,19.6209
20,2,20.7671,20.2302,19.2533
20,3,20.3758,19.5919,19.0509
20,4,20.9491,19.6615,20.1128
21,1,20.3447,19.6158,19.9309
21,2,20.7427,19.0509,19.7049
21,3,19.7072,19.0509,19.0509
21,4,19.5397,19.0509,19.9348
22,1,19.5118,20.1593,19.2584
22,2,19.0509,20.035,19.78
22,3,19.208,19.4216,20.1876
22,4,19.0509,19.0509,19.0509
23,1,19.7051,19.5853,19.2793
23,2,19.8618,19.5001,19.9636
23,3,19.6686,20.56,19.8254
23,4,20.6483,19.8499,20.0145
24,1,20.9491,19.4184,19.8933
24,2,19.9395,19.5393,20.576
24,3,20.8811,20.3065,20.7339
24,4,20.2501,19.6249,19.9355
25,1,20.9491,19.5058,19.9722
25,2,20.0624,19.6019,20.5628
25,3,20.9491,19.7251,20.9491
25,4,20.9491,20.4148,20.793
26,1,20.242,20.3467,20.9491
26,2,19.1485,20.4878,20.9491
26,3,19.489,19.6456,20.2848
26,4,20.0554,19.6647,20.9491
27,1,19.1477,19.5265,20.1519
27,2,19.1561,20.4688,20.9342
27,3,19.0509,19.758,20.9491
27,4,20.0689,19.6524,20.9491
28,1,20.3312,19.6436,19.9458
28,2,19.7248,19.0509,19.062
28,3,20.7513,19.0739,19.7297
28,4,20.9491,19.0802,19.0509
29,1,20.6866,20.0861,20.445
29,2,20.0813,19.7393,20.9491
29,3,19.8952,19.3378,19.8849
29,4,19.7137,20.2195,20.3126
30,1,20.9355,19.69,20.061
30,2,20.9491,20.0732,19.1767
30,3,20.2603,19.1813,19.1748
30,4,20.9491,19.0802,19.0509
31,1,19.788,20.3048,20.2743
31,2,19.1074,20.29,20.083
31,3,19.6455,19.3302,19.5463
31,4,19.6113,20.0112,19.0984
32,1,19.0509,19.2817,20.0252
32,2,19.9535,19.0509,19.8882
32,3,19.976,19.7039,20.7078
32,4,19.0509,19.1184,20.7132
33,1,20.2281,20.6471,20.4429
33,2,20.8909,19.6912,20.0594
33,3,19.9024,20.3893,19.8707
33,4,19.6739,19.6872,19.9217
34,1,19.3796,19.8351,20.1366
34,2,19.7372,19.0956,19.2282
34,3,19.0529,19.0509,19.7719
34,4,20.0482,19.4638,20.3541
35,1,19.8415,20.1819,20.3081
35,2,20.3674,20.7115,20.4553
35,3,20.832,20.5107,20.9491
35,4,20.8839,19.6759,20.0545
36,1,19.0509,20.9491,19.8963
36,2,19.2224,20.1484,19.7678
36,3,19.0509,20.9491,19.0509
36,4,20.0234,20.9491,19.3016
37,1,19.4307,19.8738,19.0509
37,2,19.0509,20.9491,19.0509
37,3,19.7674,20.4403,19.6631
37,4,20.0169,20.9491,19.0509
38,1,20.9491,20.814,19.6982
38,2,20.9491,19.6615,20.1128
38,3,20.9491,20.2358,19.2912
38,4,20.0955,20.0587,19.3295
39,1,20.7615,20.8441,20.9491
39,2,20.0265,20.9491,20.6793
39,3,19.9067,20.5103,20.138
39,4,20.1828,19.7647,20.9491
40,1,19.0509,19.7244,19.0509
40,2,19.0509,20.0429,19.7987
40,3,19.7217,20.4728,19.624
40,4,19.0509,20.9491,19.0509
41,1,19.5381,20.0708,19.0509
41,2,19.9582,20.8415,19.0509
41,3,20.0466,19.7143,19.5217
41,4,19.9081,20.6656,20.0555
42,1,19.9811,19.0722,20.1983
42,2,20.7049,19.7147,20.9487
42,3,20.9484,19.0509,20.9491
42,4,19.7237,19.0509,20.9491
43,1,20.7886,20.8946,20.9491
43,2,20.2098,19.8152,20.9491
43,3,19.9647,20.1852,20.3852
43,4,20.9261,19.6776,20.9491
44,1,20.0442,19.7548,19.498
44,2,19.0509,19.5954,19.0509
44,3,20.1603,19.0858,19.0509
44,4,20.0147,20.3019,19.0509
45,1,19.1777,19.8966,19.9749
45,2,19.8733,19.2568,19.721
45,3,19.6546,20.3366,20.2559
45,4,20.0513,19.7039,20.8113
46,1,20.0435,19.7164,19.5642
46,2,20.654,20.7631,19.7421
46,3,19.8898,20.8048,20.1044
46,4,20.0266,20.2025,19.0509
47,1,20.75,20.9054,20.3501
47,2,20.9491,19.7127,20.1559
47,3,20.1172,20.5535,20.0509
47,4,20.9491,20.5868,20.9491
48,1,19.9046,19.0509,20.1824
48,2,20.9491,19.0509,20.812
48,3,20.9491,19.0509,19.5872
48,4,20.9491,19.4836,20.1465
49,1,20.0266,20.2025,19.0509
49,2,20.12,20.9491,19.963
49,3,20.8208,20.789,19.7756
49,4,20.9373,20.9491,19.0509
50,1,20.2407,20.3469,20.9491
50,2,19.3777,20.0639,20.1275
50,3,19.1743,20.9491,20.9491
50,4,19.0509,20.2779,20.764
