tetra,vertex,x,y,z
1,1,0.323363,1.36471,0.576384
1,2,-0.423425,1.33706,-0.0493501
1,3,0.127263,0.510411,0.0874422
1,4,0.470835,1.32111,-0.436706
2,1,0.570855,-0.194455,-0.763402
2,2,0.471922,0.506683,-0.0778087
2,3,0.871535,-0.396545,0.195113
2,4,1.39075,0.18115,-0.393685
3,1,-0.386035,-0.798662,0.938278
3,2,0.511357,-0.395933,0.651058
3,3,0.215272,-0.341246,1.63052
3,4,-0.238593,0.164671,0.921793
4,1,-0.286595,0.243457,-1.84133
4,2,-0.52774,-0.570306,-1.36213
4,3,-0.844331,0.287785,-0.990035
4,4,-1.24561,-0.117507,-1.84133
5,1,-0.038172,1.14263,-1.43111
5,2,0.490839,0.269623,-1.52058
5,3,0.773224,0.932028,-0.8418
5,4,0.845655,1.11887,-1.84133
6,1,-1.36197,0.334713,-0.971624
6,2,-1.11457,0.851312,-1.82128
6,3,-0.426368,0.31327,-1.38897
6,4,-0.815854,1.14078,-0.926891
7,1,-0.59394,-0.361652,-1.26607
7,2,-0.203504,-0.628018,-0.413655
7,3,-1.20997,-0.534045,-0.46558
7,4,-0.574595,0.26917,-0.499367
8,1,-0.549459,-0.156216,1.27043
8,2,-1.08927,0.619729,0.874819
8,3,-1.35457,-0.363503,0.761377
8,4,-1.39753,0.11792,1.66492
9,1,0.745649,-1.18786,0.252461
9,2,0.091492,-1.23493,0.983291
9,3,1.05532,-0.923293,1.13796
9,4,0.409003,-0.340527,0.596981
10,1,-0.764408,1.17588,1.34447
10,2,0.173131,1.39177,1.55855
10,3,-0.122129,1.39717,0.577333
10,4,-0.0857803,0.543223,1.04579
11,1,-0.876929,0.699515,-0.390021
11,2,-0.0952869,0.551741,-0.971928
11,3,-0.340013,-0.172969,-0.367854
11,4,0.0499097,0.621771,0.040007
12,1,-0.498221,0.526104,-0.92094
12,2,-0.603572,-0.376686,-1.2729
12,3,-0.134154,0.260907,-1.84133
12,4,0.339314,-0.0529633,-1.03589
13,1,1.01551,-0.967336,0.971355
13,2,0.472961,-0.167031,0.63202
13,3,1.29969,-0.0715431,1.22984
13,4,1.36895,-0.304949,0.273982
14,1,-0.374374,1.35161,-0.00336701
14,2,0.424563,1.30409,0.636509
14,3,-0.429896,0.887565,0.851963
14,4,0.1186,0.50196,0.0770688
15,1,0.00781056,-1.40248,0.0192023
15,2,0.91766,-1.06062,0.343675
15,3,0.292381,-0.419982,-0.0418302
15,4,0.72727,-1.15542,-0.607517
16,1,-0.836637,0.833422,-0.333671
16,2,-0.768539,0.303921,0.490205
