tetra,vertex,x,y,z
1,1,19.0446,20.6184,20.3435
1,2,18.8667,19.9199,19.6503
1,3,19.8029,20.0936,19.9565
1,4,19.3259,20.7711,19.3965
2,1,19.3261,20.7712,19.3965
2,2,19.5466,19.9301,18.9033
2,3,18.8702,19.9154,19.6399
2,4,19.839,20.0442,19.853
3,1,20.1079,19.8117,20.0486
3,2,20.2482,19.1071,20.7445
3,3,21.0093,19.3932,20.1625
3,4,20.2565,18.8611,19.7755
4,1,19.1876,19.9334,20.8653
4,2,19.8576,19.883,20.1245
4,3,19.0459,19.2988,20.1058
4,4,19.7704,19.1265,20.7729
5,1,19.4805,20.303,21.0254
5,2,20.3612,19.8391,21.1211
5,3,20.3284,20.7927,20.8228
5,4,20.0123,20.0667,20.2119
6,1,19.3799,19.0872,20.4421
6,2,19.5424,19.0471,19.4561
6,3,20.2867,18.8501,20.0936
6,4,19.9437,19.7848,19.9993
7,1,20.175,20.1136,20.0769
7,2,21.1249,20.0422,20.3823
7,3,20.8211,20.851,19.8787
7,4,20.5086,20.699,20.8161
8,1,19.2823,20.7838,19.4674
8,2,19.8403,21.1597,20.2067
8,3,20.2592,20.9434,19.3248
8,4,19.9557,20.2061,19.9287
9,1,19.9228,20.4169,18.8894
9,2,20.0827,20.1176,19.8303
9,3,20.3837,21.0249,19.5358
9,4,20.851,20.2087,19.1966
10,1,20.051,19.8089,19.8981
10,2,19.6909,18.9306,19.5828
10,3,20.3977,19.4,19.054
10,4,20.6242,18.9902,19.9372
11,1,20.127,19.9754,21.1817
11,2,19.9331,19.9336,20.2015
11,3,19.7535,19.1388,20.7815
11,4,19.1807,19.9548,20.8601
12,1,20.3598,19.8256,21.1195
12,2,20.1249,20.0565,20.1751
12,3,20.3306,20.7826,20.8315
12,4,21.0611,20.1839,20.5035
13,1,19.3016,20.7957,19.4593
13,2,20.2822,20.9383,19.3268
13,3,19.8143,20.1987,18.8427
13,4,19.9569,20.138,19.8309
14,1,21.1071,19.5733,19.9261
14,2,20.8531,20.2112,19.1995
14,3,20.2145,20.0239,19.946
14,4,21.0459,20.5523,20.1195
15,1,19.0314,19.5628,20.5328
15,2,19.7789,19.9863,20.0208
15,3,18.9428,20.5035,20.2049
15,4,18.9278,19.7438,19.555
16,1,20.448,20.3509,18.9563
16,2,20.0177,19.9796,19.7791
16,3,20.283,19.368,19.0337
16,4,19.514,19.9962,18.9151
17,1,19.7823,20.5422,21.0353
17,2,19.74,21.1365,20.2325
17,3,20.0104,20.1789,20.1318
17,4,20.6254,20.8281,20.5799
18,1,19.8438,19.8442,19.9717
18,2,19.5607,19.0625,19.4159
18,3,18.8733,19.684,19.7906
18,4,19.3763,19.0698,20.3986
19,1,20.1629,20.1273,19.9177
19,2,20.3832,21.0253,19.5362
19,3,20.8509,20.2093,19.1966
19,4,21.0468,20.5515,20.1152
20,1,20.1041,19.9208,20.1799
20,2,20.0032,19.6984,21.1499
20,3,20.5847,19.133,20.5654
20,4,20.8703,20.06,20.8076
21,1,19.7835,20.5347,21.0394
21,2,19.0,20.4864,20.4202
21,3,19.8944,20.1539,20.1212
21,4,19.7394,21.1347,20.2404
22,1,19.0508,20.5814,20.4174
22,2,19.8384,21.1598,20.2047
22,3,19.8693,20.18,20.0062
22,4,19.2812,20.7815,19.4654
23,1,20.2826,19.3669,19.0344
23,2,20.448,20.3496,18.9558
23,3,21.0596,19.7824,19.5073
23,4,20.1275,19.9642,19.8212
24,1,20.2101,19.9488,20.0522
24,2,21.1514,20.2864,20.0741
24,3,20.8241,19.6716,20.7914
24,4,20.9695,19.3254,19.8649
25,1,19.4418,19.1076,19.4476
25,2,19.5664,19.9315,18.8952
25,3,18.8771,19.9146,19.6193
25,4,19.8492,19.9253,19.8546
26,1,19.4814,20.3106,21.0236
26,2,19.0295,19.5661,20.5321
26,3,19.8182,20.0273,20.1254
26,4,18.9439,20.5063,20.2035
27,1,19.9895,19.8053,20.1072
27,2,19.3765,19.09,20.4431
27,3,20.2824,18.8492,20.0955
27,4,20.1939,19.3339,20.9654
28,1,20.6242,18.9901,19.9396
28,2,21.1114,19.8049,19.6259
28,3,20.3985,19.3986,19.0551
28,4,20.1523,19.8713,19.9014
29,1,19.7776,21.1398,20.254
29,2,20.6571,20.7994,20.5852
29,3,20.5297,20.991,19.6121
29,4,20.0687,20.2091,20.0324
30,1,20.3446,19.3346,19.0771
30,2,19.4415,19.1107,19.4429
30,3,19.5682,19.9372,18.8942
30,4,19.9541,19.8846,19.8154
