tetra,vertex,x,y,z
1,1,20.4439,19.6855,19.4732
1,2,19.4732,20.5268,19.4732
1,3,20.5268,20.5268,19.4732
1,4,20.5268,20.5268,20.1681
2,1,20.5216,19.4945,20.5219
2,2,19.7116,19.4932,20.5222
2,3,20.5224,19.8501,19.7007
2,4,20.5211,20.4663,20.5222
3,1,19.4946,20.4701,19.4817
3,2,19.4828,19.5286,19.4845
3,3,19.9753,20.455,20.1646
3,4,20.3801,19.7171,19.481
4,1,19.4732,19.4765,19.6822
4,2,19.4732,20.4443,20.5268
4,3,19.4732,19.4732,20.5268
4,4,20.1635,20.306,20.0899
5,1,20.5268,20.5268,20.5268
5,2,19.7597,19.571,20.5268
5,3,19.8453,19.608,19.9426
5,4,20.5268,19.7411,19.5106
6,1,19.4732,19.4732,20.5268
6,2,20.5268,19.4732,20.5268
6,3,20.5268,19.7723,19.8557
6,4,19.792,19.4732,19.4732
7,1,20.0585,20.5268,20.3307
7,2,19.4732,20.5268,19.4732
7,3,19.5252,19.5363,19.7105
7,4,19.4732,20.5268,20.5268
8,1,20.192,20.5226,20.5268
8,2,19.4732,20.5268,19.4732
8,3,20.4896,19.745,19.5486
8,4,20.5268,20.3837,20.0593
9,1,20.4939,19.7034,19.4791
9,2,20.1758,20.3207,20.135
9,3,19.4732,19.4747,20.1577
9,4,19.4732,19.4732,19.4732
10,1,20.5182,20.5207,20.5268
10,2,19.4732,20.5268,20.5268
10,3,20.4706,20.0202,19.8955
10,4,19.4732,19.7737,20.5268
