tetra,vertex,x,y,z
1,1,20.7836,20.5455,20.9847
1,2,20.6573,21.3346,20.3833
1,3,20.4869,21.4217,21.364
1,4,21.4215,21.3159,21.0306
2,1,20.3456,21.4213,18.5785
2,2,19.3796,21.1585,18.5783
2,3,19.8256,21.4217,19.4331
2,4,20.0626,20.5567,18.9927
3,1,19.3834,20.4585,20.0338
3,2,19.3946,20.2369,21.0082
3,3,20.0929,20.8424,20.6275
3,4,20.0992,19.8672,20.4038
4,1,18.5783,19.7681,21.4217
4,2,19.4405,19.2657,21.3433
4,3,18.7887,19.2669,20.5832
4,4,18.5783,18.7672,21.4217
5,1,20.5266,19.9447,21.4217
5,2,21.1619,19.2166,21.1733
5,3,21.3958,20.1751,20.9893
5,4,20.6761,19.7263,20.4595
6,1,20.5212,19.9347,21.4197
6,2,19.8393,20.0691,20.7005
6,3,20.8052,19.9813,20.4613
6,4,20.2974,19.1863,20.7931
7,1,20.6499,20.8289,21.4195
7,2,21.2412,20.0225,21.4216
7,3,20.2464,19.9147,21.4216
7,4,20.7124,20.2522,20.6043
8,1,20.066,21.4212,19.8075
8,2,20.117,20.6073,20.3846
8,3,20.6416,21.4215,20.6257
8,4,19.6442,21.4217,20.7169
9,1,20.4982,21.2275,20.1565
9,2,21.3985,21.0627,19.7518
9,3,20.6558,21.4216,19.1889
9,4,20.6255,20.4756,19.5074
10,1,19.9462,19.4293,20.5325
10,2,19.4219,18.5784,20.5187
10,3,20.3808,18.5783,20.2386
10,4,20.1424,18.71,21.2006
11,1,18.5787,19.3799,20.7795
11,2,18.5783,20.1401,20.1298
11,3,18.5807,20.3212,21.113
11,4,19.3967,19.9471,20.6727
12,1,18.9235,18.5785,21.4176
12,2,19.4159,19.3991,21.1268
12,3,19.9234,18.5893,21.4216
12,4,19.429,18.5792,20.5539
13,1,20.5767,21.4203,20.0413
13,2,19.7611,21.4217,19.4631
13,3,20.336,20.6046,19.5149
13,4,20.6688,21.4217,19.0449
14,1,21.2288,20.1506,18.8346
14,2,20.4298,20.7475,18.7441
14,3,20.4105,19.9826,19.386
