tetra,vertex,x,y,z
1,1,20.6197,20.2134,19.9411
1,2,19.3797,19.788,20.0575
1,3,19.8937,20.4405,20.4772
1,4,20.1057,19.5609,19.5214
2,1,20.6217,20.2043,19.9315
2,2,20.0932,19.5566,19.5228
2,3,19.3777,19.7968,20.0673
2,4,19.9063,20.4446,20.476
3,1,19.3741,19.9082,20.1813
3,2,20.6265,20.0903,19.8203
3,3,20.0591,20.4793,20.447
3,4,19.9415,19.5192,19.5545
4,1,20.6156,20.2291,19.9608
4,2,19.8703,20.4307,20.4803
4,3,19.3848,19.7699,20.0403
4,4,20.1302,19.5682,19.5208
5,1,20.6137,20.2349,19.9656
5,2,19.8628,20.4289,20.4799
5,3,20.1369,19.5718,19.5195
5,4,19.386,19.7658,20.0337
6,1,19.3848,19.7701,20.041
6,2,20.1296,19.5678,19.521
6,3,20.6159,20.2284,19.9605
6,4,19.871,20.4308,20.4804
7,1,19.3945,19.7425,20.0094
7,2,20.606,20.2563,19.9919
7,3,19.831,20.415,20.4819
7,4,20.1696,19.5838,19.5194
8,1,19.9343,20.4533,20.4724
8,2,20.0651,19.5479,19.5263
8,3,19.3741,19.817,20.0886
8,4,20.6253,20.1842,19.9102
9,1,19.6869,20.3404,20.4681
9,2,20.5454,20.3517,20.1091
9,3,20.3125,19.6609,19.5306
9,4,19.454,19.6497,19.8896
10,1,20.608,20.2511,19.9837
10,2,19.3916,19.7498,20.0153
10,3,19.8395,20.4198,20.4807
10,4,20.1601,19.5812,19.5184
11,1,19.8631,20.428,20.4807
11,2,19.3864,19.7649,20.0347
11,3,20.6141,20.2341,19.9664
11,4,20.1373,19.5709,19.5204
12,1,19.3865,19.7645,20.0342
12,2,19.8625,20.4278,20.4807
12,3,20.1379,19.5712,19.5203
12,4,20.6139,20.2345,19.9669
13,1,20.6086,20.2498,19.9841
13,2,19.3918,19.7492,20.0169
13,3,20.1599,19.5799,19.5194
13,4,19.8406,20.4191,20.4816
14,1,19.9641,20.4614,20.4678
14,2,20.6277,20.1625,19.888
14,3,20.0355,19.5396,19.5311
14,4,19.3718,19.8386,20.111
15,1,20.6155,20.2294,19.9612
15,2,20.1307,19.5684,19.5208
15,3,19.385,19.7695,20.0399
15,4,19.8698,20.4305,20.4803
16,1,19.382,19.7792,20.048
16,2,19.8814,20.436,20.4783
16,3,20.6175,20.222,19.9507
16,4,20.1181,19.5652,19.5204
17,1,20.6169,20.2246,19.9556
17,2,20.1236,19.566,19.5211
17,3,19.3834,19.7746,20.0452
17,4,19.8768,20.4333,20.4797
18,1,20.1225,19.5653,19.5214
18,2,20.6172,20.2236,19.9549
18,3,19.3833,19.7752,20.0463
18,4,19.878,20.4335,20.4798
19,1,20.1061,19.5609,19.5215
19,2,19.8934,20.4402,20.4773
19,3,20.6197,20.2135,19.9415
19,4,19.3798,19.7876,20.0574
20,1,19.3853,19.7683,20.0386
20,2,20.1324,19.569,19.5207
20,3,20.6152,20.2306,19.9626
20,4,19.8681,20.4299,20.4805
21,1,20.6169,20.2248,19.9562
21,2,19.8763,20.4329,20.4799
21,3,20.1242,19.5659,19.5213
21,4,19.3836,19.774,20.045
22,1,20.1291,20.4879,20.4222
22,2,19.8703,19.5136,19.5762
22,3,19.3841,19.9647,20.2291
22,4,20.6152,20.0368,19.7694
23,1,20.619,20.2164,19.9446
23,2,19.3805,19.7847,20.0542
23,3,20.1102,19.5623,19.5211
23,4,19.8894,20.4388,20.4777
24,1,19.3818,19.7803,20.0507
24,2,19.8842,20.4364,20.4788
24,3,20.6182,20.2196,19.9493
24,4,20.1158,19.5636,19.5213
25,1,19.8076,20.4062,20.4806
25,2,20.5986,20.2731,20.0088
25,3,19.4008,19.7283,19.9897
25,4,20.1918,19.5952,19.5179
26,1,19.881,20.4347,20.4794
26,2,19.3826,19.7775,20.0485
26,3,20.1194,19.5644,19.5215
26,4,20.6178,20.2216,19.9524
27,1,19.885,20.4358,20.4794
27,2,20.6186,20.2186,19.9497
27,3,19.382,19.7799,20.0518
27,4,20.1157,19.5627,19.5221
28,1,19.3846,19.7704,20.0396
28,2,20.13,19.5688,19.5202
28,3,20.6154,20.2297,19.9603
28,4,19.87,20.4312,20.4797
29,1,20.6042,20.2606,19.9943
29,2,19.3953,19.7406,20.0044
29,3,20.1736,19.587,19.518
29,4,19.8259,20.4142,20.4808
30,1,19.3789,19.7915,20.0619
30,2,20.1005,19.5588,19.5222
30,3,20.6207,20.2093,19.9372
30,4,19.8992,20.442,20.4769
31,1,20.6159,20.2277,19.9574
31,2,19.3837,19.7732,20.0418
31,3,20.1265,19.568,19.52
31,4,19.8732,20.4328,20.4791
32,1,19.3829,19.7763,20.0472
32,2,19.8793,20.4342,20.4795
32,3,20.6174,20.2228,19.9537
32,4,20.1211,19.565,19.5213
33,1,19.3979,19.7346,20.0004
33,2,20.181,19.5886,19.5194
33,3,19.8196,20.4099,20.4821
33,4,20.6028,20.2639,20.0011
34,1,20.1114,19.5621,19.5216
34,2,19.3809,19.7835,20.054
34,3,19.8886,20.438,20.4783
34,4,20.619,20.2166,19.9459
35,1,19.4705,19.633,19.8659
35,2,20.5288,20.3685,20.1326
35,3,20.3397,19.6792,19.5366
35,4,19.6596,20.3223,20.4618
36,1,19.3814,19.7815,20.0512
36,2,19.8852,20.4371,20.4783
36,3,20.1146,19.5636,19.521
36,4,20.6183,20.2192,19.9482
37,1,19.926,20.4494,20.4749
37,2,20.6249,20.1894,19.9182
37,3,20.0746,19.5492,19.5264
37,4,19.3757,19.8093,20.0832
38,1,20.5726,20.3179,20.0642
38,2,19.74,20.3722,20.4764
38,3,20.2594,19.6292,19.5223
38,4,19.4268,19.6834,19.9345
39,1,20.6238,20.1937,19.9199
39,2,19.9213,20.4495,20.4741
39,3,19.3756,19.8077,20.0787
39,4,20.0781,19.5519,19.5245
40,1,19.3826,19.7774,20.0478
40,2,20.1198,19.5648,19.5211
40,3,19.8804,20.4348,20.4792
40,4,20.6175,20.2222,19.9525
41,1,20.6103,20.245,19.9771
41,2,19.8482,20.4231,20.4806
41,3,19.3895,19.7555,20.0224
41,4,20.1515,19.5775,19.5189
42,1,20.4297,19.7509,19.5684
42,2,19.5696,20.2506,20.4301
42,3,20.4587,20.4205,20.2139
42,4,19.5407,19.581,19.7845
43,1,20.1656,19.582,19.5196
43,2,19.8351,20.4165,20.482
43,3,19.3935,19.7451,20.0127
43,4,20.6072,20.2534,19.9888
44,1,19.3789,19.7919,20.0624
44,2,20.6208,20.2088,19.9368
44,3,20.0999,19.5586,19.5223
44,4,19.8998,20.4422,20.4769
45,1,20.1972,19.5976,19.5181
45,2,19.4025,19.7247,19.9854
45,3,20.5969,20.2767,20.0132
45,4,19.8022,20.4037,20.4805
46,1,19.8811,20.4352,20.479
46,2,20.1189,19.5646,19.5211
46,3,20.6177,20.2218,19.9518
46,4,19.3824,19.7781,20.0483
47,1,20.5688,20.3232,20.0709
47,2,20.2675,19.6338,19.5232
47,3,19.4306,19.6782,19.9277
47,4,19.7319,20.3677,20.4753
48,1,20.6199,20.2135,19.944
48,2,20.1084,19.5602,19.5227
48,3,19.8922,20.4384,20.4787
48,4,19.3807,19.7851,20.0573
49,1,20.1198,19.565,19.521
49,2,20.6175,20.2224,19.9524
49,3,19.8803,20.4349,20.4791
49,4,19.3826,19.7775,20.0477
50,1,20.6208,20.2086,19.9358
50,2,20.0989,19.5587,19.522
50,3,19.9005,20.4428,20.4765
50,4,19.3786,19.7929,20.0627
51,1,20.1213,19.5652,19.5211
51,2,19.879,20.4342,20.4794
51,3,19.3829,19.7763,20.0468
51,4,20.6173,20.2232,19.9537
52,1,20.1201,19.5648,19.5213
52,2,20.6176,20.2223,19.9528
52,3,19.3827,19.7771,20.0478
52,4,19.8802,20.4346,20.4794
53,1,20.6179,20.2209,19.9514
53,2,19.3824,19.7784,20.0492
53,3,19.882,20.4352,20.4792
53,4,20.1182,19.5641,19.5215
54,1,19.3849,19.7691,20.0374
54,2,20.1322,19.5701,19.5197
54,3,20.6147,20.2317,19.9618
54,4,19.8675,20.4307,20.4795
55,1,19.7935,20.3998,20.4802
55,2,20.5939,20.2826,20.0201
55,3,20.2058,19.6018,19.5183
55,4,19.4054,19.7189,19.9784
56,1,20.6084,20.2503,19.9844
56,2,19.8399,20.419,20.4815
56,3,19.3919,19.749,20.0163
56,4,20.1604,19.5803,19.5192
57,1,19.7588,19.5153,19.6259
57,2,19.4186,20.0553,20.3032
57,3,20.2405,20.4862,20.3725
57,4,20.5807,19.9463,19.6952
58,1,20.6174,20.2228,19.9533
58,2,20.1207,19.5651,19.5212
58,3,19.3828,19.7767,20.0472
58,4,19.8795,20.4344,20.4793
59,1,19.3877,19.761,20.0308
59,2,20.613,20.2375,19.9707
59,3,20.1426,19.5727,19.5203
59,4,19.858,20.4258,20.4812
60,1,19.6396,19.5383,19.7
60,2,20.5154,19.8432,19.6221
60,3,20.3598,20.4631,20.2985
60,4,19.484,20.1583,20.3764
61,1,19.8621,20.4286,20.4799
61,2,20.6136,20.2354,19.9661
61,3,20.1376,19.5721,19.5194
61,4,19.3861,19.7653,20.0332
62,1,20.1194,19.5641,19.5218
62,2,19.8812,20.4345,20.4797
62,3,19.3827,19.7773,20.0489
62,4,20.6179,20.2213,19.9525
63,1,19.3814,19.7818,20.052
63,2,20.1139,19.563,19.5214
63,3,19.886,20.4371,20.4785
63,4,20.6185,20.2184,19.9478
64,1,19.3741,19.8205,20.0952
64,2,19.9417,20.454,20.4728
64,3,20.059,19.5445,19.5288
64,4,20.6266,20.178,19.9064
65,1,20.6177,20.2217,19.9518
65,2,20.1189,19.5646,19.5212
65,3,19.8812,20.4352,20.4791
65,4,19.3824,19.7781,20.0484
66,1,19.3874,19.7615,20.0286
66,2,20.1432,19.5744,19.519
66,3,19.8563,20.4265,20.48
66,4,20.6122,20.2395,19.9704
67,1,20.6152,20.2301,19.9607
67,2,19.3847,19.7701,20.0391
67,3,20.1305,19.5691,19.5201
67,4,19.8694,20.4311,20.4797
68,1,19.3756,19.8087,20.0812
68,2,20.076,19.5505,19.5255
68,3,20.6244,20.1913,19.9188
68,4,19.924,20.4495,20.4745
69,1,19.8943,20.4397,20.478
69,2,20.1058,19.5599,19.5224
69,3,19.3801,19.7872,20.0587
69,4,20.6201,20.2123,19.9418
70,1,20.1137,19.5632,19.5212
70,2,20.6185,20.2185,19.9475
70,3,19.8861,20.4373,20.4783
70,4,19.3813,19.782,20.0519
71,1,19.3881,19.7594,20.027
71,2,20.6117,20.2409,19.9727
71,3,19.854,20.4252,20.4805
71,4,20.1459,19.5751,19.5192
72,1,20.6239,20.0777,19.8059
72,2,19.9226,19.5183,19.5584
72,3,19.3754,19.9237,20.1927
72,4,20.0768,20.4831,20.4401
73,1,19.6542,20.3166,20.4617
73,2,19.4751,19.6278,19.8622
73,3,20.3464,19.6819,19.5397
73,4,20.5255,20.3707,20.1393
74,1,20.6226,20.2011,19.9296
74,2,20.0901,19.5547,19.524
74,3,19.9101,20.445,20.4764
74,4,19.3776,19.7985,20.0708
75,1,20.6176,20.2218,19.9512
75,2,20.1184,19.5648,19.5208
75,3,19.8814,20.4356,20.4787
75,4,19.3822,19.7786,20.0483
76,1,20.1302,19.5691,19.52
76,2,19.3846,19.7703,20.0392
76,3,19.8696,20.4312,20.4796
76,4,20.6153,20.23,19.9604
77,1,19.3847,19.7704,20.0411
77,2,19.8712,20.4309,20.4803
77,3,20.6159,20.2283,19.9603
77,4,20.1293,19.5677,19.521
78,1,19.3843,19.7712,20.0396
78,2,20.1293,19.5691,19.5198
78,3,20.6153,20.2297,19.9595
78,4,19.8703,20.4318,20.4793
79,1,19.3873,19.762,20.0305
79,2,20.1419,19.5732,19.5197
79,3,19.8582,20.4266,20.4805
79,4,20.6128,20.2378,19.9697
80,1,20.6232,20.198,19.926
80,2,19.9146,20.4466,20.4757
80,3,20.0854,19.5534,19.5243
80,4,19.3769,19.8019,20.074
81,1,19.3745,19.9113,20.1841
81,2,20.6261,20.0873,19.8174
81,3,19.9375,19.5187,19.5556
81,4,20.0632,20.4799,20.4458
82,1,19.382,19.7798,20.0506
82,2,20.1164,19.5635,19.5215
82,3,19.8838,20.436,20.479
82,4,20.6182,20.2197,19.9499
83,1,19.3909,19.7519,20.0199
83,2,19.8443,20.4207,20.4815
83,3,20.1561,19.5784,19.5195
83,4,20.6096,20.2472,19.9811
84,1,20.6179,20.2209,19.9513
84,2,19.3823,19.7785,20.0493
84,3,20.1181,19.5641,19.5214
84,4,19.8821,20.4353,20.4792
85,1,20.5599,20.3342,20.0886
85,2,19.4407,19.6643,19.913
85,3,19.7132,20.355,20.474
85,4,20.2875,19.6435,19.5275
86,1,20.6197,20.2135,19.9416
86,2,19.8933,20.4401,20.4774
86,3,19.3799,19.7875,20.0574
86,4,20.1062,19.5609,19.5216
87,1,19.8519,20.4236,20.4813
87,2,19.389,19.757,20.0259
87,3,20.1486,19.5752,19.5199
87,4,20.6115,20.2418,19.9753
88,1,20.1599,19.5796,19.5197
88,2,20.6087,20.2494,19.9843
88,3,19.8408,20.4189,20.4819
