tetra,vertex,x,y,z
1,1,-0.460237,-0.883924,0.583594
1,2,-0.0481385,-0.0875024,0.141123
1,3,-0.841808,-0.534114,-0.27207
1,4,0.0464801,-0.993437,-0.271492
2,1,-0.991425,-0.0333559,0.582297
2,2,-0.459986,-0.880584,0.583003
2,3,-0.843659,-0.531777,-0.271931
2,4,-0.0823931,-0.0537815,0.165865
3,1,0.521445,-0.840083,0.628855
3,2,-0.478547,-0.841717,0.627568
3,3,0.0206572,-0.0898846,0.197057
3,4,0.0225435,-0.997089,-0.223659
4,1,-0.100434,-0.00273646,0.140711
4,2,-0.996114,-0.0323971,0.584416
4,3,-0.878818,0.470107,-0.272123
4,4,-0.844701,-0.529294,-0.270187
5,1,-0.331523,-0.939256,0.585319
5,2,0.0988598,-0.991962,1.48635
5,3,-0.0206019,-0.104868,1.04056
5,4,0.64703,-0.758097,0.683317
6,1,0.11628,0.0248596,1.11735
6,2,0.105935,0.00370695,0.117732
6,3,0.465935,-0.775624,0.630581
6,4,-0.515524,-0.583209,0.636642
7,1,-0.563216,-0.626278,0.624962
7,2,0.0435124,-0.0549029,0.0722491
7,3,0.0815223,-0.00483409,1.07019
7,4,-0.709672,0.362033,0.580995
8,1,0.122754,-0.989841,1.53154
8,2,-0.00484158,-0.112042,1.99328
8,3,0.86634,-0.321503,1.54917
8,4,0.0517482,-0.14879,0.995452
9,1,-0.316061,-0.944808,0.625617
9,2,-0.801588,-0.592414,1.4257
9,3,0.117633,-0.973202,1.52615
9,4,-0.0126797,-0.0974379,1.06138
10,1,0.115814,-0.990616,1.53584
10,2,-0.00505678,-0.110639,1.99487
10,3,0.872442,-0.337768,1.57249
10,4,0.579915,-0.811382,2.40332
11,1,0.49728,-0.864209,0.579461
11,2,0.0257766,-0.115032,0.113857
11,3,0.86704,-0.492968,-0.27216
11,4,0.902112,0.0502795,0.566515
12,1,0.11518,-0.0094578,0.130668
12,2,0.479347,-0.800435,0.622324
12,3,0.987591,0.0607946,0.614332
12,4,0.134176,-0.0113617,1.13049
13,1,0.531093,-0.706126,2.40598
13,2,-0.450768,-0.889748,2.36049
13,3,-0.0723954,-0.0798085,1.91253
13,4,0.115036,-0.989579,1.54192
14,1,-0.461581,-0.88178,2.32897
14,2,-0.0741809,-0.0763126,1.88055
14,3,0.121765,-0.989799,1.52404
14,4,-0.795049,-0.601882,1.42869
15,1,-0.484908,0.84997,0.564952
15,2,-0.0547825,0.0638081,0.12115
15,3,-0.879081,0.471003,-0.272173
15,4,-0.934924,-0.0429434,0.583811
16,1,-0.337907,-0.938051,0.652704
16,2,-0.815458,-0.572607,1.45171
16,3,-0.980705,-0.179332,0.547254
16,4,-0.103503,-0.0315845,1.00404
17,1,0.995724,0.0400332,0.591153
17,2,0.859828,-0.476993,-0.254037
17,3,0.849314,0.522772,-0.272205
17,4,0.0960689,0.0226608,0.154804
18,1,0.0553862,-0.190781,2.40301
18,2,0.622073,0.549393,2.04106
18,3,0.130724,-0.0561385,1.41499
18,4,0.912886,-0.401359,1.93359
19,1,-0.427502,-0.8771,2.38432
19,2,-0.779286,-0.622156,1.48358
19,3,-0.0651811,-0.0714198,1.91574
19,4,-0.995498,-0.060504,2.28228
20,1,0.954194,-0.28742,1.61328
20,2,0.415841,-0.906327,1.04139
20,3,0.97703,-0.19524,0.617785
20,4,0.151656,0.05448,1.1243
21,1,0.440818,0.892111,0.61644
21,2,0.872777,0.481531,-0.186552
21,3,0.987637,0.0603295,0.713145
21,4,0.100037,0.0247009,0.253948
22,1,0.0357701,-0.90534,2.38288
22,2,-0.521367,-0.850139,3.21155
22,3,-0.0964758,-0.0252152,2.83877
22,4,-0.857871,-0.457408,2.35566
23,1,0.0435685,-0.99646,2.35035
23,2,-0.440142,-0.653466,3.15559
23,3,0.541654,-0.83746,3.20288
23,4,0.203446,-0.062378,2.66924
24,1,-0.917503,0.390112,1.41749
24,2,-0.0936121,-0.0559531,1.06778
24,3,-0.798584,-0.596806,1.52657
24,4,-0.97446,-0.211468,0.620723
25,1,0.0392977,-0.832158,2.4228
25,2,-0.10538,0.0475185,2.87581
25,3,-0.844782,-0.370697,2.34815
25,4,-0.0446363,0.0026699,1.87872
26,1,-0.66614,-0.514868,1.45839
26,2,-0.995687,-0.0577794,2.28447
26,3,-0.781829,0.478371,1.46802
26,4,-0.0449957,0.0557398,1.99575
27,1,-0.233088,-0.536765,3.16566
27,2,-0.220477,0.461972,3.21207
27,3,0.638905,-0.0492124,3.21169
27,4,0.0836428,-0.00359684,2.3811
28,1,0.0640513,0.110333,1.08161
28,2,0.870869,0.483994,1.53919
28,3,0.977277,-0.198074,0.815669
28,4,0.676743,0.728437,0.589097
29,1,0.35912,-0.915142,2.88689
29,2,0.762817,-0.6425,2.01363
29,3,0.98754,-0.13831,2.84752
29,4,0.073733,-0.0628191,2.44844
30,1,0.868106,-0.369861,1.90295
30,2,0.0861417,-0.0288737,1.38114
30,3,0.792397,0.605379,1.69538
30,4,0.99544,-0.0468196,0.965109
31,1,-0.0386756,0.0928817,0.15261
31,2,-0.865958,0.494653,-0.239833
