tetra,vertex,x,y,z
1,1,-0.338797,0.105975,-47.5521
1,2,0.457983,-0.49642,-47.4975
1,3,0.284629,0.0294116,-48.3305
1,4,0.580077,0.496078,-47.4975
2,1,0.761355,-0.0540269,-49.3049
2,2,-0.101229,0.122923,-48.831
2,3,0.559973,-0.518664,-48.4425
2,4,0.0551217,-0.761278,-49.271
3,1,0.159298,-0.746462,-49.0491
3,2,-0.714546,-0.268338,-49.1386
3,3,0.0410757,0.159263,-48.6424
3,4,-0.431034,-0.629914,-48.2502
4,1,0.0400974,-0.226362,-48.3615
4,2,-0.7605,0.0649828,-48.8849
4,3,-0.739563,0.188755,-47.8927
4,4,-0.153039,0.74777,-48.479
5,1,-0.164326,-0.138075,-48.1731
5,2,-0.327937,0.689233,-47.6357
5,3,0.603401,0.44449,-47.906
5,4,-0.0497715,0.761646,-48.5936
6,1,0.751013,-0.136243,-48.0343
6,2,0.28542,0.698549,-48.3282
6,3,-0.0911237,-0.195793,-48.5701
6,4,0.753149,0.1239,-49.0
7,1,-0.714218,-0.269214,-48.4003
7,2,0.183038,-0.0468004,-48.0192
7,3,-0.455245,-0.612646,-47.4975
7,4,-0.641688,0.361221,-47.6274
8,1,0.160712,0.746159,-49.3064
8,2,0.357537,-0.124432,-48.8554
8,3,0.275647,0.71176,-48.3135
8,4,-0.535831,0.309422,-48.7368
9,1,0.278334,-0.0782386,-49.3816
9,2,-0.419374,0.637737,-49.4057
9,3,-0.690719,-0.324791,-49.4057
9,4,-0.299383,0.0846849,-48.5816
10,1,0.136351,0.15371,-48.2638
10,2,-0.551594,-0.527568,-48.0147
10,3,0.39949,-0.650378,-47.7306
10,4,0.148321,-0.748721,-48.6938
