tetra,vertex,x,y,z
1,1,19.1863,20.0806,19.6654
1,2,19.1863,19.1863,19.1863
1,3,19.8439,19.1863,20.3121
1,4,19.9046,19.9509,19.6234
2,1,20.8137,20.0604,20.8137
2,2,20.4901,20.8137,20.8137
2,3,20.3921,20.1849,20.0462
2,4,19.5921,20.0573,20.8137
3,1,20.6394,20.06,20.8137
3,2,19.6241,20.0574,20.8137
3,3,19.8571,19.3525,20.1624
3,4,19.8001,20.1964,19.9545
4,1,20.8137,20.4051,19.9457
4,2,19.985,19.7446,19.1863
4,3,20.1681,19.5947,20.4283
4,4,19.8344,20.158,19.9955
5,1,19.1863,20.8137,20.8137
5,2,20.0908,20.3024,20.1522
5,3,19.5793,20.0388,20.8125
5,4,19.1972,19.9545,19.8331
6,1,20.7913,20.3186,19.9781
6,2,20.8137,19.8487,19.4025
6,3,20.0423,19.2522,20.0204
6,4,20.8137,19.1863,20.5256
7,1,20.1219,19.6343,20.3235
7,2,20.4901,19.1863,19.1863
7,3,19.546,19.7804,19.1863
7,4,19.7195,19.1863,20.0991
8,1,20.6081,20.0291,20.8126
8,2,20.7494,20.2557,19.982
8,3,20.8137,19.1863,20.5256
8,4,19.9978,19.1911,20.0219
9,1,19.1863,19.7366,19.1863
9,2,19.1863,20.8137,19.1863
9,3,19.1863,20.6861,20.0798
9,4,19.9209,20.8137,19.1863
10,1,20.8053,20.3625,20.0047
10,2,20.0651,19.7462,19.1863
10,3,20.8137,19.6596,19.1863
10,4,20.8137,20.8137,19.1863
11,1,19.9802,19.1863,20.0087
11,2,20.8137,19.1863,20.8137
11,3,19.6186,19.1863,20.8137
11,4,20.6956,19.9212,20.8137
12,1,19.9969,20.1987,19.9868
12,2,20.0833,19.7722,19.1863
12,3,19.2306,19.8016,19.1863
12,4,19.9209,20.8137,19.1863
13,1,20.0833,19.7722,19.1863
13,2,20.8137,20.4057,19.9467
13,3,19.9969,20.1987,19.9868
13,4,19.9209,20.8137,19.1863
14,1,19.2173,20.8137,20.0974
14,2,19.9209,20.8137,19.1863
14,3,20.3067,20.1731,20.1035
14,4,20.1397,20.8137,20.4716
15,1,19.8439,19.1863,20.3121
15,2,19.1863,20.0109,19.6281
15,3,19.1863,19.1863,20.4901
15,4,19.1863,19.1863,19.1863
16,1,19.1863,20.8137,20.8137
16,2,20.4901,20.8137,20.8137
16,3,19.5757,20.0436,20.8137
16,4,20.1444,20.2788,20.1095
17,1,20.8137,20.8137,19.5099
17,2,20.8137,19.9237,20.4627
17,3,20.2044,20.8137,20.3594
17,4,20.8137,20.8137,20.8137
18,1,19.2198,20.8137,20.0942
18,2,20.3304,20.1338,20.1598
18,3,19.9209,20.8137,19.1863
18,4,19.1863,20.257,19.8856
19,1,20.8137,19.6596,19.1863
19,2,19.9944,19.7544,19.1863
19,3,20.7961,20.3688,20.0107
19,4,20.1439,19.6146,20.2638
20,1,19.6871,19.9159,20.8137
20,2,19.1863,20.4901,20.8137
20,3,19.1863,19.9126,19.7309
20,4,19.1863,19.1863,20.8137
21,1,19.9209,20.8137,19.1863
21,2,20.1379,20.8137,20.461
21,3,20.3133,20.1622,20.1192
21,4,20.8137,20.8137,19.4293
22,1,19.1863,19.9126,19.7309
22,2,19.6907,19.9252,20.8077
22,3,19.8439,19.1863,20.3121
22,4,19.1863,19.1863,20.8137
23,1,19.1863,19.9542,19.777
23,2,19.8439,19.1863,20.3121
23,3,19.6241,20.0574,20.8137
23,4,19.9078,19.9906,19.5876
24,1,20.1384,19.6142,20.2726
24,2,20.8137,19.6596,19.1863
24,3,19.5286,19.7913,19.1863
24,4,20.4901,19.1863,19.1863
25,1,19.9943,19.1863,20.0223
25,2,20.8137,19.1863,19.1932
25,3,20.8137,19.1863,20.497
25,4,20.8137,19.8481,19.4035
26,1,20.4901,19.1863,19.1863
26,2,19.546,19.7804,19.1863
26,3,19.7195,19.1863,20.0991
26,4,19.1863,19.1863,19.1863
27,1,20.3967,20.5581,20.4019
27,2,19.1863,20.8137,20.8137
27,3,19.1863,20.8137,20.0848
27,4,19.3783,19.9717,19.837
28,1,20.0833,19.7722,19.1863
28,2,19.9209,20.8137,19.1863
28,3,20.8137,20.8137,19.1863
28,4,20.8137,20.4057,19.9467
29,1,19.9802,19.1863,20.0087
29,2,19.6186,19.1863,20.8137
29,3,20.6956,19.9212,20.8137
29,4,19.7004,20.0576,20.8137
30,1,19.1863,19.7366,19.1863
30,2,20.0285,20.2169,20.0179
30,3,19.9209,20.8137,19.1863
30,4,19.1863,20.2477,19.8983
