tetra,vertex,x,y,z
1,1,0.320891,0.0402822,0.763421
1,2,-0.878357,0.245279,1.23223
1,3,-0.86076,0.301273,0.27805
1,4,-0.404567,0.309439,1.49945
2,1,0.274372,0.170762,1.49945
2,2,-0.466785,0.0389956,1.30902
2,3,0.273862,-0.488809,0.374744
2,4,0.823161,-0.0541408,1.47444
3,1,0.0975512,0.596374,1.31747
3,2,-0.317776,0.854805,0.446254
3,3,-0.855523,0.315838,0.473103
3,4,-0.822559,0.393788,1.49945
4,1,-0.0234967,-0.34823,-0.490202
4,2,0.819499,0.105719,-1.37524
4,3,-0.0256845,-0.840813,-1.67481
4,4,0.493627,-0.519363,-1.67481
5,1,0.396127,0.604591,1.49945
5,2,0.589894,0.199045,0.778121
5,3,-0.318217,0.854641,0.43776
5,4,-0.261269,0.873733,1.49945
6,1,0.837909,0.2554,-1.67481
6,2,0.600517,-0.238205,-1.67481
6,3,0.213443,-0.131806,-0.597723
6,4,-0.315767,-0.352081,-1.67481
7,1,0.263383,-0.873099,-1.3304
7,2,-0.360029,-0.553528,-0.230746
7,3,-0.222919,-0.796706,-0.884392
7,4,0.619372,0.178164,-0.683958
8,1,0.160407,0.897743,-0.591764
8,2,-0.282649,0.749891,-1.05572
8,3,-0.0997794,-0.321979,-0.336235
8,4,-0.851644,0.325595,-1.18202
9,1,-0.557038,-0.722067,0.0110283
9,2,0.394673,0.0464759,0.432643
9,3,-0.831002,0.261594,0.821802
9,4,-0.850431,-0.329302,0.524881
10,1,-0.0984379,0.704761,-1.62232
10,2,0.891841,0.190506,-0.94787
10,3,0.834741,0.367261,-1.4693
10,4,-0.00706299,-0.0587116,-0.569348
11,1,0.187621,0.583505,0.0787226
11,2,0.293858,0.18173,0.435501
11,3,0.847959,-0.267563,-0.655877
11,4,0.13557,-0.696331,-0.164813
12,1,-0.560796,0.719153,-1.67481
12,2,-0.112078,0.0470631,-0.651605
12,3,0.612057,0.405784,-1.67481
12,4,-0.562631,0.594558,-1.14145
13,1,0.792299,-0.451592,0.346862
13,2,-0.31213,-0.318404,0.597243
13,3,0.908173,0.0830302,0.374286
13,4,0.403165,-0.818004,-0.361779
14,1,-0.908074,0.0841073,0.748741
14,2,-0.727714,0.247512,1.48914
14,3,0.0721661,-0.361603,1.48391
14,4,-0.177669,-0.24623,0.415053
15,1,-0.178038,-0.894414,-0.0444777
15,2,0.343282,-0.844885,1.14958
15,3,0.630352,-0.659037,-0.108614
15,4,-0.472257,-0.780158,0.576648
16,1,-0.80767,0.423484,-1.67481
16,2,-0.887496,-0.11839,-1.67481
16,3,0.318823,0.364105,-1.67481
16,4,0.0609395,-0.190835,-0.921068
17,1,0.489951,0.769169,1.49945
17,2,0.893357,0.183267,1.49945
17,3,-0.111321,0.886302,1.05632
17,4,0.653639,0.0309743,0.437249
18,1,-0.20597,0.888397,-0.747212
18,2,-0.470508,0.781214,0.496833
18,3,-0.90375,-0.122099,-0.337629
18,4,-0.631592,0.226293,0.292242
19,1,0.499729,-0.762852,-1.18567
19,2,0.617182,0.176794,-0.682669
19,3,-0.362188,-0.555075,-0.229677
19,4,-0.00614413,-0.91194,-1.0378
20,1,-0.724538,0.553822,-1.67481
20,2,-0.783016,0.212133,-1.23665
20,3,-0.192917,0.0414771,-0.600155
20,4,0.421567,0.451091,-1.67469
21,1,-0.464402,0.784859,0.472736
21,2,-0.903354,-0.124999,-0.351569
21,3,-0.85367,0.320814,0.20112
21,4,-0.246722,0.877953,-0.809429
22,1,-0.884763,-0.221059,-0.444265
22,2,-0.118985,-0.904166,-1.2486
22,3,-0.196535,-0.467049,-0.367307
22,4,-0.869982,-0.273503,-1.46686
23,1,-0.251188,0.0516399,-0.643215
23,2,-0.783399,0.226461,-1.27913
23,3,0.263344,-0.127522,-0.587011
23,4,0.438267,0.452218,-1.67481
24,1,0.842419,0.34929,0.414784
24,2,0.854991,0.128975,1.45899
24,3,0.634699,-0.592464,1.29225
24,4,0.308978,-0.553182,0.491242
25,1,-0.742845,0.00547931,-0.254782
25,2,0.0709918,0.909194,-0.724856
25,3,-0.617959,0.670672,-1.20526
25,4,0.0370505,0.805097,-0.0859327
26,1,0.758121,0.294163,0.513288
26,2,0.805171,-0.341858,-0.20036
26,3,0.413721,0.797165,-0.43313
26,4,0.261255,0.392028,0.72197
27,1,-0.616885,-0.362567,0.401501
27,2,-0.0264721,-0.76037,1.49382
27,3,-0.787821,0.298079,1.49945
27,4,-0.106545,-0.218561,1.49945
28,1,-0.44362,-0.749503,0.147765
28,2,0.212241,0.368971,0.0104225
28,3,0.0356562,-0.911264,-0.162254
28,4,0.546464,-0.673874,-0.697229
29,1,-0.828626,0.380857,-1.62667
29,2,-0.631035,-0.144179,-0.449688
29,3,0.097744,-0.161608,-0.88669
29,4,0.26528,0.180421,-1.33921
30,1,-0.0965248,0.906838,-1.32221
30,2,0.685593,0.601361,-1.31988
30,3,-0.611626,0.676452,-1.21225
30,4,-0.0431835,-0.104318,-0.500793
31,1,0.61903,-0.669683,0.571207
31,2,-0.638326,-0.361552,0.415926
31,3,0.2172,-0.85426,1.26758
31,4,0.567854,-0.666516,0.0258896
32,1,-0.87381,0.261016,-1.29851
32,2,-0.362119,-0.035917,-1.27145
32,3,0.20646,-0.238749,-0.76629
32,4,-0.884801,-0.22091,-0.0913682
33,1,-0.0731029,0.879668,0.263065
33,2,0.503382,0.718377,-0.0166827
33,3,-0.0824087,0.90823,1.13258
33,4,0.881348,0.234302,0.873415
34,1,0.911857,-0.0137675,-1.67481
34,2,0.473058,-0.779673,-1.64832
34,3,0.766739,0.179214,-0.815079
34,4,0.530027,-0.742122,-0.663026
35,1,0.620511,0.668311,-0.919381
35,2,0.822826,-0.393231,-0.189862
35,3,0.618258,0.670395,0.384456
35,4,0.407257,0.815975,-0.436972
36,1,-0.20464,0.0512638,-0.613169
36,2,0.432489,0.451829,-1.67481
36,3,-0.817897,0.403382,-1.30849
36,4,-0.560796,0.719152,-1.67481
37,1,-0.13087,0.196451,-0.0593254
37,2,0.841349,-0.351858,-0.733228
37,3,0.04915,-0.910636,-0.623201
37,4,0.696977,0.176272,-0.748569
38,1,-0.901853,-0.0891211,-1.65877
38,2,0.00209107,-0.911959,-1.67481
38,3,-0.318321,-0.378188,-0.529198
38,4,-0.0646359,-0.909668,-1.08801
39,1,0.141203,0.284592,1.49945
39,2,-0.907354,0.0915529,0.748942
39,3,0.351532,-0.0627452,0.446632
39,4,-0.4382,0.144463,1.46319
40,1,0.383443,-0.659272,-0.204371
40,2,-0.209975,-0.887459,0.0106142
40,3,0.186268,0.187424,0.633204
40,4,-0.77627,-0.47862,0.363458
41,1,-0.822559,0.393787,1.49945
41,2,0.284594,0.118572,0.868207
41,3,-0.860903,0.300865,0.272718
41,4,-0.279463,0.420452,1.43359
42,1,-0.61941,-0.354378,0.410841
42,2,0.0979167,-0.373613,1.49945
