tetra,vertex,x,y,z
1,1,-0.285242,-0.554038,0.461907
1,2,-0.498221,0.340918,-0.2822
1,3,-0.506264,-0.363342,-0.604619
1,4,0.252227,-0.519938,-0.591642
2,1,0.00413576,0.62314,0.00454171
2,2,-0.561935,0.269352,0.93309
2,3,-0.617268,0.0854463,-0.234436
2,4,-0.333353,-0.454777,0.356957
3,1,-0.336777,-0.10408,0.111172
3,2,-0.411212,0.402961,-0.604619
3,3,0.412504,0.467078,-0.604619
3,4,0.283059,-0.555157,-0.604619
4,1,0.623154,-0.000545896,-0.604619
4,2,0.62201,-0.0377459,0.578012
4,3,-0.331966,-0.179269,0.0705146
4,4,0.185353,-0.59495,-0.370068
5,1,0.00608008,0.623124,0.00106671
5,2,-0.577962,0.232982,0.953266
5,3,0.154291,0.48558,0.953266
5,4,-0.355796,-0.429273,0.402944
6,1,0.622357,-0.0314997,0.380259
6,2,0.147264,0.605503,-0.487824
6,3,0.62315,-0.00215275,-0.553292
6,4,-0.323973,-0.179914,0.133264
7,1,-0.280704,0.556351,-0.483029
7,2,0.432934,0.448207,-0.201913
7,3,-0.303091,-0.330634,0.299759
7,4,0.26628,0.563397,0.566141
8,1,-0.242291,-0.266297,0.258318
8,2,0.623153,0.000785105,0.525054
8,3,0.432934,0.448207,-0.201913
8,4,0.189539,0.593629,0.94683
9,1,-0.277864,-0.332712,0.202745
9,2,0.171727,0.506672,0.905099
9,3,-0.423964,-0.456701,0.953266
9,4,0.49534,-0.3781,0.212521
10,1,-0.423964,-0.456701,0.953266
10,2,0.595225,-0.184468,0.953266
10,3,0.192831,0.529474,0.898032
10,4,0.48472,-0.391621,0.215109
