tetra,vertex,x,y,z
1,1,19.7123,19.7903,19.3521
1,2,20.6479,19.3521,19.3521
1,3,20.5898,20.446,19.3521
1,4,20.2068,20.0215,20.0606
2,1,19.7706,19.8087,19.4543
2,2,19.3571,20.6479,19.3521
2,3,20.4525,20.6479,19.3521
2,4,19.996,20.6479,20.1213
3,1,19.3521,19.8777,20.1768
3,2,19.3521,20.6479,20.6479
3,3,19.3521,20.6479,19.5524
3,4,20.1903,20.5788,20.2544
4,1,20.6305,19.3521,20.4569
4,2,20.6479,19.3521,19.3615
4,3,19.7176,19.3521,19.8513
4,4,20.23,20.0519,20.0696
5,1,19.8609,20.4748,20.0849
5,2,20.6479,20.6479,19.3776
5,3,20.6479,20.6479,20.4731
5,4,20.6479,19.8277,19.747
6,1,20.2979,19.5533,20.6479
6,2,19.9453,20.3703,20.009
6,3,20.6479,20.5905,20.6063
6,4,20.6479,19.8632,19.7871
7,1,20.0684,19.7369,19.7249
7,2,19.3521,19.8249,20.2534
7,3,19.3521,19.3521,19.3521
7,4,19.3521,20.4476,19.3521
8,1,19.4429,20.2103,20.4126
8,2,19.6706,19.3521,19.771
8,3,19.3521,19.3521,20.6479
8,4,20.2931,19.5608,20.6479
9,1,20.3073,20.6479,20.6479
9,2,20.298,19.559,20.6479
9,3,19.3521,20.1116,20.6479
9,4,19.9191,20.2206,19.9647
10,1,20.2907,19.5632,20.6479
10,2,20.1656,20.131,19.8807
10,3,19.4402,20.2118,20.4114
10,4,19.6731,19.3521,19.7736
