tetra,vertex,x,y,z
1,1,21.0443,21.2487,21.2487
1,2,20.1223,21.2487,20.578
1,3,20.6158,20.5594,20.4536
1,4,20.0463,20.6974,21.2487
2,1,19.6966,20.3338,19.3041
2,2,19.7506,20.1596,20.2268
2,3,19.066,19.7531,19.4147
2,4,18.7527,20.5733,19.862
3,1,19.9607,21.2487,21.1328
3,2,19.0688,21.2487,20.4224
3,3,19.3495,20.4731,20.5627
3,4,18.8268,21.2189,21.2487
4,1,19.7915,18.7513,19.5009
4,2,18.9906,19.5545,19.6161
4,3,18.8781,18.7513,19.9807
4,4,19.8224,19.3424,20.2236
5,1,21.2487,19.5502,20.6542
5,2,20.4724,18.8042,20.279
5,3,21.2487,18.7513,21.0317
5,4,21.2487,18.7513,19.8915
6,1,19.5539,18.7513,20.4404
6,2,19.8226,18.7513,21.2487
6,3,20.6042,18.7513,20.4186
6,4,19.8289,19.5785,20.5012
7,1,21.2487,20.1597,20.4724
7,2,21.2487,20.9603,21.2487
7,3,21.2487,21.2487,20.4633
7,4,20.4194,20.9409,20.5177
8,1,20.3709,20.6861,20.2967
8,2,21.2236,21.1832,19.7259
8,3,20.459,21.2487,19.3293
8,4,20.5507,20.427,19.201
9,1,20.6811,21.2487,19.5841
9,2,20.1223,21.2487,20.578
9,3,21.2487,21.2487,20.4633
9,4,20.6101,20.5787,20.463
10,1,21.1313,20.2687,21.1003
10,2,21.2487,19.9752,20.0048
10,3,20.3662,19.7471,20.4351
10,4,21.2487,19.4526,20.8034
11,1,18.7513,19.6497,20.4577
11,2,19.7296,19.1397,20.2774
11,3,19.5365,19.8069,19.8045
11,4,18.7513,18.9805,19.7824
12,1,18.8237,20.4353,21.1432
12,2,19.0896,20.484,20.3514
12,3,19.5885,19.663,20.9655
12,4,19.6311,20.7591,21.2487
13,1,21.2487,21.2487,20.4633
13,2,20.4683,20.6269,20.1722
13,3,21.2487,20.1597,20.4724
13,4,21.2487,20.9323,19.6339
14,1,20.576,19.7629,21.2487
14,2,20.1211,20.7387,21.2487
14,3,21.2014,20.3743,21.2487
14,4,20.6126,20.5572,20.4528
15,1,20.209,20.4713,20.5157
15,2,19.6733,21.1381,19.7618
15,3,20.0191,21.2487,20.7615
15,4,20.5779,21.2487,19.7676
16,1,19.8426,19.7761,19.9886
16,2,18.8693,19.8753,19.403
16,3,18.7513,19.6853,20.2879
16,4,19.3866,20.4751,20.2231
17,1,18.9496,19.6108,20.4889
17,2,19.6228,18.8598,19.9572
17,3,18.7513,18.7513,20.0478
17,4,19.524,18.7513,20.8862
18,1,19.5514,20.3312,19.3071
18,2,18.7513,20.399,19.8076
18,3,18.7513,19.9913,18.7513
18,4,18.7513,20.828,18.7513
19,1,21.2487,21.2487,18.7513
19,2,20.1085,21.2487,18.7513
19,3,20.4787,20.4364,18.7513
19,4,20.8196,21.2115,19.5148
20,1,20.3522,19.5337,19.8811
20,2,19.7023,18.7513,19.3659
20,3,20.519,18.7513,19.1127
20,4,20.4236,18.7513,20.2489
21,1,21.028,19.5987,19.4721
21,2,21.2487,20.1369,18.7513
21,3,20.2887,19.5251,18.7513
21,4,21.2487,19.115,18.7513
22,1,18.9381,21.2239,19.5665
22,2,19.7349,21.2487,18.7513
22,3,18.7513,21.2487,18.7513
22,4,19.2484,20.3626,18.8868
23,1,20.3833,19.4939,21.2487
23,2,21.1358,18.7513,21.2487
23,3,20.6082,18.7513,20.4135
23,4,19.9957,18.7513,21.2487
24,1,21.2487,19.115,18.7513
24,2,20.4579,18.7513,19.0699
24,3,21.0371,19.6224,19.5233
24,4,20.2002,19.5629,18.7513
25,1,19.7791,18.7554,21.1972
25,2,19.7392,19.5704,20.4009
25,3,19.7031,19.893,21.199
25,4,20.4985,19.6384,21.2487
26,1,18.7513,18.7513,21.1963
26,2,19.6926,19.3579,20.9818
26,3,18.7513,19.5275,20.3611
26,4,18.7513,19.6021,21.2487
27,1,20.384,19.4917,21.2462
27,2,19.8279,19.4711,20.5985
27,3,20.6043,18.7513,20.4187
27,4,19.8226,18.7513,21.2487
28,1,21.2487,19.4633,19.4489
28,2,21.2487,20.1369,18.7513
28,3,20.3964,20.0306,19.4922
28,4,21.2487,20.5798,19.5243
29,1,19.6199,19.692,20.8251
29,2,18.7513,19.6841,20.2877
29,3,18.8113,20.4271,21.1504
29,4,19.3098,20.3033,20.2197
30,1,19.3735,20.5034,20.5863
30,2,19.7843,21.1782,20.087
30,3,20.1979,20.4308,20.4487
30,4,19.97,21.2487,21.2097
31,1,20.2063,20.5264,20.2766
31,2,19.528,19.7494,20.0748
31,3,19.6953,20.0305,21.1671
31,4,19.264,20.501,20.6261
32,1,19.6185,19.9377,21.2487
32,2,19.9919,20.2541,20.4676
32,3,20.1225,20.7356,21.2487
32,4,20.6042,19.7022,21.2487
33,1,21.095,19.3712,19.2226
33,2,20.377,19.5174,19.9224
33,3,21.2484,18.7831,19.8867
33,4,21.2487,19.9179,19.9965
34,1,19.9433,19.139,19.6463
34,2,20.2021,19.5811,18.7513
34,3,20.5079,18.7515,19.1163
34,4,20.9879,19.5658,19.483
35,1,20.4449,20.4419,18.8268
35,2,21.2487,21.247,18.7513
35,3,21.2487,20.1369,18.7513
35,4,21.2487,20.5909,19.5437
36,1,18.7513,19.6497,20.4577
36,2,18.7513,19.8758,19.3402
36,3,18.7513,18.9805,19.7824
36,4,19.5365,19.8069,19.8045
37,1,19.7505,19.3647,20.2903
37,2,20.5831,19.5132,19.5256
37,3,19.7957,20.1059,19.6095
37,4,20.3889,19.841,20.5464
38,1,19.6891,19.0627,20.3447
38,2,19.7202,19.6802,21.0413
38,3,18.7856,19.6728,20.4263
38,4,19.699,19.7745,19.9052
39,1,20.2708,20.2838,19.3229
39,2,21.0583,19.6727,19.3729
39,3,20.0658,19.2376,19.7272
39,4,20.4812,19.6571,18.7518
40,1,19.8633,20.1955,19.5647
40,2,19.8382,21.1069,19.8154
40,3,19.3509,20.3652,20.5114
40,4,20.3666,20.69,20.3124
41,1,18.947,21.2487,19.6134
41,2,19.5509,20.3315,19.3068
41,3,18.7513,20.828,18.7513
41,4,18.7513,20.399,19.8077
42,1,19.6842,19.7015,18.7513
42,2,18.992,20.6075,18.7513
42,3,19.7235,20.1178,19.476
42,4,18.8863,19.5016,19.0076
43,1,21.1565,20.2859,21.1222
43,2,20.3836,19.4939,21.2487
43,3,20.3913,19.7643,20.457
43,4,21.2487,19.3404,20.7535
44,1,20.3633,19.5594,19.9259
44,2,21.2487,18.8418,19.8924
44,3,21.1269,19.5288,20.6982
44,4,20.4246,18.7513,20.2484
45,1,19.7736,19.8935,19.0256
45,2,19.7444,19.3245,20.0132
45,3,19.8126,20.2983,19.8765
45,4,18.9611,19.6406,19.4991
46,1,20.3766,20.6832,20.3207
46,2,19.7075,20.4422,19.4295
46,3,19.6581,21.2487,19.6464
46,4,20.4606,21.2487,19.3342
47,1,21.0218,20.1933,19.4996
47,2,20.3951,19.8042,20.369
47,3,19.8963,20.0111,19.4938
47,4,20.7211,19.4133,19.5325
48,1,18.7513,20.412,21.2487
48,2,19.0677,20.497,20.4519
48,3,19.812,20.8304,21.2487
48,4,18.7513,21.2487,21.2487
49,1,20.3693,20.6798,20.3124
49,2,20.5213,20.136,19.5961
49,3,20.4565,21.2441,19.3352
49,4,19.7495,20.4466,19.5073
50,1,20.4712,19.8824,20.3484
50,2,19.9071,20.1244,19.4987
50,3,19.614,19.8886,20.575
50,4,20.3711,20.713,20.3579
51,1,20.4874,19.6517,18.7513
51,2,20.6175,20.2874,19.6888
51,3,21.2487,20.1369,18.7513
51,4,20.2834,20.5124,18.7513
52,1,19.8338,19.5675,20.5002
52,2,20.602,18.7521,20.4187
52,3,19.7971,18.8477,19.6168
52,4,19.5533,18.7513,20.4404
53,1,20.284,20.5097,18.7513
53,2,20.482,19.6741,18.7513
53,3,20.1086,20.169,19.7082
53,4,19.5817,19.6181,18.8603
54,1,18.7513,19.8643,19.3459
54,2,18.7513,19.1681,18.7513
54,3,19.5156,19.5369,19.4393
54,4,18.7513,18.8784,19.8328
55,1,18.7513,20.0504,20.7461
55,2,18.7513,20.8673,19.9507
55,3,19.3958,20.4696,20.3064
55,4,18.7513,19.8172,19.63
56,1,20.0818,20.1381,19.7314
56,2,19.5952,19.818,18.7513
56,3,20.4005,20.6251,18.7604
56,4,19.6724,20.7106,19.2508
57,1,21.2487,20.6104,21.0493
57,2,21.2487,20.0953,20.39
57,3,20.373,19.8954,20.9015
57,4,20.4754,20.652,20.2125
58,1,19.8431,20.2309,19.6086
58,2,19.065,20.474,19.797
58,3,19.7197,21.2487,20.0575
58,4,19.4052,21.1681,19.1291
59,1,19.7159,20.0919,21.2487
59,2,19.8786,21.2205,21.2487
59,3,19.2508,20.516,20.6086
59,4,20.0916,20.4293,20.4558
60,1,19.8231,21.2487,20.0009
60,2,19.9607,21.2487,21.1328
60,3,19.3495,20.4731,20.5627
60,4,19.0688,21.2487,20.4224
61,1,20.6015,18.7527,20.4164
61,2,20.3835,19.4939,21.2487
61,3,20.6277,19.7744,20.1709
61,4,21.1796,19.3526,20.793
62,1,19.6116,18.7513,18.7513
62,2,19.626,18.7513,19.5878
62,3,19.2635,19.7318,19.1326
62,4,18.7513,18.7513,18.8564
63,1,20.3834,19.4938,21.2487
63,2,20.6071,18.7527,20.4142
63,3,21.2487,18.7513,21.2487
63,4,21.2487,19.5311,20.9456
64,1,20.519,18.7513,19.1124
64,2,21.2487,18.7952,19.9123
64,3,20.3756,19.5282,19.9345
64,4,20.4236,18.7513,20.2486
65,1,20.6011,21.2487,19.2776
65,2,19.617,21.0371,19.6107
65,3,20.0316,20.4129,18.7513
65,4,19.7349,21.2487,18.7513
66,1,21.2487,21.247,18.7513
66,2,21.2487,20.5198,19.6295
66,3,20.4449,20.4419,18.8268
66,4,20.8533,21.2487,19.5179
67,1,20.121,20.7387,21.2487
67,2,20.6127,20.5572,20.4528
67,3,21.0469,21.2487,21.2486
67,4,21.2014,20.3743,21.2487
68,1,21.1154,19.8034,19.7218
68,2,21.2487,20.1597,20.4724
68,3,21.2487,20.9323,19.6339
68,4,20.4683,20.6269,20.1722
69,1,18.7513,19.9913,18.7513
69,2,19.6434,20.3581,19.3394
69,3,18.7513,20.3961,19.8
69,4,19.2036,19.5014,19.2567
70,1,20.523,20.467,19.3703
70,2,21.152,20.0228,19.6973
70,3,20.3815,20.6708,20.2324
70,4,21.2299,21.1592,19.6478
71,1,19.626,18.7513,19.5878
71,2,19.3217,19.4542,19.2243
71,3,18.7513,18.7513,18.8564
71,4,18.7513,18.8353,19.9935
72,1,19.065,20.474,19.797
72,2,19.4447,21.2487,19.0516
72,3,18.7513,21.2487,19.8343
72,4,19.7197,21.2487,20.0575
73,1,19.732,19.5425,20.898
73,2,19.6516,18.8019,20.0348
73,3,18.9773,19.583,20.455
73,4,19.4315,18.8046,21.1535
74,1,19.153,19.2711,19.4519
74,2,19.9347,19.2931,20.2816
74,3,20.0215,19.8564,19.3606
74,4,19.9077,18.7513,19.6173
75,1,18.7942,20.8408,19.9834
75,2,19.7184,20.2692,19.6385
75,3,19.7647,21.2252,20.0426
75,4,19.3639,20.4897,20.5483
76,1,20.6007,18.7546,20.4194
76,2,20.3846,19.4952,21.2437
76,3,19.8507,19.4499,20.5932
76,4,20.629,19.7733,20.1653
77,1,19.8827,19.4888,20.3182
77,2,20.3646,20.1481,20.5003
77,3,20.5267,19.6287,21.2487
77,4,19.5076,19.973,21.2316
78,1,20.1776,19.6754,18.7513
78,2,19.6116,18.7513,18.7513
78,3,19.1194,19.6652,18.7513
78,4,19.6709,19.2787,19.4787
79,1,20.5174,18.7513,19.1086
79,2,21.0946,19.373,19.2206
79,3,21.2487,18.7791,19.8922
79,4,20.379,19.5157,19.9224
80,1,20.3634,20.6969,20.3424
80,2,20.9302,20.1723,19.5179
80,3,19.9773,19.9946,19.5841
80,4,20.5008,19.8171,20.3822
81,1,18.883,19.5481,20.4002
81,2,18.759,18.7513,20.0561
81,3,18.7513,18.7513,21.1963
81,4,19.5317,18.7513,20.8945
82,1,18.9999,21.0522,19.431
82,2,19.3102,20.191,18.7513
82,3,19.6382,20.4161,19.5242
82,4,19.7349,21.2487,18.7513
83,1,18.7513,21.2487,20.5998
83,2,19.5995,20.9221,20.251
83,3,18.7513,20.2304,20.5708
83,4,18.7513,21.0473,19.7754
84,1,20.101,19.1973,19.6374
84,2,20.4805,19.6762,18.7553
84,3,20.2065,20.0393,19.4574
84,4,19.3498,19.5985,18.8793
85,1,20.8932,19.7444,19.7189
85,2,20.4458,20.6733,20.2057
85,3,20.3192,19.811,20.7017
85,4,21.2487,20.0953,20.39
86,1,21.2487,19.5481,19.2431
86,2,21.2487,18.7513,18.7513
86,3,20.4704,18.7513,19.0583
86,4,21.2487,18.7513,19.8915
87,1,19.7621,19.7275,21.2487
87,2,18.8961,20.4692,21.2487
87,3,18.975,19.6849,20.4248
87,4,18.7513,19.6021,21.2487
88,1,19.9391,19.0733,19.5889
88,2,20.5825,18.7753,20.4227
88,3,20.629,19.7733,20.1653
88,4,19.9429,19.4807,20.5443
89,1,20.6252,20.709,20.29
89,2,19.9152,21.0486,21.115
89,3,20.0457,20.1291,20.4571
89,4,20.4619,20.0524,21.2078
90,1,21.2487,19.9769,20.0022
90,2,21.2487,18.842,19.8925
90,3,20.4115,19.5203,19.9241
90,4,21.1269,19.5288,20.6982
91,1,20.5089,18.7513,19.1147
91,2,20.1603,19.6471,18.7513
91,3,19.6116,18.7513,18.7513
91,4,19.5352,19.0806,19.5183
92,1,20.3983,20.1219,19.5969
92,2,20.459,21.2307,19.3384
92,3,19.5407,20.726,19.3395
92,4,20.4007,20.6251,18.7603
