tetra,vertex,x,y,z
1,1,20.1817,20.5308,20.0032
1,2,19.3253,20.131,19.6762
1,3,19.7712,19.7604,20.4909
1,4,20.1808,19.6204,19.5895
2,1,19.6957,21.0438,19.4662
2,2,19.0751,20.2625,19.5319
2,3,20.0325,20.1648,19.8036
2,4,19.7952,20.2721,18.838
3,1,19.2485,19.382,19.7945
3,2,20.0949,19.7655,20.164
3,3,20.0561,19.4659,19.2108
3,4,20.0402,18.7906,19.9482
4,1,20.117,20.01,20.2185
4,2,21.0084,20.0946,20.664
4,3,20.2983,19.5203,21.0714
4,4,20.2009,20.5155,21.0773
5,1,19.1096,20.7882,20.2302
5,2,19.8146,20.0816,20.1726
5,3,19.0814,20.1127,19.4933
5,4,18.881,19.8361,20.4333
6,1,20.106,19.7769,20.0071
6,2,20.021,18.854,20.383
6,3,20.9251,19.2655,20.2672
6,4,20.3957,18.9877,19.4656
7,1,20.9568,19.6244,20.6404
7,2,21.1749,19.9321,19.7144
7,3,20.2225,19.8922,20.0167
7,4,20.7319,19.0468,19.8556
8,1,20.1391,20.118,20.1352
8,2,20.0141,21.1099,20.1599
8,3,20.5491,20.6915,19.4259
8,4,20.9107,20.7139,20.3579
9,1,20.6559,20.7711,19.3351
9,2,19.8801,21.081,19.8846
9,3,20.0616,20.1029,19.7826
9,4,19.7223,20.6322,19.005
10,1,20.1049,19.8136,19.9014
10,2,20.6046,19.7566,19.0371
10,3,20.8849,19.1939,19.8148
10,4,20.0311,18.9931,19.3344
11,1,19.5326,19.1742,20.7528
11,2,19.1034,20.0375,20.4871
11,3,19.9274,19.7229,20.0158
11,4,19.0588,19.2478,19.8752
12,1,19.9995,20.0236,20.2381
12,2,20.2961,19.6889,21.1325
12,3,19.3211,19.7904,20.9348
12,4,19.8491,19.0674,20.4892
13,1,19.9231,20.1849,20.1562
13,2,19.1692,20.821,20.3205
13,3,19.1123,20.1611,19.5713
13,4,19.7486,20.9304,19.5129
14,1,21.1681,20.1614,19.7238
14,2,20.6201,19.7626,18.9885
14,3,20.1807,20.0522,19.8388
14,4,20.5374,20.736,19.2023
15,1,20.152,20.4672,21.1066
15,2,19.8935,20.1244,20.2034
15,3,20.5896,20.8374,20.2872
15,4,19.6317,21.0487,20.4812
16,1,19.7512,20.2353,18.8382
16,2,20.0705,20.0571,19.769
16,3,20.5378,20.7347,19.2012
16,4,20.6191,19.7613,18.9869
17,1,19.8586,20.141,20.1468
17,2,19.2959,19.5081,20.6785
17,3,18.9188,20.3863,20.3847
17,4,19.6227,20.3568,21.0943
18,1,20.0883,19.7658,20.166
18,2,19.2466,19.3743,19.7941
18,3,19.5306,19.1542,20.7274
18,4,20.0435,18.7906,19.9497
19,1,19.0432,20.2745,19.4225
19,2,19.5079,19.3905,19.3709
19,3,19.9625,20.17,19.802
19,4,19.8259,20.156,18.8115
20,1,20.7697,19.127,20.3344
20,2,20.1876,19.4688,21.0722
20,3,20.9549,20.0201,20.7445
20,4,20.1483,19.8925,20.1673
21,1,19.8604,20.1419,20.1476
21,2,19.6283,20.3565,21.0962
21,3,18.9215,20.3869,20.3896
21,4,19.6402,21.082,20.4082
22,1,20.114,21.1279,20.4264
22,2,19.9228,20.1832,20.16
22,3,19.1685,20.8184,20.3254
22,4,19.7473,20.9291,19.5175
23,1,20.8989,20.6513,20.4827
23,2,20.7231,20.8427,19.517
23,3,20.2186,20.1155,19.9824
23,4,21.1914,20.0,19.7824
24,1,20.622,19.7531,18.9908
24,2,20.886,19.2033,19.7834
24,3,21.168,20.1607,19.7227
24,4,20.208,19.9315,19.8835
25,1,18.9096,19.4852,20.1123
25,2,19.3985,19.2424,19.2744
25,3,19.1581,20.1962,19.4547
25,4,19.8677,19.7482,19.9985
26,1,19.8855,20.6113,21.0391
26,2,20.297,19.7052,21.1366
26,3,20.0001,20.0253,20.237
26,4,19.3217,19.7921,20.9338
27,1,20.1848,19.4709,21.0738
27,2,20.1166,19.8633,20.1565
27,3,20.768,19.1265,20.3381
27,4,19.7865,18.9352,20.3293
28,1,21.1754,19.9325,19.716
28,2,20.24,20.0114,20.0605
28,3,20.9561,19.6252,20.642
28,4,20.9593,20.6018,20.4268
29,1,21.0124,20.0908,20.6583
29,2,20.1468,20.1219,20.1585
29,3,20.6674,20.9622,20.3096
29,4,20.2084,20.5136,21.0765
30,1,20.4591,19.4297,19.0351
30,2,20.1211,20.0291,19.7607
30,3,19.4991,19.3869,19.3124
30,4,19.8407,20.1835,18.8134
